"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
2015-10-19;"2015_43";3.9680023;54.751821;13.13328733;38.2511589;28.09474322;0.04769717;34.2805185;1.51216966;13.4659414;32.0898565;0.15704477;20.3642881;7.4929785;27.6447619;12.4425072;12.61717525;2.6799353;0;0.48395948;0.63272932;34.2805185;16.9656645;4.4393888;44.243078;13.572785;0.5827088;4.95738318;22.9699253;77.88626127;29.8932621;2.13432633;9.9569476;69.49086;34.2805185
2015-10-12;"2015_42";1.890998;19.980515;0.08192135;4.8410826;4.03828874;0;1.75224901;0;15.72845;0.44734547;0.05617927;9.6303848;1.312519;12.14647;16.91954;7.121385;0.02309827;0;0;0.1878312;1.75224901;16.6072491;0.3863644;9.1201945;33.2686433;0.1942403;1.920377;44.0782169;20.9987888;0.3701307;2.009242;0.8856518;36.600026;1.75224901
2015-10-05;"2015_41";0;1.6273865;0.1677302;0.17634242;0;0;0.03817036;0;0;0;0.6017154;3.7101147;0;0;0;0;0;0;0;0;0.03817036;0;0;0.31676566;12.11683918;0;3.85447814;18.0467548;8.72960192;0;0;0;1.1087652;0.03817036
2015-09-28;"2015_40";4.270463;9.2748697;0.1240167;2.9944055;0.8034622;0;1.7318927;0;0.06650021;1.03419825;0.08106612;0.3738045;1.660184;0.7534886;0;0;0.06293797;0;0;0;1.7318927;0.02468476;0;5.0143629;1.44472325;0;2.875489;0.86137702;13.17963726;0.9349225;4.968477;0;15.75882691;1.7318927
2015-09-21;"2015_39";9.76442833;26.611625;0.4955094;6.6454295;4.45020767;0;3.0606846;0;2.3951383;0.22723552;0.32767472;4.32391712;4.329577;1.2695187;0.7439822;0.10632706;0;0;0;0;3.0606846;7.36785703;0;16.994641;8.1162297;0;11.505789;11.4809213;30.401874;0;12.3489545;0;48.62929;3.0606846
2015-09-14;"2015_38";2.6552956;15.363457;0.1307229;4.2950067;0.09417269;0;1.5778757;0;0.3501241;0.05858866;0.08577038;0.9900743;1.04875597;0.6808086;0.3934794;0.3822606;0;0;0;0;1.5778757;0.4445498;0;8.6494111;3.6190219;0;2.874194;5.1274242;22.641399;0;3.2639346;0;26.835798;1.5778757
2015-09-07;"2015_37";15.763184;18.2302119;0;4.4523154;2.6644597;0;1.9078989;0;1.5327854;0.2264439;0;4.38368933;16.1963787;4.3089278;0.56395031;14.13350441;0;0;0;0;1.9078989;4.2367878;8.380011;9.799616;17.5037297;0;0;23.0148083;29.529528;0.09010348;14.0771395;15.69549;31.387717;1.9078989
2015-08-31;"2015_36";2.7976911;11.0675532;0.08099461;2.8877004;3.5961752;0;1.5589919;0;4.6138904;0.21443999;0.05552473;1.86507988;2.0295846;3.0080326;3.7376114;1.43611124;0;0;0;0.02106497;1.5589919;7.9658844;0;7.6279356;8.2283868;0;1.919844;17.4157129;17.0621004;0.09261821;3.0835919;0.1909066;19.241196;1.5589919
2015-08-24;"2015_35";12.322548;23.9310116;0;6.175589;0.5055567;0.21977081;2.1833272;0;1.86602;0.08768621;0;5.16479724;5.772531;2.7385503;1.990949;0.7682542;0;0;0;0.12711364;2.1833272;1.97057765;0;12.395496;22.639857;2.7192119;0;28.965857;30.0985232;0.13508479;15.805774;0;43.2764894;2.1833272
2015-08-17;"2015_34";1.64591158;0.06742108;0;0;0;0;0;0;0;0;0;1.13832345;0.7215549;0.1400024;0;0;0;0;0;0;0;0;0;0;7.1012497;0;0;17.1614923;0.10015934;0;2.07450386;0;0.1845132;0
