code,deb_sem,abon,abv,abz,ahh,ajb,ambl,ants,atb,bel,bela,bhk,boe,bos,cda,die,diri,dona,dri,ejd,far,fito,fns,iho,mae,mand,mdv,mhj,mia,miad,mjr,mnj,mnld,mora,mrb,mrg,mrt,mtn,nsb,samp,sbv,snam,stm,tanb,tdd,tgr,tlr,toa,tomp,tsar,tsim,tsl,velo,vink,vola
2013_48,16034,,1,7,12,2,,,18,26,,3,12,3,0,0,,,6,0,52,,4,0,24,,11,9,9,,1,0,,,4,19,2,14,43,,1,,0,,10,0,12,1,,,,2,,,
2013_47,16027,,3,4,15,2,,,17,43,,5,19,9,0,0,,,3,0,50,,2,5,3,,17,15,5,,4,0,,,3,10,6,7,32,,8,,0,,12,0,10,0,,,,0,,,
2013_46,16020,,2,0,3,2,,,21,31,,,30,6,0,0,,,7,0,11,,2,2,1,,13,7,9,,3,0,,,7,7,1,2,21,,0,,2,,3,0,6,2,,,,6,,,
2013_45,16013,,,3,5,0,,,13,13,,3,27,3,0,0,,,5,0,0,,2,1,0,,11,8,8,,1,0,,,3,25,4,,18,,5,,1,,7,0,7,2,,,,5,,,
2013_44,16006,,,1,5,0,,,12,48,,0,7,3,0,0,,,4,0,19,,1,3,0,,14,13,4,,0,0,,,4,29,1,,25,,1,,0,,6,0,0,2,,,,4,,,
2013_43,15999,,1,4,1,0,,,11,24,,1,14,2,0,0,,,3,0,9,,2,0,0,,19,8,2,,0,0,,,1,16,5,1,16,,5,,1,,2,0,9,4,,,,4,,,
2013_42,15992,,4,8,4,0,,,9,32,,4,8,3,0,0,,,0,0,17,,0,0,0,,15,7,5,,0,0,,,1,17,0,0,9,,0,,0,,3,0,4,0,,,,0,,,
2013_41,15985,,,5,5,0,,,3,27,,2,11,1,0,0,,,3,0,15,,2,2,0,,7,11,4,,1,0,,,4,5,2,4,11,,3,,0,,4,0,9,2,,,,3,,,
2013_40,15978,,0,2,6,0,,,10,23,,3,12,0,0,0,,,5,0,5,,0,0,2,,4,4,3,,0,0,,,0,7,1,0,11,,2,,1,,0,0,2,0,,,,4,,,
2013_39,15971,,0,6,0,0,,,11,15,,3,20,1,0,0,,,2,0,11,,4,3,2,,4,6,1,,0,0,,,,11,1,6,13,,0,,0,,2,0,3,2,,,,3,,,
2013_38,15964,,0,0,1,0,,,6,13,,6,43,0,3,0,,,0,0,4,,1,0,11,,8,3,8,,1,0,,,,5,0,10,15,,0,,2,,6,0,5,0,,,,7,,,
2013_37,15957,,,1,0,0,,,13,13,,4,,2,0,0,,,2,0,10,,2,1,1,,9,1,9,,0,0,,,1,10,0,0,11,,0,,0,,6,0,8,5,,,,2,,,
2013_36,15950,,,4,0,1,,,11,0,,5,24,3,0,0,,,0,0,0,,1,1,0,,8,1,1,,1,0,,,1,9,2,3,20,,1,,0,,2,0,3,4,,,,6,,,
2013_35,15943,,,1,0,0,,,8,5,,3,31,2,0,0,,,0,0,1,,1,0,5,,15,2,3,,0,0,,,1,10,3,7,7,,2,,0,,6,0,4,1,,,,3,,,
2013_34,15936,,,6,0,2,,,16,6,,3,14,1,0,0,,,0,0,6,,1,3,1,,2,8,1,,1,0,,,1,9,1,8,9,,0,,0,,4,0,3,5,,,,2,,,
2013_33,15929,,,2,0,0,,,10,10,,8,17,3,0,0,,,0,0,4,,0,2,2,,5,4,2,,0,0,,,0,11,0,1,14,,0,,0,,8,0,2,4,,,,5,,,
2013_32,15922,,,6,0,2,,,14,13,,1,15,2,0,0,,,0,0,7,,3,0,1,,12,3,1,,1,0,,,1,5,1,2,13,,0,,1,,2,0,5,5,,,,1,,,
2013_31,15915,,,10,1,0,,,11,1,,1,11,4,0,0,,,2,0,8,,3,3,7,,7,1,3,,1,0,,,2,20,5,5,20,,0,,0,,7,0,2,4,,,,1,,,
2013_30,15908,,,2,0,0,,,15,11,,3,13,2,0,0,,,2,0,13,,2,1,3,,5,3,7,,2,0,,,1,10,6,1,16,,2,,1,,18,0,8,5,,,,0,,,
2013_29,15901,,0,5,4,0,,,16,14,,8,14,2,0,0,,,1,0,17,,4,3,5,,2,5,5,,1,0,,,2,18,5,1,9,,0,,2,,9,0,4,1,,,,3,,,
2013_28,15894,,3,10,1,3,,,34,33,,5,5,1,1,0,,,0,0,30,,0,3,14,,4,2,1,,3,0,,,5,50,2,1,24,,2,,1,,8,0,2,4,,,,1,,,
2013_27,15887,,,3,9,4,,,24,15,,7,11,5,0,0,,,4,0,36,,2,0,9,,9,7,3,,4,0,,,4,53,5,2,20,,0,,3,,14,0,3,6,,,,2,,,
2013_26,15880,,0,9,7,1,,,20,17,,8,6,0,0,0,,,0,0,26,,0,10,5,,2,8,3,,0,0,,,2,19,0,5,13,,0,,0,,16,0,5,0,,,,3,,,
2013_25,15873,,0,8,13,2,,,31,13,,13,14,0,0,0,,,4,0,40,,1,10,9,,4,2,0,,1,0,,,1,23,0,4,13,,1,,0,,20,0,7,0,,,,4,,,
2013_24,15866,,0,17,12,25,,,36,25,,7,13,1,0,1,,,0,0,30,,3,6,16,,9,6,6,,3,0,,,4,13,2,2,14,,0,,2,,14,0,6,1,,,,4,,,
2013_23,15859,,0,29,6,5,,,27,25,,15,1,1,0,1,,,3,0,23,,2,17,6,,7,8,6,,1,0,,,1,26,5,5,26,,3,,0,,11,0,9,0,,,,4,,,
2013_22,15852,,1,38,9,20,,,45,6,,15,9,11,2,0,,,0,0,7,,1,24,3,,12,9,1,,2,0,,,,6,5,0,31,,15,,2,,39,0,9,0,,,,10,,,
2013_21,15845,,0,40,1,0,,,48,22,,33,4,2,0,1,,,0,0,13,,4,16,6,,6,4,6,,3,0,,,3,10,2,4,15,,9,,1,,29,0,13,0,,,,5,,,
2013_20,15838,,9,24,1,15,,,57,22,,10,12,10,0,1,,,0,0,9,,3,5,0,,0,11,6,,5,0,,,4,21,2,0,11,,2,,2,,19,0,12,0,,,,1,,,
2013_19,15831,,15,7,6,9,,,21,3,,3,3,12,0,1,,,0,0,8,,2,1,0,,3,4,3,,5,0,,,6,14,3,3,14,,0,,2,,17,0,9,0,,,,6,,,
2013_18,15824,,18,9,4,13,,,28,3,,16,4,13,1,2,,,2,0,13,,3,0,2,,6,8,1,,6,0,,,7,15,2,8,19,,0,,5,,5,0,5,0,,,,2,,,
2013_17,15817,,3,3,3,10,,,37,6,,18,14,23,2,0,,,1,0,13,,7,4,0,,5,0,10,,6,0,,,2,32,3,1,16,,0,,2,,5,0,3,0,,,,1,,,
2013_16,15810,,1,3,6,8,,,33,3,,6,12,12,0,0,,,0,0,8,,6,3,1,,1,5,2,,3,0,,,5,8,8,3,20,,0,,7,,10,0,8,0,,,,7,,,
2013_15,15803,,1,1,2,6,,,21,15,,7,3,17,3,0,,,3,0,9,,0,2,2,,0,4,6,,6,1,,,2,12,3,1,18,,0,,2,,11,0,6,0,,,,4,,,
2013_14,15796,,1,0,4,0,,,16,1,,9,8,5,0,0,,,0,0,9,,8,3,0,,1,2,5,,3,3,,,7,9,2,1,20,,0,,4,,11,0,7,6,,,,0,,,
2013_13,15789,,1,1,3,3,,,16,9,,10,6,9,0,0,,,2,0,9,,1,1,3,,6,1,2,,0,0,,,8,7,1,1,9,,0,,0,,12,0,4,3,,,,5,,,
2013_12,15782,,0,2,8,5,,,10,25,,5,11,8,0,0,,,3,0,10,,3,0,1,,11,2,1,,1,0,,,7,9,3,3,28,,0,,1,,10,0,9,3,,,,4,,,
2013_11,15775,,0,1,10,0,,,15,10,,7,8,8,0,0,,,15,0,20,,3,6,7,,22,2,3,,1,0,,,3,8,5,1,19,,3,,0,,5,0,11,0,,,,3,,,
2013_10,15768,,8,0,5,11,,,14,11,,3,6,9,0,0,,,0,0,16,,1,1,1,,0,11,1,,3,0,,,3,7,2,5,13,,13,,3,,11,0,8,0,,,,2,,,
2013_09,15761,,2,5,9,7,,,22,8,,16,17,9,0,0,,,12,0,27,,2,5,18,,18,2,1,,1,0,,,8,14,3,6,12,,14,,3,,10,0,8,1,,,,9,,,
2013_08,15754,,3,2,7,1,,,17,24,,7,14,12,0,0,,,5,0,27,,0,4,4,,12,1,2,,3,0,,,7,20,6,9,22,,2,,3,,15,0,5,0,,,,4,,,
2013_07,15747,,,0,2,6,,,16,15,,6,16,16,0,0,,,12,0,29,,2,5,37,,7,3,1,,4,0,,,7,14,2,12,19,,23,,1,,13,0,9,1,,,,4,,,
2013_06,15740,,2,0,7,2,,,20,20,,5,18,10,0,0,,,1,0,15,,1,6,9,,10,7,2,,1,0,,,10,14,4,22,34,,17,,2,,18,0,7,1,,,,4,,,
2013_05,15733,,3,1,6,7,,,17,19,,5,24,11,0,0,,,8,0,22,,1,6,9,,9,4,1,,2,0,,,3,16,7,19,28,,9,,9,,3,0,6,0,,,,2,,,
2013_04,15726,,5,6,0,0,,,7,9,,4,24,2,0,0,,,17,0,17,,1,3,20,,7,17,1,,2,0,,,3,27,20,,44,,9,,3,,18,0,7,1,,,,5,,,
2013_03,15719,,0,5,4,0,,,10,23,,1,37,12,0,0,,,2,0,33,,2,1,27,,6,13,2,,0,0,,,5,21,21,5,43,,3,,2,,6,0,8,0,,,,2,,,
2013_02,15712,,0,5,5,4,,,6,12,,2,14,7,6,0,,,3,0,35,,6,0,1,,4,29,4,,2,0,,,5,23,24,10,55,,7,,0,0,6,1,4,0,,,,0,,,
2013_01,15705,,11,2,1,1,,,1,11,,5,11,0,,0,,,2,0,14,,2,6,8,,7,20,2,,,0,,,7,10,3,3,20,,2,,0,,3,0,9,3,,,,0,,,
2012_52,15698,,13,1,9,1,,,4,3,,3,13,1,0,0,,,1,0,25,,0,10,12,,4,10,6,,0,0,,,5,8,4,4,38,,6,,0,,1,0,1,1,,,,0,,,
2012_51,15691,,15,2,8,3,,,3,15,,1,18,5,0,0,,,5,0,34,,1,3,0,,2,24,1,,5,0,,,1,13,4,1,50,,5,,0,,8,0,8,0,,,,1,,,
2012_50,15684,,5,0,12,1,,,16,7,,0,0,1,0,0,,,0,0,42,,2,11,3,,6,13,3,,2,0,,,1,3,4,14,52,,2,,0,,20,0,8,2,,,,1,,,
2012_49,15677,,2,0,29,2,,,12,13,,0,9,2,0,0,,,3,0,39,,3,18,9,,22,17,2,,1,0,,,1,9,5,18,117,,6,,1,,8,0,0,9,,,,2,,,
2012_48,15670,,0,2,17,,,,9,6,,2,3,2,0,,,,11,0,12,,1,10,10,,20,12,7,,3,0,,,0,7,10,12,48,,0,,1,,10,0,0,1,,,,2,,,
2012_47,15663,,2,0,7,0,,,11,3,,1,14,3,0,0,,,12,0,26,,1,4,4,,2,23,0,,2,0,,,3,3,12,12,65,,0,,2,,0,0,0,,,,,1,,,
2012_46,15656,,5,4,,0,,,8,6,,,1,3,1,0,,,6,0,4,,4,6,9,,6,19,1,,3,2,,,2,8,19,24,51,,0,,0,,6,0,0,1,,,,1,,,
2012_45,15649,,4,6,0,,,,9,0,,,7,3,5,0,,,1,0,22,,2,4,9,,1,12,4,,2,0,,,2,3,4,,125,,1,,0,,0,0,0,2,,,,0,,,
2012_44,15642,,0,4,2,0,,,13,1,,0,3,1,0,0,,,0,0,,,1,3,7,,16,2,1,,0,0,,,2,3,6,,43,,0,,4,,0,0,3,0,,,,0,,,
2012_43,15635,,1,0,1,0,,,14,26,,0,17,0,0,0,,,0,0,8,,3,3,3,,0,12,3,,0,0,,,0,6,11,,51,,0,,3,,2,3,0,0,,,,0,,,
2012_42,15628,,5,,0,0,,,13,12,,3,48,5,0,0,,,0,0,10,,1,0,,,13,4,0,,1,0,,,0,10,7,0,14,,0,,,,8,0,0,2,,,,3,,,
2012_41,15621,,3,0,,1,,,10,18,,,50,8,0,0,,,1,0,13,,1,2,,,6,3,1,,1,0,,,0,4,3,4,0,,0,,,,11,2,0,3,,,,1,,,
2012_40,15614,,4,0,3,0,,,10,6,,3,42,2,0,0,,,0,0,11,,2,0,0,,9,4,3,,3,0,,,0,2,2,6,0,,0,,,,11,1,0,,,,,1,,,
2012_39,15607,,8,,0,0,,,2,1,,5,17,3,0,0,,,2,0,5,,2,3,1,,,5,5,,0,0,,,4,6,0,12,16,,0,,,,11,1,4,,,,,0,,,
2012_38,15600,,3,0,6,0,,,11,6,,8,0,3,0,1,,,0,0,7,,0,1,4,,,6,2,,0,0,,,2,3,4,15,11,,0,,,,9,1,0,1,,,,0,,,
2012_37,15593,,0,0,7,1,,,7,0,,9,0,1,0,0,,,3,0,9,,0,3,4,,3,3,2,,1,0,,,5,7,2,2,27,,4,,,,12,1,3,0,,,,1,,,
2012_36,15586,,3,5,1,0,,,2,3,,4,0,2,0,1,,,0,0,8,,3,1,3,,0,3,2,,0,0,,,7,6,6,4,12,,1,,,,7,1,1,0,,,,1,,,
2012_35,15579,,9,1,0,1,,,5,2,,3,0,3,1,1,,,1,0,13,,4,0,1,,,3,1,,1,0,,,3,8,,3,10,,3,,,,17,0,1,0,,,,1,,,
2012_34,15572,,1,1,1,0,,,6,4,,4,4,9,0,0,,,0,0,13,,0,0,6,,,0,2,,0,0,,,7,4,3,3,17,,6,,0,,24,0,1,0,,,,,,,
2012_33,15565,,0,2,1,5,,,3,1,,3,16,3,0,0,,,0,0,1,,4,5,5,,,0,,,0,0,,,3,6,1,2,9,,11,,,,16,0,3,0,,,,,,,
2012_32,15558,,0,3,4,12,,,7,2,,5,20,3,0,0,,,0,0,4,,0,8,13,,,1,1,,3,0,,,5,15,1,,10,,2,,0,,9,0,3,0,,,,1,,,
2012_31,15551,,0,1,2,5,,,18,3,,3,20,0,0,0,,,0,0,4,,2,0,12,,,5,2,,5,0,,,6,24,7,,6,,2,,0,,13,0,1,0,,,,0,,,
2012_30,15544,,0,0,2,0,,,8,1,,7,15,4,0,0,,,0,0,20,,0,,0,,,1,0,,5,0,,,1,8,6,7,8,,0,,0,,7,0,4,0,,,,0,,,
2012_29,15537,,0,,3,2,,,12,5,,2,18,1,0,0,,,0,0,14,,0,2,11,,,2,0,,1,0,,,0,14,0,10,10,,0,,0,,11,0,0,0,,,,1,,,
2012_28,15530,,0,,14,2,,,21,1,,2,15,1,0,0,,,0,0,5,,11,,11,,,4,0,,2,0,,,6,17,1,3,5,,,,0,,5,0,0,0,,,,0,,,
2012_27,15523,,0,,2,2,,,46,4,,2,23,2,0,0,,,0,0,24,,7,1,7,,,7,,,3,0,,,8,30,4,3,7,,0,,0,,15,0,3,0,,,,0,,,
2012_26,15516,,0,,,1,,,14,3,,5,11,8,0,0,,,0,0,6,,8,1,1,,,2,,,2,0,,,3,23,1,4,6,,0,,0,,11,0,0,0,,,,0,,,
2012_25,15509,,0,,2,,,,18,3,,6,19,8,0,0,,,,0,15,,10,0,2,,,9,0,,6,0,,,2,20,3,5,11,,0,,0,,16,0,2,0,,,,0,,,
2012_24,15502,,8,,5,1,,,27,3,,7,34,6,0,0,,,,0,7,,4,0,14,,,2,1,,9,0,,,3,1,4,9,15,,0,,0,,15,0,3,0,,,,0,,,
2012_23,15495,,7,,3,3,,,22,4,,6,30,3,0,0,,,,0,0,,5,2,12,,,1,0,,10,0,,,2,16,8,3,16,,1,,0,,8,0,1,1,,,,0,,,
2012_22,15488,,2,0,7,7,,,18,0,,2,0,5,0,0,,,0,0,7,,1,2,2,,,3,0,,10,0,,,0,13,2,7,24,,0,,0,,5,0,1,1,,,,0,,,
2012_21,15481,,0,1,15,6,,,18,9,,7,37,7,0,0,,,0,0,17,,4,1,40,,13,2,3,,3,0,,,4,31,8,5,9,,10,,0,,12,0,0,2,,,,2,,,
2012_20,15474,,0,5,4,0,,,13,4,,18,39,4,0,0,,,0,0,11,,3,5,25,,11,1,4,,6,0,,,4,24,7,9,9,,5,,0,,9,0,1,3,,,,6,,,
2012_19,15467,,0,5,3,5,,,18,12,,5,44,13,0,4,,,0,0,20,,5,4,17,,14,5,2,,0,0,,,3,10,7,10,28,,15,,,,15,0,0,1,,,,3,,,
2012_18,15460,,0,6,1,3,,,10,6,,10,13,2,0,2,,,0,0,6,,7,2,1,,6,6,0,,1,0,,,4,2,1,4,17,,4,,0,,8,0,0,1,,,,0,,,
2012_17,15453,,0,2,0,5,,,10,6,,4,28,15,1,17,,,0,0,10,,0,6,11,,0,5,4,,3,0,,,5,18,5,3,49,,16,,0,,14,1,4,1,,,,1,,,
2012_16,15446,,0,1,,8,,,6,4,,2,25,6,0,3,,,0,0,8,,0,1,6,,14,5,0,,0,0,,,3,8,5,2,43,,14,,0,,13,0,2,5,,,,3,,,
2012_15,15439,,0,2,,,,,9,3,,4,20,6,0,7,,,1,0,12,,1,4,3,,2,3,2,,1,0,,,7,6,6,0,11,,16,,0,,10,0,4,2,,,,0,,,
2012_14,15432,,0,0,,2,,,8,3,,3,9,3,0,19,,,0,0,12,,1,3,1,,6,9,0,,5,0,,,14,5,8,2,14,,7,,0,,9,1,8,4,,,,3,,,
2012_13,15425,,0,0,0,5,,,5,2,,6,9,4,0,26,,,0,0,6,,1,1,2,,7,2,4,,3,0,,,1,7,9,0,5,,15,,6,,11,2,8,3,,,,0,,,
2012_12,15418,,0,0,0,2,,,7,8,,4,19,7,1,25,,,1,0,4,,0,5,2,,1,5,4,,2,0,,,10,3,4,4,11,,11,,0,,11,0,6,0,,,,0,,,
2012_11,15411,,0,1,0,4,,,15,1,,3,30,4,0,6,,,3,0,4,,0,4,1,,6,12,4,,1,0,,,1,7,6,1,8,,24,,0,,8,2,5,0,,,,2,,,
2012_10,15404,,0,0,0,0,,,12,1,,7,32,5,0,1,,,0,0,4,,3,2,2,,3,7,2,,3,0,,,6,1,2,6,13,,36,,0,,6,0,3,0,,,,0,,,
2012_09,15397,,0,0,0,4,,,11,1,,6,4,2,0,9,,,2,0,6,,0,7,1,,13,3,4,,4,0,,,12,1,2,1,11,,29,,0,,6,4,12,1,,,,0,,,
2012_08,15390,,0,5,0,0,,,6,3,,3,21,3,0,5,,,3,0,13,,0,5,0,,17,6,6,,4,0,,,3,6,5,0,9,,53,,0,,7,0,7,2,,,,0,,,
2012_07,15383,,0,0,2,0,,,4,1,,,12,7,2,5,,,1,0,24,,0,2,1,,7,7,5,,6,0,,,0,1,6,0,14,,40,,0,,9,0,8,0,,,,1,,,
2012_06,15376,,0,5,0,0,,,6,5,,1,9,3,0,4,,,1,0,19,,0,4,2,,4,7,5,,3,0,,,2,8,4,4,26,,56,,0,,8,0,13,1,,,,0,,,
2012_05,15369,,0,0,0,0,,,9,6,,9,6,4,0,8,,,1,0,25,,0,3,3,,5,12,3,,1,0,,,0,4,4,6,18,,38,,0,,5,0,6,0,,,,2,,,
2012_04,15362,,0,1,0,2,,,13,1,,3,6,0,0,1,,,1,0,6,,0,3,4,,5,12,2,,2,0,,,1,9,9,2,24,,47,,2,,5,4,5,26,,,,0,,,
2012_03,15355,,0,0,0,0,,,5,7,,3,11,0,0,2,,,0,0,11,,1,5,5,,13,6,3,,1,0,,,4,7,8,2,21,,27,,0,,10,16,14,4,,,,0,,,
2012_02,15348,,0,2,0,0,,,6,4,,4,8,0,0,0,,,0,0,15,,0,1,3,,7,7,7,,0,0,,,2,7,2,5,17,,39,,1,,10,0,11,3,,,,0,,,
2012_01,15341,,0,1,0,4,,,7,6,,3,4,0,0,2,,,1,0,15,,2,4,2,,7,9,2,,2,0,,,3,7,4,3,3,,16,,0,,9,0,7,1,,,,0,,,
2011_52,15334,,0,0,0,0,,,11,12,,4,7,0,0,4,,,1,0,29,,0,1,1,,2,3,4,,3,0,,,9,11,0,3,1,,6,,0,,9,0,4,0,,,,0,,,
2011_51,15327,,0,3,0,0,,,8,6,,7,18,0,,3,,,1,0,13,,0,3,1,,0,11,6,,4,0,,,5,6,4,4,6,,23,,2,,5,1,3,3,,,,0,,,
2011_50,15320,,0,0,0,0,,,7,6,,8,10,5,0,0,,,4,0,19,,0,1,0,,0,10,8,,3,0,,,5,2,5,3,10,,11,,0,,12,0,10,1,,,,0,,,
2011_49,15313,,0,4,0,1,,,10,3,,1,8,5,0,0,,,7,0,19,,2,3,1,,0,6,5,,3,0,,,4,4,2,2,34,,27,,0,,13,0,13,0,,,,1,,,
2011_48,15306,,0,0,0,4,,,5,1,,1,9,10,0,0,,,21,0,17,,7,0,1,,0,6,5,,2,0,,,3,4,4,8,13,,9,,0,,10,0,8,3,,,,2,,,
2011_47,15299,,0,1,0,1,,,8,2,,4,10,6,0,0,,,18,0,9,,0,3,0,,0,6,9,,4,0,,,5,7,6,10,43,,8,,0,,12,1,14,4,,,,0,,,
2011_46,15292,,0,0,0,3,,,11,5,,3,14,0,0,9,,,0,0,17,,0,4,1,,0,6,12,,1,0,,,2,7,7,4,24,,16,,0,,11,0,14,1,,,,2,,,
2011_45,15285,,0,1,0,0,,,7,3,,5,21,5,0,1,,,10,0,15,,0,6,0,,0,5,7,,1,0,,,1,3,4,4,26,,23,,0,,13,0,17,1,,,,0,,,
2011_44,15278,,0,2,0,0,,,4,4,,2,16,2,0,1,,,0,0,15,,1,2,0,,0,1,8,,3,0,,,4,3,1,3,8,,15,,0,,5,0,1,0,,,,0,,,
2011_43,15271,,0,1,0,0,,,14,0,,2,30,1,1,2,,,0,0,19,,3,6,0,,0,6,3,,3,0,,,2,9,4,6,18,,44,,2,,5,0,6,3,,,,1,,,
2011_42,15264,,0,0,0,0,,,3,6,,0,20,6,0,4,,,0,0,4,,0,8,1,,0,10,5,,3,0,,,2,0,2,6,18,,10,,0,,4,0,6,0,,,,0,,,
2011_41,15257,,0,0,0,3,,,3,4,,2,20,0,0,3,,,0,0,6,,0,6,0,,0,2,1,,2,0,,,1,3,4,6,23,,1,,0,,11,0,4,0,,,,0,,,
2011_40,15250,,0,0,1,0,,,8,0,,2,12,3,0,1,,,14,0,14,,0,8,0,,0,7,2,,2,0,,,3,3,1,8,7,,0,,0,,19,0,7,5,,,,1,,,
2011_39,15243,,0,0,0,0,,,7,3,,2,34,2,0,3,,,14,0,15,,2,4,0,,0,2,3,,1,0,,,5,8,6,9,13,,3,,0,,8,0,14,1,,,,0,,,
2011_38,15236,,0,0,0,1,,,8,2,,5,26,10,0,4,,,,0,3,,0,3,5,,1,12,3,,1,0,,,2,11,5,4,10,,1,,0,,9,0,16,0,,,,1,,,
2011_37,15229,,0,0,1,0,,,12,6,,3,18,11,0,1,,,,0,5,,0,4,0,,0,13,2,,0,0,,,8,2,3,4,18,,0,,0,,11,0,19,0,,,,2,,,
2011_36,15222,,0,4,0,0,,,8,0,,5,27,1,0,0,,,,0,5,,0,3,0,,0,9,2,,2,0,,,,8,3,4,8,,0,,0,,9,0,6,0,,,,0,,,
2011_35,15215,,0,0,0,0,,,3,4,,1,24,0,0,2,,,,0,4,,1,1,0,,0,5,1,,0,0,,,,7,2,10,5,,0,,0,,7,0,2,0,,,,0,,,
2011_34,15208,,1,0,0,0,,,5,0,,2,21,1,0,5,,,,0,4,,3,4,0,,0,10,0,,2,0,,,,7,2,5,15,,2,,0,,7,0,2,0,,,,0,,,
2011_33,15201,,0,0,0,0,,,12,3,,1,14,,0,9,,,,0,0,,0,0,1,,0,6,1,,4,0,,,,6,3,5,16,,0,,0,,7,1,1,1,,,,0,,,
2011_32,15194,,0,5,0,0,,,18,0,,2,9,,0,9,,,,0,6,,0,1,0,,0,7,0,,5,0,,,,8,4,5,17,,0,,0,,8,0,2,0,,,,0,,,
2011_31,15187,,0,7,0,1,,,13,0,,6,15,,0,2,,,,0,2,,0,3,1,,0,5,5,,2,0,,,,4,6,6,6,,0,,0,,9,0,4,0,,,,0,,,
2011_30,15180,,0,3,1,0,,,13,0,,2,8,,0,1,,,,0,2,,0,3,2,,0,5,5,,4,0,,,,17,3,2,5,,3,,0,,15,0,6,5,,,,1,,,
2011_29,15173,,0,12,1,0,,,17,2,,5,7,,0,1,,,,0,2,,0,6,1,,0,3,2,,5,0,,,,16,2,5,7,,0,,0,,10,0,2,6,,,,0,,,
2011_28,15166,,0,7,0,0,,,9,4,,4,19,,0,0,,,,0,0,,0,10,3,,0,9,2,,8,0,,,,14,7,7,5,,1,,0,,9,0,2,0,,,,0,,,
2011_27,15159,,0,9,0,3,,,6,1,,4,26,,0,1,,,,0,4,,0,7,3,,0,5,7,,5,0,,,,19,14,8,22,,6,,1,,14,1,0,0,,,,0,,,
2011_26,15152,,0,11,0,0,,,12,2,,4,19,,2,1,,,,0,6,,4,6,2,,0,6,8,,4,0,,,,11,9,6,10,,9,,0,,19,0,2,0,,,,0,,,
2011_25,15145,,0,10,0,0,,,13,0,,4,18,,0,0,,,,0,4,,1,13,2,,0,2,5,,8,0,,,,17,5,5,22,,2,,0,,20,1,2,0,,,,0,,,
2011_24,15138,,0,3,0,1,,,22,0,,4,11,,0,4,,,,0,4,,0,10,2,,0,3,5,,3,0,,,,14,15,4,9,,2,,0,,11,0,1,4,,,,0,,,
2011_23,15131,,0,0,0,0,,,6,2,,2,32,,0,4,,,,0,8,,0,12,2,,0,8,2,,8,0,,,,27,11,0,12,,7,,0,,25,1,0,2,,,,2,,,
2011_22,15124,,0,4,0,0,,,7,2,,1,9,,0,0,,,,0,4,,0,13,0,,0,1,1,,7,0,,,,21,4,0,8,,5,,1,,18,1,0,0,,,,1,,,
2011_21,15117,,0,3,0,1,,,18,1,,4,11,,0,0,,,,0,2,,0,26,3,,0,9,6,,5,0,,,,14,2,16,16,,5,,0,,23,0,2,2,,,,1,,,
2011_20,15110,,0,6,0,3,,,25,3,,5,22,,0,1,,,,0,4,,0,3,1,,0,5,4,,4,0,,,,9,6,5,3,,2,,0,,5,0,2,3,,,,0,,,
2011_19,15103,,0,1,0,2,,,23,0,,6,17,,2,0,,,,0,4,,0,6,3,,0,3,3,,4,0,,,,12,10,6,19,,6,,0,,21,0,3,0,,,,0,,,
2011_18,15096,,0,2,0,2,,,18,1,,6,19,,0,2,,,,0,1,,0,3,0,,0,3,7,,2,0,,,,14,9,9,6,,1,,0,,14,0,5,1,,,,1,,,
2011_17,15089,,0,1,0,7,,,9,0,,9,9,,4,0,,,,0,5,,2,1,0,,1,1,4,,13,0,,,,18,10,7,1,,0,,0,,9,3,2,1,,,,0,,,
2011_16,15082,,0,0,0,0,,,6,1,,7,8,,9,0,,,,0,0,,3,6,1,,2,3,4,,1,0,,,,20,3,3,0,,4,,2,,17,1,0,0,,,,0,,,
2011_15,15075,,0,0,0,28,,,14,3,,4,4,,10,0,,,,0,5,,0,5,8,,0,5,2,,7,0,,,,6,15,7,6,,6,,4,,12,2,5,3,,,,0,,,
2011_14,15068,,2,0,0,25,,,23,1,,2,7,,2,2,,,,0,0,,7,11,0,,0,3,2,,8,0,,,,9,11,3,19,,0,,1,,17,2,0,4,,,,1,,,
2011_13,15061,,0,0,0,12,,,16,7,,5,10,,11,0,,,,0,0,,8,9,0,,0,15,1,,1,0,,,,5,9,6,21,,1,,0,,9,0,1,0,,,,2,,,
2011_12,15054,,0,0,0,11,,,30,7,,7,0,,9,0,,,,0,0,,6,5,3,,1,13,8,,6,0,,,,20,16,3,19,,3,,0,,11,1,4,3,,,,0,,,
2011_11,15047,,0,2,0,11,,,32,6,,6,11,,3,0,,,,0,0,,7,6,1,,0,19,7,,10,0,,,,5,23,5,33,,0,,0,,3,4,2,4,,,,1,,,
2011_10,15040,,0,1,2,4,,,46,5,,2,1,,0,0,,,,0,4,,5,3,2,,0,13,2,,11,0,,,,11,9,6,25,,4,,2,,11,4,0,3,,,,3,,,
2011_09,15033,,0,3,0,2,,,27,4,,6,16,,0,1,,,,0,11,,1,2,2,,0,8,8,,17,0,,,,36,8,15,21,,4,,0,,4,5,1,2,,,,3,,,
2011_08,15026,,0,2,2,3,,,41,9,,3,20,,2,0,,,,0,31,,0,1,3,,0,4,4,,3,0,,,,24,15,0,15,,10,,2,,10,10,4,8,,,,1,,,
