code,deb_sem,abon,abv,abz,ahh,ajb,ambl,ants,atb,bel,bela,bhk,boe,bos,cda,die,diri,dona,dri,ejd,far,fito,fns,iho,mae,mand,mdv,mhj,mia,miad,mjr,mnj,mnld,mora,mrb,mrg,mrt,mtn,nsb,samp,sbv,snam,stm,tanb,tdd,tgr,tlr,toa,tomp,tsar,tsim,tsl,velo,vink,vola
2013_49,16041,,2,12,7,1,,,17,34,,9,18,7,6,54,,,8,0,13,,5,4,16,,9,4,1,,4,15,,,5,7,13,4,40,,32,,1,,7,3,15,7,,,,18,,,
2013_48,16034,,3,13,0,3,,,15,23,,14,28,8,13,43,,,13,2,11,,3,4,26,,6,3,2,,2,14,,,0,6,21,2,61,,16,,1,,7,5,10,6,,,,21,,,
2013_47,16027,,2,12,4,1,,,25,44,,33,11,9,19,57,,,13,3,18,,3,1,19,,10,4,1,,6,14,,,1,11,17,3,37,,35,,0,,5,2,16,2,,,,37,,,
2013_46,16020,,2,26,0,3,,,28,55,,,13,15,12,20,,,9,11,15,,7,1,13,,6,3,3,,4,19,,,8,17,12,3,39,,35,,4,,17,2,11,6,,,,27,,,
2013_45,16013,,,9,3,2,,,36,22,,29,17,5,22,9,,,8,3,7,,5,2,30,,9,5,7,,2,21,,,2,19,16,,22,,24,,0,,9,2,16,10,,,,9,,,
2013_44,16006,,,9,2,1,,,25,20,,7,15,8,18,12,,,9,2,7,,3,6,20,,3,6,0,,3,6,,,10,15,5,,16,,27,,0,,10,2,12,3,,,,15,,,
2013_43,15999,,0,9,1,1,,,16,18,,14,30,1,11,10,,,7,1,2,,8,1,25,,2,5,0,,2,9,,,5,8,7,2,16,,13,,0,,15,1,26,2,,,,8,,,
2013_42,15992,,0,3,5,8,,,13,36,,20,22,11,7,14,,,0,1,3,,7,3,22,,9,3,0,,1,4,,,3,10,2,2,7,,14,,0,,7,0,15,3,,,,3,,,
2013_41,15985,,,3,6,3,,,15,20,,14,19,3,5,15,,,4,1,6,,6,1,21,,6,8,0,,3,9,,,2,7,10,5,19,,15,,0,,10,1,22,2,,,,22,,,
2013_40,15978,,0,8,2,0,,,14,15,,10,30,0,4,16,,,11,0,4,,2,2,24,,3,6,1,,3,11,,,1,6,16,2,21,,24,,1,,3,1,22,3,,,,10,,,
2013_39,15971,,0,1,1,0,,,16,22,,5,21,1,9,14,,,7,1,9,,5,1,15,,12,2,1,,4,12,,,,9,14,1,20,,20,,0,,7,2,19,1,,,,9,,,
2013_38,15964,,1,5,4,1,,,16,21,,8,3,3,6,11,,,12,0,8,,1,0,19,,8,7,7,,1,3,,,,6,10,5,26,,12,,0,,5,2,13,4,,,,10,,,
2013_37,15957,,,4,1,2,,,8,20,,13,,1,5,8,,,20,0,5,,1,2,21,,13,4,8,,2,10,,,1,9,8,5,19,,22,,2,,8,0,14,1,,,,13,,,
2013_36,15950,,,5,0,0,,,7,20,,16,35,2,3,8,,,17,3,8,,1,2,19,,21,3,1,,1,14,,,0,11,18,3,20,,10,,2,,6,0,13,1,,,,5,,,
2013_35,15943,,,4,2,1,,,7,5,,8,24,1,4,9,,,15,2,5,,2,1,16,,32,2,0,,2,13,,,1,3,6,3,17,,15,,0,,6,0,14,1,,,,4,,,
2013_34,15936,,,3,0,0,,,8,15,,3,24,6,3,7,,,17,1,8,,0,3,6,,17,4,0,,1,10,,,3,10,8,6,11,,21,,0,,7,0,5,5,,,,4,,,
2013_33,15929,,,4,1,0,,,1,5,,7,21,5,2,4,,,11,1,7,,2,2,2,,13,7,0,,1,9,,,5,5,8,1,21,,8,,0,,5,2,8,0,,,,2,,,
2013_32,15922,,,8,1,1,,,5,13,,8,31,7,0,9,,,22,0,12,,0,2,9,,4,4,0,,0,6,,,5,7,7,4,21,,7,,2,,2,0,18,5,,,,0,,,
2013_31,15915,,,5,1,0,,,5,2,,4,32,6,5,7,,,23,0,9,,2,2,13,,5,4,2,,1,15,,,2,9,11,3,29,,3,,1,,4,1,16,0,,,,0,,,
2013_30,15908,,,5,2,1,,,6,14,,14,26,3,3,5,,,16,0,12,,4,3,10,,10,3,1,,2,11,,,7,17,8,6,22,,7,,2,,5,1,21,4,,,,14,,,
2013_29,15901,,2,6,5,1,,,9,14,,16,22,0,2,7,,,20,0,10,,2,0,16,,11,1,0,,1,10,,,3,7,5,3,19,,6,,3,,9,1,10,3,,,,17,,,
2013_28,15894,,3,3,2,2,,,12,31,,14,21,1,9,9,,,13,0,9,,3,2,15,,23,4,0,,0,22,,,1,13,6,2,35,,8,,6,,9,0,9,6,,,,9,,,
2013_27,15887,,,3,3,0,,,3,26,,12,16,4,8,9,,,5,0,10,,4,0,16,,19,2,0,,3,20,,,0,17,6,5,23,,21,,2,,5,0,8,7,,,,2,,,
2013_26,15880,,0,5,1,0,,,6,13,,13,10,4,2,11,,,2,0,4,,0,2,16,,17,5,1,,4,16,,,3,7,4,10,37,,8,,2,,3,1,8,4,,,,7,,,
2013_25,15873,,7,11,5,2,,,6,34,,21,10,10,10,7,,,5,0,12,,4,4,20,,8,5,0,,2,14,,,1,17,2,11,24,,14,,0,,10,1,6,7,,,,11,,,
2013_24,15866,,3,7,1,1,,,11,35,,13,19,7,4,12,,,11,0,21,,6,1,21,,18,7,1,,3,16,,,1,9,11,3,38,,15,,1,,27,1,4,4,,,,6,,,
2013_23,15859,,0,9,6,0,,,10,29,,5,19,12,1,17,,,15,2,37,,2,1,14,,7,6,2,,2,9,,,1,9,5,4,26,,21,,3,,16,0,9,10,,,,12,,,
2013_22,15852,,0,11,2,1,,,15,28,,10,19,13,8,19,,,14,1,24,,4,6,25,,11,12,3,,3,10,,,,17,10,1,35,,25,,1,,24,1,10,4,,,,25,,,
2013_21,15845,,0,7,3,0,,,6,19,,13,7,6,4,15,,,8,2,35,,2,1,26,,4,5,8,,3,2,,,2,14,10,2,26,,24,,2,,19,1,13,5,,,,10,,,
2013_20,15838,,0,4,2,0,,,10,20,,16,14,4,8,7,,,14,0,14,,1,4,43,,0,6,2,,6,7,,,5,12,9,0,31,,22,,3,,26,4,11,3,,,,18,,,
2013_19,15831,,10,2,1,0,,,8,13,,16,7,4,8,6,,,7,7,7,,5,0,34,,5,1,6,,3,8,,,2,10,8,1,24,,20,,0,,23,0,7,3,,,,16,,,
2013_18,15824,,1,5,0,0,,,12,21,,17,17,3,4,10,,,6,3,15,,5,2,33,,5,6,3,,2,6,,,2,9,8,4,29,,11,,0,,19,2,8,8,,,,8,,,
2013_17,15817,,3,1,1,0,,,15,20,,23,38,8,7,14,,,9,1,2,,2,12,30,,5,1,8,,1,6,,,11,16,3,0,22,,10,,0,,17,1,11,5,,,,1,,,
2013_16,15810,,1,1,2,0,,,8,26,,12,20,4,7,11,,,9,2,3,,1,3,26,,2,5,2,,3,11,,,1,15,8,4,20,,15,,0,,11,2,13,4,,,,12,,,
2013_15,15803,,2,1,1,0,,,9,29,,24,18,8,8,7,,,9,1,5,,5,3,27,,6,6,1,,4,7,,,5,8,2,4,23,,14,,1,,15,0,12,4,,,,8,,,
2013_14,15796,,6,1,1,0,,,8,17,,18,14,0,7,10,,,4,0,4,,3,5,22,,4,4,3,,5,8,,,6,8,6,1,20,,17,,1,,9,2,10,5,,,,8,,,
2013_13,15789,,5,2,0,0,,,2,4,,7,8,0,4,5,,,9,0,2,,2,1,14,,7,4,10,,1,3,,,5,12,3,3,12,,13,,1,,3,1,8,2,,,,17,,,
2013_12,15782,,5,4,4,1,,,3,17,,2,12,2,12,8,,,15,3,16,,5,0,13,,13,4,6,,1,10,,,5,11,12,3,10,,17,,2,,1,1,17,6,,,,14,,,
2013_11,15775,,16,3,2,0,,,10,18,,6,3,3,11,15,,,13,2,5,,4,3,24,,5,4,0,,2,10,,,3,11,9,3,10,,8,,0,,5,1,13,4,,,,13,,,
2013_10,15768,,23,3,1,0,,,7,19,,14,9,1,5,12,,,4,0,20,,4,1,18,,12,4,0,,4,15,,,6,20,14,1,13,,7,,0,,6,0,40,3,,,,9,,,
2013_09,15761,,19,3,1,2,,,10,14,,15,15,2,10,10,,,18,2,22,,7,3,24,,9,2,0,,3,13,,,4,6,11,4,20,,26,,1,,11,1,21,12,,,,12,,,
2013_08,15754,,18,0,5,2,,,9,13,,20,12,2,5,28,,,16,3,12,,9,1,41,,11,0,0,,3,10,,,3,13,15,2,13,,9,,2,,8,3,19,2,,,,10,,,
2013_07,15747,,,4,0,0,,,12,17,,13,19,6,9,11,,,27,6,21,,6,1,34,,7,1,1,,0,11,,,5,15,10,3,14,,25,,1,,5,0,19,6,,,,8,,,
2013_06,15740,,10,5,5,0,,,5,23,,20,11,5,10,15,,,6,6,6,,2,4,28,,16,1,2,,1,5,,,10,15,10,6,16,,16,,3,,8,0,10,4,,,,7,,,
2013_05,15733,,3,4,6,1,,,6,22,,9,25,2,12,28,,,18,3,5,,4,3,59,,19,6,4,,3,7,,,5,8,10,6,22,,16,,0,,8,3,16,5,,,,12,,,
2013_04,15726,,8,9,0,0,,,10,26,,16,38,1,6,30,,,22,4,7,,1,4,53,,14,3,5,,5,7,,,11,14,14,,24,,19,,1,,12,0,18,7,,,,9,,,
2013_03,15719,,12,3,3,0,,,13,46,,12,33,9,10,25,,,18,2,3,,5,5,62,,13,1,1,,5,14,,,6,10,30,3,18,,9,,0,,5,1,18,5,,,,7,,,
2013_02,15712,,12,4,5,2,,,11,28,,23,35,8,2,20,,,7,6,7,,6,2,34,,11,9,0,,6,14,,,5,21,30,3,29,,14,,0,0,7,3,17,2,,,,9,,,
2013_01,15705,,12,2,1,0,,,6,17,,12,24,0,,10,,,3,0,1,,2,3,35,,4,4,0,,,15,,,4,10,8,5,15,,0,,0,,6,2,14,7,,,,8,,,
2012_52,15698,,8,2,3,3,,,8,8,,18,23,4,1,17,,,12,0,5,,4,4,19,,3,2,3,,8,7,,,4,11,13,4,28,,15,,0,,5,0,8,4,,,,5,,,
2012_51,15691,,8,9,6,3,,,12,10,,18,13,5,2,17,,,16,5,13,,3,1,19,,6,5,6,,1,12,,,3,12,15,1,41,,8,,0,,7,3,10,6,,,,8,,,
2012_50,15684,,6,5,3,0,,,13,12,,13,9,2,0,11,,,12,0,10,,4,3,17,,9,3,6,,3,9,,,6,14,7,2,35,,15,,1,,7,1,15,5,,,,7,,,
2012_49,15677,,14,1,3,2,,,8,10,,15,34,9,9,36,,,14,3,12,,3,8,42,,8,5,11,,2,13,,,1,11,14,4,58,,21,,1,,11,2,20,5,,,,10,,,
2012_48,15670,,2,9,5,,,,13,12,,18,25,4,10,,,,17,2,7,,3,1,33,,14,7,7,,6,17,,,2,12,14,1,30,,14,,2,,9,2,10,4,,,,21,,,
2012_47,15663,,3,5,1,0,,,17,12,,14,29,3,12,7,,,23,1,25,,4,3,37,,11,7,0,,5,12,,,6,9,14,7,26,,6,,2,,4,2,10,,,,,11,,,
2012_46,15656,,1,6,,0,,,13,14,,,11,9,9,23,,,23,1,15,,2,3,33,,11,12,3,,3,30,,,8,8,15,5,26,,10,,1,,11,0,15,2,,,,15,,,
2012_45,15649,,5,1,1,,,,22,10,,,26,7,10,11,,,31,0,15,,2,2,44,,4,7,8,,6,17,,,2,7,14,,32,,11,,2,,10,0,8,13,,,,1,,,
2012_44,15642,,0,3,2,0,,,9,6,,10,12,2,1,4,,,15,1,,,4,0,10,,11,4,0,,5,7,,,0,9,8,,6,,3,,5,,4,0,7,1,,,,11,,,
2012_43,15635,,4,0,6,0,,,13,14,,5,32,7,5,15,,,15,1,6,,8,4,22,,1,11,0,,4,8,,,0,9,8,,19,,1,,4,,4,0,10,0,,,,8,,,
2012_42,15628,,2,,5,0,,,22,8,,9,20,8,9,10,,,22,0,8,,10,1,,,15,8,3,,5,6,,,0,2,7,5,5,,3,,,,3,0,5,2,,,,12,,,
2012_41,15621,,0,6,,0,,,15,5,,,28,5,3,16,,,17,0,10,,2,3,,,5,6,1,,3,8,,,1,5,7,3,10,,5,,,,6,1,4,4,,,,15,,,
2012_40,15614,,2,3,1,0,,,10,24,,21,29,5,4,5,,,13,0,4,,2,1,4,,20,7,3,,3,11,,,0,15,3,3,10,,3,,,,18,0,11,,,,,9,,,
2012_39,15607,,5,,2,0,,,6,3,,22,8,2,2,13,,,8,1,3,,3,2,19,,,11,2,,6,7,,,6,6,1,0,20,,5,,,,13,3,3,,,,,11,,,
2012_38,15600,,0,2,4,0,,,10,9,,14,41,3,4,12,,,9,1,4,,0,4,28,,,5,2,,3,11,,,2,4,3,5,21,,2,,,,9,0,10,0,,,,14,,,
2012_37,15593,,1,2,5,0,,,10,8,,6,39,3,3,10,,,6,0,1,,1,1,28,,4,2,0,,2,8,,,0,2,0,7,13,,10,,,,8,1,12,1,,,,11,,,
2012_36,15586,,2,4,1,1,,,5,12,,12,35,0,7,7,,,16,1,0,,0,1,14,,1,4,4,,1,4,,,6,6,4,4,17,,4,,,,14,2,6,1,,,,3,,,
2012_35,15579,,6,12,1,0,,,8,9,,10,7,4,5,12,,,15,0,10,,4,0,15,,,6,3,,1,8,,,7,14,,3,11,,11,,,,7,7,11,2,,,,8,,,
2012_34,15572,,0,4,2,0,,,5,8,,2,28,3,7,24,,,16,1,9,,4,1,15,,,4,0,,1,14,,,3,7,0,8,30,,3,,0,,3,1,9,0,,,,,,,
2012_33,15565,,4,2,0,3,,,8,5,,7,16,2,1,31,,,5,0,4,,4,1,20,,,2,,,1,4,,,3,3,2,3,25,,7,,,,9,2,3,2,,,,,,,
2012_32,15558,,2,2,3,0,,,7,0,,6,25,3,4,32,,,10,0,18,,3,3,21,,,4,1,,4,18,,,0,13,2,,26,,0,,0,,6,0,10,1,,,,12,,,
2012_31,15551,,1,4,0,2,,,8,6,,20,22,3,7,16,,,10,1,16,,3,0,29,,,6,1,,1,11,,,1,16,3,,28,,0,,0,,9,0,7,1,,,,7,,,
2012_30,15544,,5,0,1,0,,,7,4,,12,14,4,5,7,,,4,1,17,,3,,20,,,10,0,,3,18,,,2,18,10,10,31,,0,,1,,13,0,9,2,,,,7,,,
2012_29,15537,,2,,3,0,,,6,6,,8,6,2,1,4,,,5,0,11,,3,0,22,,,5,2,,3,17,,,1,12,5,20,58,,0,,0,,4,1,10,0,,,,7,,,
2012_28,15530,,7,,1,0,,,6,2,,4,11,1,2,2,,,8,1,4,,4,,21,,,6,0,,4,16,,,0,17,1,4,44,,,,0,,3,2,5,0,,,,5,,,
2012_27,15523,,9,,2,2,,,11,10,,11,22,2,6,1,,,6,2,14,,5,1,38,,,5,,,1,18,,,4,24,4,6,54,,0,,0,,2,0,7,0,,,,0,,,
2012_26,15516,,1,,,0,,,5,3,,19,8,5,0,0,,,0,0,8,,3,2,9,,,9,,,2,15,,,2,23,1,4,28,,0,,0,,4,0,5,0,,,,1,,,
2012_25,15509,,8,,0,,,,8,6,,9,18,2,3,1,,,,2,8,,6,1,8,,,7,0,,2,19,,,1,20,2,3,38,,0,,0,,8,1,14,1,,,,1,,,
2012_24,15502,,6,,2,1,,,6,5,,12,12,2,5,1,,,,1,10,,4,3,14,,,5,3,,6,19,,,3,0,7,2,24,,1,,0,,18,0,10,2,,,,1,,,
2012_23,15495,,4,,1,0,,,6,3,,19,14,3,6,0,,,,1,11,,4,3,28,,,5,0,,4,27,,,4,12,6,4,24,,0,,0,,9,1,9,1,,,,0,,,
2012_22,15488,,7,0,0,0,,,10,6,,0,8,9,9,2,,,3,2,7,,6,3,18,,,1,1,,4,24,,,2,9,5,2,13,,0,,1,,5,0,9,1,,,,5,,,
2012_21,15481,,7,2,1,4,,,16,21,,11,24,30,9,5,,,9,0,8,,5,5,25,,3,4,2,,2,20,,,0,10,7,6,19,,1,,0,,28,1,7,4,,,,23,,,
2012_20,15474,,5,4,0,1,,,10,17,,17,8,5,2,10,,,8,2,4,,3,9,32,,5,1,3,,3,2,,,4,8,0,3,16,,3,,0,,20,2,7,3,,,,16,,,
2012_19,15467,,6,1,1,1,,,11,14,,12,7,15,6,7,,,7,4,12,,1,4,31,,6,1,0,,4,13,,,2,11,6,7,19,,7,,,,16,1,15,2,,,,8,,,
2012_18,15460,,0,2,2,2,,,4,6,,9,5,4,0,1,,,4,3,8,,2,3,4,,5,1,0,,0,8,,,3,9,2,5,16,,2,,0,,8,1,7,1,,,,2,,,
2012_17,15453,,1,5,3,0,,,9,12,,12,17,2,2,11,,,8,3,19,,0,4,21,,3,1,6,,2,21,,,3,9,2,4,24,,8,,0,,20,0,8,4,,,,4,,,
2012_16,15446,,3,1,,1,,,10,3,,13,5,6,4,16,,,6,0,13,,4,4,20,,4,3,1,,5,21,,,6,12,2,4,19,,2,,1,,9,0,6,5,,,,7,,,
2012_15,15439,,2,0,,,,,6,3,,14,6,6,4,6,,,5,2,8,,4,1,14,,4,5,1,,3,16,,,6,12,3,4,16,,7,,1,,4,1,6,2,,,,11,,,
2012_14,15432,,1,1,,0,,,9,4,,15,12,7,3,8,,,10,2,9,,3,4,6,,4,6,1,,1,15,,,6,18,6,4,12,,3,,0,,9,2,16,3,,,,6,,,
2012_13,15425,,5,1,1,0,,,8,5,,9,1,2,2,17,,,5,1,10,,5,1,14,,4,0,1,,3,9,,,4,7,3,7,14,,1,,0,,4,2,8,4,,,,5,,,
2012_12,15418,,4,1,0,0,,,11,8,,13,10,2,3,18,,,9,0,6,,5,4,14,,4,3,3,,0,12,,,9,8,5,11,14,,4,,1,,10,3,16,6,,,,5,,,
2012_11,15411,,5,0,1,1,,,7,8,,21,4,5,5,12,,,20,3,5,,8,7,2,,5,0,2,,3,11,,,4,8,9,6,11,,4,,0,,4,1,22,8,,,,10,,,
2012_10,15404,,6,3,0,0,,,11,9,,26,9,6,4,23,,,15,3,4,,2,3,20,,9,3,3,,5,21,,,14,6,4,15,17,,3,,0,,11,1,25,0,,,,2,,,
2012_09,15397,,8,4,0,1,,,14,9,,15,10,3,4,27,,,22,4,10,,5,7,15,,6,3,5,,5,9,,,33,2,3,28,6,,8,,0,,8,1,22,4,,,,4,,,
2012_08,15390,,13,3,2,1,,,10,14,,0,9,13,6,25,,,25,5,20,,8,7,17,,10,8,8,,5,11,,,9,10,5,21,17,,25,,3,,12,2,27,10,,,,9,,,
2012_07,15383,,9,3,2,1,,,10,16,,,4,6,4,21,,,20,4,6,,4,3,19,,14,6,7,,4,16,,,12,9,6,30,17,,12,,2,,7,2,16,6,,,,5,,,
2012_06,15376,,10,3,6,0,,,11,33,,5,13,12,2,24,,,19,3,13,,7,1,20,,30,4,6,,4,25,,,9,7,8,29,14,,24,,3,,12,2,22,12,,,,6,,,
2012_05,15369,,8,8,2,0,,,11,20,,21,12,3,3,38,,,20,4,12,,5,3,37,,30,8,5,,4,16,,,3,12,9,30,18,,15,,3,,5,3,28,14,,,,8,,,
2012_04,15362,,8,6,6,0,,,6,24,,18,13,10,0,50,,,11,1,13,,5,4,26,,19,9,7,,3,25,,,5,8,9,11,30,,15,,6,,12,5,23,4,,,,8,,,
2012_03,15355,,1,4,4,1,,,11,17,,27,16,5,5,37,,,9,0,11,,2,2,16,,32,2,5,,3,22,,,4,6,11,13,21,,19,,2,,5,7,29,5,,,,4,,,
2012_02,15348,,3,5,2,0,,,14,5,,24,7,8,6,53,,,8,2,9,,5,1,17,,11,5,7,,0,25,,,2,9,11,2,33,,22,,2,,10,4,30,13,,,,15,,,
2012_01,15341,,2,3,2,0,,,6,8,,13,18,1,1,31,,,8,1,6,,4,8,18,,11,7,4,,4,14,,,7,4,14,6,18,,18,,0,,3,1,23,6,,,,9,,,
2011_52,15334,,0,1,5,0,,,11,13,,33,11,0,0,50,,,8,3,16,,3,2,22,,20,9,14,,13,21,,,7,4,0,7,3,,13,,0,,14,0,22,10,,,,10,,,
2011_51,15327,,1,3,2,0,,,13,21,,34,9,5,,31,,,7,2,10,,3,2,23,,20,12,9,,4,8,,,9,8,20,7,17,,18,,0,,5,1,15,3,,,,9,,,
2011_50,15320,,1,8,1,1,,,3,15,,18,12,12,1,31,,,15,2,13,,8,7,42,,7,13,6,,4,16,,,3,7,31,4,37,,8,,2,,9,1,19,2,,,,10,,,
2011_49,15313,,1,2,1,0,,,15,18,,9,25,7,9,33,,,20,3,14,,6,7,28,,6,6,8,,5,25,,,2,13,33,13,24,,12,,5,,8,0,18,7,,,,24,,,
2011_48,15306,,2,2,7,2,,,9,32,,19,14,10,13,29,,,9,1,12,,6,13,40,,7,12,6,,4,33,,,1,10,34,7,20,,3,,2,,18,1,19,2,,,,25,,,
2011_47,15299,,3,3,3,3,,,13,8,,27,23,12,20,9,,,10,0,13,,5,1,30,,3,9,3,,4,13,,,3,13,35,10,22,,6,,3,,13,1,21,7,,,,17,,,
2011_46,15292,,3,3,1,3,,,12,22,,20,22,14,4,16,,,0,5,21,,8,5,23,,3,4,4,,9,13,,,0,5,24,9,13,,2,,3,,12,0,13,5,,,,3,,,
2011_45,15285,,2,0,2,0,,,14,14,,32,19,15,8,15,,,19,1,18,,5,3,22,,3,5,11,,4,10,,,1,5,14,15,13,,3,,2,,9,0,15,6,,,,14,,,
2011_44,15278,,0,2,1,0,,,9,7,,14,8,2,8,6,,,14,0,7,,4,1,7,,9,3,6,,3,12,,,1,2,4,7,6,,2,,0,,7,0,8,3,,,,15,,,
2011_43,15271,,3,2,0,0,,,21,16,,28,15,11,8,15,,,20,4,16,,10,4,24,,8,4,4,,3,17,,,3,8,9,8,19,,15,,3,,9,0,16,2,,,,17,,,
2011_42,15264,,3,1,2,2,,,19,14,,12,21,5,6,7,,,13,2,5,,1,5,14,,7,6,3,,0,3,,,3,4,8,3,7,,3,,0,,3,0,11,5,,,,3,,,
2011_41,15257,,1,5,6,1,,,12,13,,14,17,7,4,8,,,28,2,5,,1,3,12,,4,4,3,,6,10,,,3,11,3,11,11,,4,,1,,1,0,17,0,,,,7,,,
2011_40,15250,,0,9,3,0,,,8,13,,18,14,4,4,19,,,20,1,5,,1,2,14,,8,5,5,,1,12,,,3,13,4,8,6,,0,,2,,7,0,14,2,,,,9,,,
2011_39,15243,,2,3,1,0,,,10,14,,17,24,1,0,16,,,29,0,4,,2,2,18,,7,2,4,,6,8,,,3,4,1,6,15,,5,,0,,11,2,14,1,,,,9,,,
2011_38,15236,,0,3,5,1,,,9,11,,8,19,3,0,16,,,,0,5,,1,2,25,,5,11,6,,1,0,,,3,5,7,6,16,,0,,1,,5,2,14,2,,,,8,,,
2011_37,15229,,0,6,4,0,,,3,8,,8,21,3,3,37,,,,0,9,,4,2,20,,7,5,4,,3,8,,,3,4,2,9,10,,1,,2,,6,0,20,1,,,,8,,,
2011_36,15222,,1,3,3,0,,,7,7,,7,18,5,5,42,,,,0,11,,2,2,13,,1,6,3,,2,9,,,,1,6,4,18,,7,,1,,7,1,14,3,,,,7,,,
2011_35,15215,,2,0,8,0,,,6,5,,21,14,1,1,29,,,,0,14,,5,1,36,,7,6,4,,1,18,,,,4,5,7,16,,7,,2,,5,0,11,0,,,,2,,,
2011_34,15208,,2,4,6,0,,,1,2,,14,7,1,0,33,,,,0,3,,2,3,16,,3,8,6,,0,7,,,,7,4,6,13,,13,,2,,8,1,13,0,,,,8,,,
2011_33,15201,,0,7,1,3,,,11,3,,6,12,,0,27,,,,0,3,,0,1,22,,7,0,0,,1,7,,,,8,4,6,13,,0,,0,,9,0,11,1,,,,4,,,
2011_32,15194,,1,2,0,2,,,4,3,,16,8,,2,30,,,,0,12,,2,7,18,,10,8,2,,1,10,,,,11,2,8,15,,0,,3,,9,0,10,2,,,,8,,,
2011_31,15187,,2,4,4,1,,,0,6,,9,8,,4,17,,,,0,9,,0,2,40,,6,9,7,,2,10,,,,6,7,11,15,,0,,2,,10,2,12,3,,,,6,,,
2011_30,15180,,3,2,1,0,,,1,9,,14,7,,4,19,,,,0,4,,1,3,14,,5,5,3,,3,20,,,,10,1,8,25,,1,,2,,4,1,7,3,,,,9,,,
2011_29,15173,,2,4,4,0,,,5,6,,10,8,,3,17,,,,0,13,,0,3,23,,10,9,3,,1,7,,,,9,1,15,24,,2,,0,,19,2,11,0,,,,6,,,
2011_28,15166,,2,4,1,0,,,9,5,,10,0,,1,14,,,,0,11,,4,4,19,,7,5,6,,0,8,,,,14,1,11,17,,1,,0,,10,4,12,0,,,,19,,,
2011_27,15159,,4,8,4,0,,,4,4,,10,0,,5,15,,,,0,11,,2,3,16,,13,17,4,,2,11,,,,26,4,4,15,,5,,2,,6,4,18,3,,,,17,,,
2011_26,15152,,4,8,3,1,,,5,3,,20,0,,4,8,,,,0,8,,1,2,17,,12,8,8,,1,14,,,,12,15,0,15,,3,,0,,19,0,14,1,,,,3,,,
2011_25,15145,,0,15,4,3,,,13,12,,31,0,,2,9,,,,1,6,,2,6,24,,15,6,10,,5,9,,,,15,5,2,15,,0,,1,,18,1,16,2,,,,17,,,
2011_24,15138,,4,18,2,3,,,14,13,,28,2,,4,5,,,,0,7,,4,5,22,,14,9,3,,2,20,,,,34,5,3,10,,6,,0,,24,5,5,2,,,,8,,,
2011_23,15131,,6,19,1,3,,,11,23,,21,4,,2,8,,,,1,11,,3,4,25,,22,3,2,,7,14,,,,33,9,0,12,,3,,0,,26,1,18,2,,,,19,,,
2011_22,15124,,3,4,5,0,,,11,8,,7,3,,2,10,,,,0,4,,4,0,3,,9,0,1,,3,14,,,,24,4,0,9,,0,,0,,17,6,8,1,,,,5,,,
2011_21,15117,,3,1,1,0,,,12,7,,19,5,,7,6,,,,0,10,,6,2,12,,8,5,4,,0,10,,,,26,8,0,19,,1,,0,,22,5,17,0,,,,19,,,
2011_20,15110,,1,2,0,2,,,14,6,,23,6,,6,6,,,,1,6,,1,7,36,,6,5,2,,3,35,,,,6,5,0,19,,0,,0,,9,4,17,3,,,,32,,,
2011_19,15103,,2,4,2,2,,,10,3,,25,11,,6,6,,,,0,6,,2,5,37,,12,2,3,,2,14,,,,17,13,0,17,,0,,0,,7,5,16,0,,,,19,,,
2011_18,15096,,1,4,3,3,,,8,5,,13,3,,4,8,,,,0,3,,1,3,32,,9,4,3,,4,28,,,,8,6,0,21,,2,,0,,8,0,9,3,,,,10,,,
2011_17,15089,,0,0,1,0,,,6,3,,24,11,,5,5,,,,0,4,,4,2,23,,4,3,1,,5,17,,,,9,7,0,8,,0,,4,,10,3,10,0,,,,13,,,
2011_16,15082,,2,3,8,0,,,4,4,,10,6,,3,7,,,,0,4,,3,3,32,,4,1,1,,4,3,,,,12,1,0,13,,0,,0,,7,1,11,2,,,,2,,,
2011_15,15075,,1,3,8,1,,,3,4,,5,5,,3,17,,,,0,6,,1,3,17,,3,1,3,,3,11,,,,16,10,1,7,,2,,2,,4,1,11,3,,,,6,,,
2011_14,15068,,3,3,1,4,,,6,1,,12,2,,4,19,,,,0,0,,6,1,37,,11,4,10,,6,7,,,,16,7,0,12,,0,,4,,5,5,19,4,,,,11,,,
2011_13,15061,,3,3,3,0,,,7,12,,9,13,,2,20,,,,3,2,,5,2,10,,5,1,1,,0,23,,,,20,6,1,9,,5,,0,,5,1,11,2,,,,5,,,
2011_12,15054,,3,4,1,1,,,10,8,,15,2,,5,19,,,,0,7,,1,2,18,,16,1,1,,0,12,,,,21,11,1,14,,1,,1,,6,4,22,2,,,,5,,,
2011_11,15047,,5,5,0,0,,,6,5,,15,5,,4,13,,,,0,2,,6,3,8,,12,7,1,,7,19,,,,20,11,0,29,,4,,0,,7,4,17,2,,,,7,,,
2011_10,15040,,5,5,0,3,,,5,6,,9,4,,2,14,,,,1,2,,3,2,17,,12,3,3,,4,17,,,,4,12,2,10,,6,,6,,11,4,11,5,,,,8,,,
2011_09,15033,,2,4,6,0,,,12,3,,17,8,,2,19,,,,1,11,,0,7,23,,11,6,1,,2,24,,,,19,7,3,11,,9,,0,,7,2,19,8,,,,6,,,
