code,deb_sem,abon,abv,abz,ahh,ajb,ambl,ants,atb,bel,bela,bhk,boe,bos,cda,die,diri,dona,dri,ejd,far,fito,fns,iho,mae,mand,mdv,mhj,mia,miad,mjr,mnj,mnld,mora,mrb,mrg,mrt,mtn,nsb,samp,sbv,snam,stm,tanb,tdd,tgr,tlr,toa,tomp,tsar,tsim,tsl,velo,vink,vola
2009_06,14277,,,,6,,,,18,,,5,,,,49,,,,0,9,,5,19,56,,40,,,,1,,,,,90,,,,,55,,,,28,18,11,71,,,,,,,
2009_05,14270,,,,16,,,,14,,,14,,,,54,,,,0,22,,7,6,53,,19,,,,,,,,,72,,,,,32,,,,37,8,13,24,,,,,,,
2009_04,14263,,,,34,,,,18,,,,,,,42,,,,1,16,,8,16,32,,22,,,,,,,,,42,,,,,54,,,,17,5,15,49,,,,,,,
2009_03,14256,,,,38,,,,19,,,,,,,39,,,,1,29,,6,13,36,,55,,,,,,,,,64,,,,,,,,,29,9,10,84,,,,,,,
2009_02,14249,,,,10,,,,12,,,,,,,34,,,,1,16,,12,13,29,,57,,,,,,,,,71,,,,,,,,,27,15,13,85,,,,,,,
2009_01,14242,,,,18,,,,11,,,,,,,30,,,,1,12,,8,11,37,,59,,,,,,,,,19,,,,,,,,,11,4,6,38,,,,,,,
2008_52,14235,,,,7,,,,13,,,,,,,39,,,,1,34,,5,12,32,,56,,,,,,,,,51,,,,,,,,,13,12,16,21,,,,,,,
2008_51,14228,,,,10,,,,16,,,,,,,42,,,,3,14,,7,32,65,,58,,,,,,,,,48,,,,,,,,,15,14,14,63,,,,,,,
2008_50,14221,,,,34,,,,15,,,,,,,55,,,,3,27,,5,33,58,,61,,,,,,,,,60,,,,,,,,,15,13,22,64,,,,,,,
2008_49,14214,,,,24,,,,12,,,,,,,66,,,,3,73,,9,60,44,,43,,,,,,,,,51,,,,,,,,,17,20,8,79,,,,,,,
2008_48,14207,,,,7,,,,13,,,,,,,78,,,,1,43,,10,46,53,,25,,,,,,,,,59,,,,,,,,,29,13,15,64,,,,,,,
2008_47,14200,,,,31,,,,5,,,,,,,98,,,,1,45,,8,22,46,,48,116,,,,,,,,70,,,,,,,,,24,7,9,64,,,,,,,
2008_46,14193,,,,7,,,,18,,,,,,,53,,,,5,39,,5,18,75,,48,27,,,,,,,,73,,,,,,,,,12,12,12,57,,,,,,,
2008_45,14186,,,,13,,,,31,,,,,,,60,,,,0,26,,8,21,43,,38,17,,,,,,,,119,,,,,,,,,11,6,11,82,,,,,,,
2008_44,14179,,,,22,,,,15,,,,,,,37,,,,1,19,,11,14,26,,24,7,,,,,,,,120,,,,,,,,,7,7,12,87,,,,,,,
2008_43,14172,,,,14,,,,18,,,,,,,33,,,,2,0,,14,6,20,,15,12,,,,,,,,132,,,,,,,,,4,7,20,5,,,,,,,
2008_42,14165,,,,24,,,,25,,,,,,,47,,,,1,4,,18,11,33,,12,14,,,,,,,,77,,,,,,,,,13,11,13,103,,,,,,,
2008_41,14158,,,,10,,,,17,,,,,,,28,,,,0,19,,24,10,30,,14,8,,,,,,,,51,,,,,,,,,9,19,14,59,,,,,,,
2008_40,14151,,,,42,,,,21,,,,,,,24,,,,1,17,,20,7,26,,25,11,,,,,,,,44,,,,,,,,,16,41,14,36,,,,,,,
2008_39,14144,,,,0,,,,14,,,,,,,38,,,,1,11,,16,12,38,,35,11,,,,,,,,33,,,,,,,,,17,44,7,35,,,,,,,
2008_38,14137,,,,28,,,,11,,,,,,,25,,,,0,15,,13,11,30,,25,6,,,,,,,,32,,,,,,,,,16,19,7,26,,,,,,,
2008_37,14130,,,,39,,,,14,,,,,,,10,,,,0,8,,14,10,28,,24,1,,,,,,,,34,,,,,,,,,13,21,15,25,,,,,,,
2008_36,14123,,,,31,,,,,,,,,,,25,,,,1,26,,13,9,23,,26,15,,,,,,,,22,,,,,,,,,19,14,7,26,,,,,,,
2008_35,14116,,,,1,,,,,,,,,,,15,,,,2,34,,14,13,22,,10,9,,,,,,,,20,,,,,,,,,23,6,13,27,,,,,,,
2008_34,14109,,,,38,,,,,,,,,,,7,,,,0,13,,15,12,19,,16,13,,,,,,,,9,,,,,,,,,13,5,10,22,,,,,,,
2008_33,14102,,,,5,,,,,,,,,,,5,,,,0,0,,12,9,20,,18,7,,,,,,,,28,,,,,,,,,15,6,11,13,,,,,,,
2008_32,14095,,,,11,,,,,,,,,,,18,,,,0,0,,9,4,18,,19,15,,,,,,,,31,,,,,,,,,7,7,9,21,,,,,,,
2008_31,14088,,,,7,,,,,,,,,,,57,,,,0,5,,,6,15,,13,7,,,,,,,,12,,,,,,,,,7,5,8,11,,,,,,,
2008_30,14081,,,,28,,,,,,,,,,,30,,,,0,0,,,8,25,,5,13,,,,,,,,11,,,,,,,,,15,8,9,21,,,,,,,
2008_29,14074,,,,25,,,,,,,,,,,29,,,,0,4,,,4,18,,14,11,,,,,,,,14,,,,,,,,,13,11,8,29,,,,,,,
2008_28,14067,,,,41,,,,,,,,,,,39,,,,1,2,,,15,17,,11,18,,,,,,,,33,,,,,,,,,28,8,7,32,,,,,,,
2008_27,14060,,,,22,,,,,,,,,,,53,,,,0,11,,,13,26,,9,16,,,,,,,,17,,,,,,,,,,10,7,29,,,,,,,
2008_26,14053,,,,1,,,,,,,,,,,31,,,,0,2,,,8,14,,11,14,,,,,,,,16,,,,,,,,,24,6,2,11,,,,,,,
2008_25,14046,,,,7,,,,,,,,,,,35,,,,1,6,,,7,36,,28,16,,,,,,,,28,,,,,,,,,35,5,4,34,,,,,,,
2008_24,14039,,,,20,,,,,,,,,,,22,,,,2,9,,,11,33,,18,14,,,,,,,,30,,,,,,,,,38,6,5,27,,,,,,,
2008_23,14032,,,,26,,,,,,,,,,,16,,,,0,4,,,13,33,,16,13,,,,,,,,31,,,,,,,,,19,10,10,51,,,,,,,
2008_22,14025,,,,25,,,,,,,,,,,23,,,,0,6,,,11,51,,18,11,,,,,,,,34,,,,,,,,,35,8,15,29,,,,,,,
2008_21,14018,,,,40,,,,,,,,,,,19,,,,0,6,,,15,35,,28,9,,,,,,,,27,,,,,,,,,35,14,8,50,,,,,,,
2008_20,14011,,,,39,,,,,,,,,,,33,,,,1,17,,,14,15,,22,10,,,,,,,,28,,,,,,,,,20,15,6,38,,,,,,,
2008_19,14004,,,,11,,,,,,,,,,,39,,,,2,14,,,9,43,,11,6,,,,,,,,63,,,,,,,,,17,10,4,62,,,,,,,
2008_18,13997,,,,22,,,,,,,,,,,28,,,,0,5,,,8,26,,12,13,,,,,,,,31,,,,,,,,,32,8,7,44,,,,,,,
2008_17,13990,,,,17,,,,,,,,,,,40,,,,1,3,,,16,43,,8,9,,,,,,,,59,,,,,,,,,22,13,21,36,,,,,,,
2008_16,13983,,,,20,,,,,,,,,,,39,,,,3,14,,,20,58,,23,1,,,,,,,,35,,,,,,,,,13,10,6,57,,,,,,,
2008_15,13976,,,,25,,,,,,,,,,,50,,,,2,14,,,14,57,,7,4,,,,,,,,38,,,,,,,,,26,16,8,60,,,,,,,
2008_14,13969,,,,18,,,,,,,,,,,49,,,,1,16,,,17,27,,44,8,,,,,,,,18,,,,,,,,,17,9,11,53,,,,,,,
2008_13,13962,,,,25,,,,,,,,,,,44,,,,3,24,,,17,32,,0,5,,,,,,,,27,,,,,,,,,12,3,9,52,,,,,,,
2008_12,13955,,,,16,,,,,,,,,,,74,,,,0,6,,,23,40,,48,4,,,,,,,,33,,,,,,,,,16,9,17,78,,,,,,,
2008_11,13948,,,,34,,,,,,,,,,,57,,,,6,29,,,16,45,,23,8,,,,,,,,51,,,,,,,,,29,11,11,97,,,,,,,
2008_10,13941,,,,28,,,,,,,,,,,45,,,,0,20,,,14,63,,14,16,,,,,,,,49,,,,,,,,,27,13,21,75,,,,,,,
2008_09,13934,,,,19,,,,,,,,,,,59,,,,5,16,,,11,61,,20,10,,,,,,,,46,,,,,,,,,29,8,24,91,,,,,,,
2008_08,13927,,,,23,,,,,,,,,,,38,,,,2,18,,,3,45,,6,4,,,,,,,,48,,,,,,,,,29,14,22,67,,,,,,,
2008_07,13920,,,,30,,,,,,,,,,,49,,,,1,25,,,15,55,,17,11,,,,,,,,36,,,,,,,,,39,25,21,93,,,,,,,
2008_06,13913,,,,53,,,,,,,,,,,32,,,,2,33,,,15,45,,17,9,,,,,,,,51,,,,,,,,,38,34,21,72,,,,,,,
2008_05,13906,,,,0,,,,,,,,,,,61,,,,3,21,,,13,35,,22,3,,,,,,,,54,,,,,,,,,46,29,39,73,,,,,,,
2008_04,13899,,,,41,,,,,,,,,,,60,,,,1,30,,,31,44,,13,15,,,,,,,,46,,,,,,,,,54,30,44,102,,,,,,,
2008_03,13892,,,,23,,,,,,,,,,,105,,,,0,42,,,16,56,,17,16,,,,,,,,47,,,,,,,,,59,24,44,66,,,,,,,
2008_02,13885,,,,44,,,,,,,,,,,116,,,,0,36,,,24,40,,22,11,,,,,,,,27,,,,,,,,,45,11,22,48,,,,,,,
2008_01,13878,,,,27,,,,,,,,,,,40,,,,0,24,,,17,26,,6,3,,,,,,,,23,,,,,,,,,25,22,6,35,,,,,,,
2007_52,13871,,,,16,,,,,,,,,,,40,,,,1,17,,,21,20,,17,4,,,,,,,,18,,,,,,,,,15,19,13,37,,,,,,,
2007_51,13864,,,,17,,,,,,,,,,,51,,,,1,17,,,31,53,,16,15,,,,,,,,30,,,,,,,,,44,24,23,69,,,,,,,
2007_50,13857,,,,5,,,,,,,,,,,59,,,,3,27,,,16,68,,9,35,,,,,,,,17,,,,,,,,,22,17,18,58,,,,,,,
2007_49,13850,,,,15,,,,,,,,,,,45,,,,,21,,,,87,,5,17,,,,,,,,34,,,,,,,,,31,26,8,48,,,,,,,
2007_48,13843,,,,18,,,,,,,,,,,47,,,,,13,,,,44,,9,16,,,,,,,,36,,,,,,,,,23,22,15,30,,,,,,,
2007_47,13836,,,,21,,,,,,,,,,,48,,,,,20,,,,61,,16,20,,,,,,,,60,,,,,,,,,24,31,14,54,,,,,,,
2007_46,13829,,,,10,,,,,,,,,,,45,,,,,21,,,,62,,19,21,,,,,,,,42,,,,,,,,,33,39,17,61,,,,,,,
2007_45,13822,,,,5,,,,,,,,,,,82,,,,,23,,,,48,,11,16,,,,,,,,44,,,,,,,,,16,27,13,79,,,,,,,
2007_44,13815,,,,0,,,,,,,,,,,51,,,,,12,,,,27,,0,18,,,,,,,,20,,,,,,,,,25,6,3,32,,,,,,,
2007_43,13808,,,,0,,,,,,,,,,,73,,,,,9,,,,26,,0,16,,,,,,,,31,,,,,,,,,22,13,2,26,,,,,,,
2007_42,13801,,,,2,,,,,,,,,,,59,,,,,19,,,,53,,8,15,,,,,,,,33,,,,,,,,,42,11,21,60,,,,,,,
2007_41,13794,,,,2,,,,,,,,,,,29,,,,,20,,,,55,,8,10,,,,,,,,43,,,,,,,,,37,15,13,28,,,,,,,
2007_40,13787,,,,0,,,,,,,,,,,36,,,,,24,,,,52,,7,20,,,,,,,,40,,,,,,,,,42,20,3,44,,,,,,,
2007_39,13780,,,,1,,,,,,,,,,,32,,,,,12,,,,34,,18,23,,,,,,,,35,,,,,,,,,38,12,16,20,,,,,,,
2007_38,13773,,,,1,,,,,,,,,,,19,,,,,8,,,,46,,22,19,,,,,,,,21,,,,,,,,,32,14,4,21,,,,,,,
2007_37,13766,,,,,,,,,,,,,,,31,,,,,20,,,,40,,19,14,,,,,,,,25,,,,,,,,,29,12,11,35,,,,,,,
2007_36,13759,,,,2,,,,,,,,,,,20,,,,,7,,,,61,,13,13,,,,,,,,28,,,,,,,,,35,16,5,25,,,,,,,
2007_35,13752,,,,21,,,,,,,,,,,24,,,,,9,,,,55,,36,10,,,,,,,,42,,,,,,,,,34,13,0,17,,,,,,,
2007_34,13745,,,,10,,,,,,,,,,,29,,,,,10,,,,44,,0,18,,,,,,,,25,,,,,,,,,12,10,0,21,,,,,,,
2007_33,13738,,,,9,,,,,,,,,,,34,,,,,6,,,,38,,10,10,,,,,,,,48,,,,,,,,,16,10,3,15,,,,,,,
2007_32,13731,,,,21,,,,,,,,,,,32,,,,,6,,,,38,,15,6,,,,,,,,20,,,,,,,,,20,5,9,18,,,,,,,
2007_31,13724,,,,32,,,,,,,,,,,26,,,,,12,,,,41,,18,8,,,,,,,,39,,,,,,,,,28,10,3,17,,,,,,,
2007_30,13717,,,,0,,,,,,,,,,,41,,,,,22,,,,68,,11,10,,,,,,,,40,,,,,,,,,31,6,8,15,,,,,,,
2007_29,13710,,,,1,,,,,,,,,,,45,,,,,27,,,,63,,14,10,,,,,,,,43,,,,,,,,,34,5,6,18,,,,,,,
2007_28,13703,,,,3,,,,,,,,,,,34,,,,,16,,,,57,,7,10,,,,,,,,42,,,,,,,,,28,2,6,22,,,,,,,
2007_27,13696,,,,2,,,,,,,,,,,34,,,,,15,,,,62,,13,16,,,,,,,,49,,,,,,,,,31,4,5,14,,,,,,,
2007_26,13689,,,,3,,,,,,,,,,,19,,,,,12,,,,29,,16,9,,,,,,,,23,,,,,,,,,23,6,6,13,,,,,,,
2007_25,13682,,,,1,,,,,,,,,,,42,,,,,14,,,,42,,15,14,,,,,,,,51,,,,,,,,,36,7,8,29,,,,,,,
2007_24,13675,,,,9,,,,,,,,,,,40,,,,,27,,,,30,,25,13,,,,,,,,43,,,,,,,,,33,5,14,31,,,,,,,
2007_23,13668,,,,6,,,,,,,,,,,49,,,,,7,,,,18,,28,10,,,,,,,,88,,,,,,,,,47,,9,29,,,,,,,
2007_22,13661,,,,9,,,,,,,,,,,44,,,,,,,,,22,,20,11,,,,,,,,43,,,,,,,,,43,,9,35,,,,,,,
2007_21,13654,,,,3,,,,,,,,,,,64,,,,,,,,,,,22,10,,,,,,,,66,,,,,,,,,39,,0,29,,,,,,,
2007_20,13647,,,,6,,,,,,,,,,,56,,,,,,,,,49,,20,11,,,,,,,,43,,,,,,,,,40,,11,18,,,,,,,
2007_19,13640,,,,12,,,,,,,,,,,99,,,,,,,,,39,,27,21,,,,,,,,55,,,,,,,,,27,,29,31,,,,,,,
2007_18,13633,,,,0,,,,,,,,,,,75,,,,,,,,,50,,23,14,,,,,,,,38,,,,,,,,,24,,27,20,,,,,,,
2007_17,13626,,,,,,,,,,,,,,,68,,,,,,,,,55,,46,16,,,,,,,,31,,,,,,,,,,,,12,,,,,,,
2007_16,13619,,,,,,,,,,,,,,,30,,,,,,,,,,,33,,,,,,,,,31,,,,,,,,,,,,9,,,,,,,
2007_15,13612,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
