"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
"2015-07-27";"2015_31";40.86;31.64;25.5028571428571;21.46;28.28;46.9642857142857;35.75;31.61;16.46;19.53;23.8842857142857;36.1185714285714;49.06;25.93;22.06;46.25;36.3885714285714;41.7214285714286;28.71;36.08;38.66;29.74;28.14;26.73;21.9228571428571;40.5;23.37;21.86;30.6814285714286;37.49;32.55;40.1;25.17;24.51
"2015-07-20";"2015_30";29.86;29.64;39.5028571428571;23.46;35.28;42.9642857142857;23.75;38.61;29.46;20.53;34.8842857142857;36.1185714285714;38.06;18.93;38.06;42.25;25.3885714285714;32.7214285714286;40.71;32.08;36.66;28.74;27.14;37.73;30.9228571428571;31.5;28.37;22.86;26.6814285714286;29.49;29.55;44.1;29.17;17.51
"2015-07-13";"2015_29";45.86;16.64;45.5028571428571;29.46;33.28;38.9642857142857;22.75;33.61;24.46;23.53;22.8842857142857;40.1185714285714;41.06;30.93;28.06;41.25;24.3885714285714;37.7214285714286;27.71;33.08;32.66;34.74;41.14;35.73;30.9228571428571;40.5;29.37;23.86;26.6814285714286;24.49;30.55;33.1;25.17;23.51
"2015-07-06";"2015_28";49.86;40.64;45.5028571428571;37.46;37.28;35.9642857142857;24.75;36.61;30.46;35.53;36.8842857142857;34.1185714285714;26.06;34.93;29.06;32.25;21.3885714285714;42.7214285714286;27.71;38.08;35.66;23.74;44.14;28.73;18.9228571428571;43.5;23.37;29.86;32.6814285714286;45.49;24.55;28.1;22.17;34.51
"2015-06-29";"2015_27";36.86;19.64;44.5028571428571;14.46;41.28;31.9642857142857;19.75;26.61;30.46;21.53;33.8842857142857;43.1185714285714;43.06;30.93;27.06;42.25;26.3885714285714;27.7214285714286;38.71;28.08;18.66;25.74;34.14;36.73;23.9228571428571;39.5;36.37;24.86;20.6814285714286;42.49;16.55;46.1;27.17;30.51
"2015-06-22";"2015_26";26.86;18.64;28.5028571428571;24.46;43.28;45.9642857142857;26.75;23.61;35.46;31.53;38.8842857142857;38.1185714285714;35.06;31.93;20.06;26.25;27.3885714285714;38.7214285714286;28.71;34.08;19.66;29.74;42.14;23.73;23.9228571428571;35.5;25.37;23.86;28.6814285714286;44.49;20.55;38.1;24.17;28.51
"2015-06-15";"2015_25";35.86;41.64;41.5028571428571;35.46;35.28;45.9642857142857;30.75;44.61;16.46;32.53;24.8842857142857;44.1185714285714;32.06;35.93;37.06;33.25;34.3885714285714;33.7214285714286;32.71;37.08;34.66;27.74;35.14;22.73;30.9228571428571;33.5;20.37;35.86;31.6814285714286;44.49;16.55;37.1;36.17;27.51
"2015-06-08";"2015_24";43.86;35.64;40.5028571428571;15.46;43.28;25.9642857142857;18.75;36.61;21.46;33.53;24.8842857142857;34.1185714285714;51.06;28.93;23.06;44.25;34.3885714285714;34.7214285714286;37.71;41.08;27.66;25.74;40.14;18.73;36.9228571428571;31.5;21.37;35.86;28.6814285714286;25.49;26.55;43.1;26.17;18.51
"2015-06-01";"2015_23";41.86;33.64;37.5028571428571;35.46;31.28;35.9642857142857;19.75;28.61;21.46;26.53;30.8842857142857;32.1185714285714;35.06;21.93;30.06;35.25;38.3885714285714;30.7214285714286;19.71;31.08;20.66;30.74;43.14;36.73;36.9228571428571;42.5;20.37;22.86;34.6814285714286;42.49;21.55;28.1;19.17;39.51
"2015-05-25";"2015_22";26.86;42.64;33.5028571428571;20.46;38.28;36.9642857142857;32.75;25.61;21.46;37.53;37.8842857142857;38.1185714285714;45.06;23.93;30.06;23.25;24.3885714285714;28.7214285714286;43.71;28.08;22.66;29.74;46.14;19.73;26.9228571428571;41.5;27.37;33.86;17.6814285714286;31.49;23.55;43.1;34.17;27.51
"2015-05-18";"2015_21";40.86;24.64;28.5028571428571;29.46;20.28;33.9642857142857;36.75;26.61;36.46;35.53;37.8842857142857;30.1185714285714;32.06;29.93;35.06;41.25;35.3885714285714;35.7214285714286;21.71;36.08;35.66;29.74;39.14;17.73;18.9228571428571;41.5;25.37;35.86;18.6814285714286;31.49;23.55;28.1;37.17;27.51
"2015-05-11";"2015_20";50.86;24.64;28.5028571428571;25.46;22.28;37.9642857142857;33.75;41.61;33.46;30.53;30.8842857142857;45.1185714285714;47.06;28.93;34.06;43.25;26.3885714285714;26.7214285714286;29.71;39.08;23.66;29.74;47.14;30.73;18.9228571428571;32.5;34.37;32.86;27.6814285714286;44.49;19.55;43.1;29.17;39.51
"2015-05-04";"2015_19";25.86;34.64;25.5028571428571;20.46;20.28;41.9642857142857;26.75;39.61;15.46;23.53;26.8842857142857;45.1185714285714;38.06;21.93;36.06;31.25;27.3885714285714;33.7214285714286;32.71;40.08;29.66;28.74;25.14;28.73;18.9228571428571;29.5;24.37;25.86;17.6814285714286;35.49;25.55;44.1;39.17;22.51
"2015-04-27";"2015_18";29.86;37.64;39.5028571428571;30.46;38.28;39.9642857142857;18.75;23.61;30.46;32.53;21.8842857142857;40.1185714285714;41.06;35.93;31.06;27.25;24.3885714285714;29.7214285714286;23.71;27.08;22.66;22.74;34.14;21.73;19.9228571428571;23.5;35.37;34.86;23.6814285714286;40.49;20.55;28.1;34.17;37.51
"2015-04-20";"2015_17";28.86;34.64;47.5028571428571;27.46;24.28;42.9642857142857;23.75;50.61;33.46;21.53;18.8842857142857;24.1185714285714;30.06;23.93;32.06;40.25;26.3885714285714;33.7214285714286;21.71;33.08;35.66;28.74;45.14;17.73;33.9228571428571;45.5;30.37;36.86;16.6814285714286;33.49;22.55;42.1;38.17;26.51
"2015-04-13";"2015_16";34.86;34.64;43.5028571428571;22.46;25.28;43.9642857142857;21.75;44.61;15.46;37.53;27.8842857142857;32.1185714285714;49.06;33.93;25.06;38.25;21.3885714285714;39.7214285714286;36.71;34.08;19.66;21.74;39.14;37.73;35.9228571428571;39.5;24.37;30.86;18.6814285714286;36.49;32.55;45.1;27.17;25.51
"2015-04-06";"2015_15";28.86;16.64;27.5028571428571;17.46;26.28;40.9642857142857;20.75;29.61;29.46;20.53;18.8842857142857;44.1185714285714;31.06;27.93;20.06;35.25;20.3885714285714;39.7214285714286;24.71;29.08;29.66;31.74;34.14;22.73;27.9228571428571;43.5;29.37;33.86;34.6814285714286;31.49;30.55;34.1;21.17;18.51
"2015-03-30";"2015_14";28.86;42.64;32.5028571428571;17.46;19.28;39.9642857142857;37.75;47.61;36.46;34.53;35.8842857142857;22.1185714285714;39.06;30.93;19.06;28.25;45.3885714285714;28.7214285714286;19.71;43.08;27.66;33.74;28.14;29.73;17.9228571428571;26.5;36.37;30.86;16.6814285714286;36.49;27.55;38.1;25.17;25.51
"2015-03-23";"2015_13";38.86;22.64;47.5028571428571;29.46;40.28;41.9642857142857;36.75;49.61;15.46;34.53;32.8842857142857;27.1185714285714;26.06;22.93;20.06;45.25;42.3885714285714;43.7214285714286;29.71;27.08;34.66;22.74;45.14;19.73;35.9228571428571;22.5;20.37;22.86;32.6814285714286;45.49;31.55;37.1;36.17;37.51
"2015-03-16";"2015_12";28.86;24.64;46.5028571428571;35.46;32.28;35.9642857142857;19.75;42.61;17.46;38.53;32.8842857142857;29.1185714285714;51.06;27.93;37.06;31.25;33.3885714285714;41.7214285714286;32.71;46.08;36.66;27.74;31.14;31.73;35.9228571428571;41.5;29.37;24.86;24.6814285714286;24.49;20.55;44.1;27.17;36.51
"2015-03-09";"2015_11";48.86;24.64;38.5028571428571;21.46;39.28;26.9642857142857;18.75;35.61;18.46;36.53;38.8842857142857;46.1185714285714;31.06;22.93;24.06;38.25;20.3885714285714;37.7214285714286;19.71;33.08;27.66;19.74;43.14;17.73;36.9228571428571;33.5;31.37;31.86;17.6814285714286;30.49;21.55;28.1;25.17;32.51
"2015-03-02";"2015_10";45.86;42.64;27.5028571428571;28.46;36.28;36.9642857142857;23.75;43.61;24.46;32.53;26.8842857142857;27.1185714285714;32.06;25.93;28.06;26.25;32.3885714285714;36.7214285714286;42.71;42.08;19.66;23.74;30.14;21.73;34.9228571428571;25.5;21.37;36.86;17.6814285714286;24.49;15.55;42.1;38.17;17.51
