"code";"deb_sem";"abon";"abv";"abz";"ahh";"ajb";"ambl";"ants";"atb";"bel";"bela";"bhk";"boe";"bos";"cda";"die";"diri";"dona";"dri";"ejd";"far";"fito";"fns";"iho";"mae";"mand";"mdv";"mhj";"mia";"miad";"mjr";"mnj";"mnld";"mora";"mrb";"mrg";"mrt";"mtn";"nsb";"samp";"sbv";"snam";"stm";"tanb";"tdd";"tgr";"tlr";"toa";"tomp";"tsar";"tsim";"tsl";"velo";"vink";"vola"
"2015_06";"2015-02-02";2;5;0;3;1;0;2;13;17;1;2;12;5;2;1;0;1;16;0;15;0;2;4;21;0;11;2;2;0;3;3;4;0;11;17;3;6;22;4;5;2;4;8;3;0;9;2;0;4;2;1;0;2;0
"2015_05";"2015-01-26";1;2;5;0;0;0;0;2;12;1;0;4;7;2;6;2;2;7;2;11;0;2;8;21;2;11;5;5;3;5;7;6;0;15;14;2;9;36;4;4;3;2;8;13;7;3;3;1;2;0;3;2;0;0
"2015_04";"2015-01-19";2;3;4;3;0;0;0;6;4;0;1;6;4;9;5;0;1;9;1;13;0;6;1;17;1;10;4;5;1;6;3;9;0;2;0;2;11;36;2;0;0;1;8;8;7;0;12;1;3;0;0;1;2;1
"2015_03";"2015-01-12";2;2;4;3;2;0;1;2;25;3;0;9;6;7;25;1;0;11;1;7;0;5;7;13;2;6;8;7;2;5;2;5;1;10;0;3;6;38;0;8;1;4;3;13;3;6;3;0;2;0;4;1;0;0
"2015_02";"2015-01-05";1;5;0;4;2;0;3;10;27;5;4;13;3;6;8;0;2;15;2;2;0;5;13;24;0;6;5;7;4;1;9;1;0;16;5;1;7;30;3;4;1;4;4;8;0;5;3;0;4;2;6;3;0;1
"2015_01";"2014-12-29";0;5;1;0;2;0;2;6;6;1;2;14;4;6;16;1;1;12;1;1;0;6;12;30;0;8;2;5;5;4;9;6;1;7;15;5;13;37;4;0;3;4;2;3;2;4;8;0;2;0;2;0;1;0
"2014_52";"2014-12-22";1;4;7;1;2;0;1;8;3;5;2;3;3;7;26;2;1;18;3;7;0;4;5;12;1;4;6;13;4;1;7;6;1;19;1;7;11;22;0;0;2;2;5;11;4;7;10;1;1;0;0;0;0;0
"2014_51";"2014-12-15";0;7;1;5;0;0;2;9;29;3;1;3;3;6;3;2;2;4;1;3;0;2;2;22;0;2;2;13;0;1;2;0;0;16;0;1;13;38;4;10;2;3;6;5;1;0;13;1;1;0;7;2;2;1
"2014_50";"2014-12-08";1;3;1;1;2;0;1;6;11;3;2;11;4;7;28;1;1;3;3;2;0;0;6;36;2;0;5;11;0;1;0;0;0;3;17;1;4;10;2;7;1;4;8;5;2;9;2;0;3;1;3;0;2;0
"2014_49";"2014-12-01";1;4;4;4;0;0;0;5;4;4;1;6;0;7;26;1;3;2;2;11;0;1;0;4;0;5;7;8;2;5;2;1;1;14;3;9;5;30;2;2;1;0;3;1;0;7;5;0;1;0;0;1;2;1
"2014_48";"2014-11-24";0;4;5;0;0;0;2;8;3;2;1;7;4;7;5;2;1;5;2;5;0;3;8;27;0;1;7;6;2;6;2;6;1;16;8;2;12;32;1;8;2;4;3;7;3;7;6;0;4;0;4;3;0;0
"2014_47";"2014-11-17";0;2;6;3;2;0;0;11;33;0;0;1;6;9;21;2;2;7;0;9;0;2;13;16;0;6;7;0;1;6;8;8;0;5;13;1;12;16;3;1;2;4;7;13;7;5;13;1;4;1;4;4;2;0
"2014_46";"2014-11-10";2;7;7;0;0;0;2;10;23;0;4;5;2;2;5;0;2;2;3;11;0;2;2;15;1;11;5;4;2;2;1;6;0;17;7;0;3;9;0;4;3;2;1;10;4;6;7;0;0;1;6;3;0;0
"2014_45";"2014-11-03";1;5;2;1;1;0;0;9;4;2;4;4;3;0;22;1;2;6;0;8;0;1;6;10;2;5;0;8;1;4;4;9;0;11;2;1;0;5;1;7;1;4;0;3;4;0;16;0;0;1;2;2;0;0
"2014_44";"2014-10-27";1;3;7;4;0;0;3;7;31;3;1;15;6;6;14;2;0;3;3;12;0;6;11;9;1;0;8;3;0;0;8;1;1;15;3;10;12;23;5;9;3;4;5;10;7;7;15;0;3;1;6;2;0;0
"2014_43";"2014-10-20";1;7;4;3;0;0;1;1;16;0;2;7;1;9;28;0;1;5;3;6;0;4;3;34;1;10;5;6;0;4;6;9;0;7;0;0;5;34;1;3;3;2;1;9;4;0;1;0;0;0;4;1;2;1
"2014_42";"2014-10-13";2;1;4;1;2;0;0;6;16;2;1;2;4;1;29;2;0;6;2;7;0;3;1;18;1;2;0;4;3;2;9;4;0;4;2;4;0;2;1;6;3;3;6;5;5;8;13;0;1;1;6;4;0;1
"2014_41";"2014-10-06";1;1;2;2;0;0;3;0;2;2;3;10;6;10;28;2;1;12;2;15;0;2;0;22;0;8;6;5;0;6;0;8;1;0;11;6;11;26;2;5;3;3;1;10;3;8;16;1;4;2;4;2;1;1
"2014_40";"2014-09-29";1;6;8;5;1;0;0;8;30;5;0;8;6;5;16;2;3;8;3;7;0;0;9;28;0;4;7;5;2;1;9;7;1;9;4;8;9;19;4;9;1;4;4;5;1;3;1;1;3;1;2;0;0;1
"2014_39";"2014-09-22";2;1;7;1;1;0;1;2;20;0;3;5;0;5;17;0;2;4;0;9;0;1;2;33;0;10;8;2;4;0;5;7;0;17;13;6;5;38;1;3;3;3;8;2;6;8;13;0;1;0;3;4;2;1
"2014_38";"2014-09-15";1;7;5;1;1;0;1;0;22;3;1;15;1;9;25;2;2;5;1;8;0;6;13;2;0;5;1;11;5;3;8;6;0;6;13;7;10;20;1;5;1;2;0;7;3;9;17;1;2;2;1;1;1;0
"2014_37";"2014-09-08";1;6;2;1;0;0;1;5;24;0;4;12;5;9;11;0;0;16;1;1;0;1;7;15;1;7;3;7;4;1;9;9;0;3;11;8;9;17;1;1;3;2;3;2;2;1;12;0;4;0;1;0;2;1
"2014_36";"2014-09-01";2;4;3;4;1;0;1;1;33;3;1;14;7;7;23;2;1;15;1;11;0;2;2;26;2;0;3;10;2;0;6;1;0;13;1;10;8;19;1;0;0;1;6;0;6;1;10;0;0;0;5;0;2;0
"2014_35";"2014-08-25";0;2;8;1;1;0;2;1;12;0;2;5;1;8;6;1;3;6;1;9;0;5;2;8;2;3;4;4;5;6;1;5;1;6;1;10;1;26;3;7;1;0;4;5;5;4;5;1;0;0;2;1;2;0
"2014_34";"2014-08-18";2;0;8;1;1;0;2;13;9;4;4;10;5;9;26;1;1;15;3;14;0;2;0;2;0;6;1;11;3;5;5;3;1;15;13;10;4;7;1;7;1;4;3;3;1;9;6;0;4;1;4;2;2;1
"2014_33";"2014-08-11";2;4;7;1;0;0;0;2;20;5;1;5;4;8;23;2;2;6;0;12;0;2;3;14;2;0;7;13;0;3;9;9;0;0;6;3;2;29;1;3;0;0;4;3;4;5;12;1;1;0;4;1;1;1
"2014_32";"2014-08-04";2;5;8;1;1;0;1;13;1;3;4;15;3;10;2;0;2;13;2;13;0;5;8;11;1;3;8;4;3;4;6;2;0;0;15;0;7;13;2;5;0;3;1;11;0;5;4;1;4;1;0;0;0;1
"2014_31";"2014-07-28";1;1;8;0;1;0;3;13;4;0;3;12;5;10;25;0;2;12;2;7;0;2;13;21;0;6;8;3;3;0;3;5;1;16;4;5;4;20;5;7;1;0;8;5;4;7;9;0;2;0;1;4;2;1
"2014_30";"2014-07-21";2;5;2;2;1;0;1;7;32;1;3;15;7;4;22;2;0;7;3;4;0;6;6;8;0;3;8;11;0;6;6;7;1;5;7;9;10;5;2;1;2;1;4;2;1;0;4;0;0;2;6;2;2;1
"2014_29";"2014-07-14";2;3;0;3;2;0;0;10;1;3;0;5;4;7;29;0;2;11;1;11;0;2;3;24;0;10;6;2;2;4;7;5;0;8;13;1;10;38;2;8;1;3;5;0;2;2;17;1;3;0;5;3;1;1
"2014_28";"2014-07-07";2;4;8;4;1;0;3;8;12;2;4;4;3;8;12;1;0;8;1;14;0;3;2;21;0;1;3;7;4;2;0;8;1;1;0;6;7;15;4;1;0;3;6;11;1;5;9;1;1;0;7;3;1;0
"2014_27";"2014-06-30";1;0;0;5;2;0;2;0;30;0;1;13;5;9;11;0;0;1;0;6;0;4;10;29;1;5;2;0;0;0;0;0;0;4;11;6;7;31;0;0;1;0;6;1;0;0;6;1;3;0;1;4;0;0
"2014_26";"2014-06-23";0;0;5;5;2;0;0;12;13;3;0;10;0;6;6;2;2;17;2;8;0;1;12;30;1;9;5;13;4;1;2;6;1;20;11;8;2;2;5;5;2;1;2;7;4;1;9;1;1;2;6;3;2;0
"2014_25";"2014-06-16";1;1;3;3;1;0;3;6;25;5;3;13;3;10;29;1;3;12;0;13;0;4;7;16;0;0;7;4;4;2;1;8;0;6;4;2;0;24;4;5;1;2;3;11;5;3;10;1;0;0;0;1;1;1
"2014_24";"2014-06-09";0;3;3;3;0;0;3;12;1;5;1;13;0;4;10;2;1;16;2;2;0;3;2;26;0;0;6;14;3;1;4;8;1;13;8;7;11;15;0;0;0;2;4;12;3;5;9;0;0;0;7;3;0;0
"2014_23";"2014-06-02";0;5;7;0;0;0;0;10;28;3;4;6;6;5;15;1;2;10;2;15;0;0;3;5;2;3;5;6;3;6;0;0;1;11;10;7;4;15;3;8;2;4;4;7;6;1;17;1;3;2;0;0;2;1
"2014_22";"2014-05-26";2;7;5;3;0;0;2;3;22;2;4;14;2;0;4;0;3;19;1;7;0;3;3;25;1;1;6;1;2;1;1;1;0;6;9;1;3;34;5;0;3;4;0;4;0;5;4;1;2;0;1;4;1;0
"2014_21";"2014-05-19";1;0;6;0;1;0;1;11;2;5;1;12;3;9;4;0;2;18;2;7;0;6;11;26;0;3;6;0;5;6;9;0;1;16;4;10;1;10;4;10;0;2;0;3;6;4;0;0;3;1;6;2;2;1
"2014_20";"2014-05-12";0;5;8;0;2;0;3;10;1;3;1;6;0;10;20;2;3;11;0;10;0;5;5;1;1;3;0;3;2;6;8;5;0;7;17;7;6;9;5;5;2;0;0;7;5;0;4;0;3;2;0;1;2;0
"2014_19";"2014-05-05";0;2;0;2;0;0;3;4;30;1;3;1;6;9;2;0;1;14;3;2;0;4;11;0;2;8;3;9;5;4;6;0;1;12;8;9;12;17;0;10;2;2;2;9;0;1;1;0;1;0;2;2;2;1
"2014_18";"2014-04-28";2;7;7;3;1;0;0;12;7;4;2;6;6;0;28;1;1;13;1;12;0;1;11;5;2;8;5;9;2;0;1;1;0;20;2;10;8;20;4;10;0;2;2;2;3;7;14;0;2;2;4;1;0;0
"2014_17";"2014-04-21";0;0;7;3;0;0;2;13;34;4;2;15;0;8;15;0;0;14;2;13;0;1;7;32;2;1;4;7;0;0;7;7;0;5;17;5;1;12;4;8;1;0;7;7;0;0;6;1;0;1;0;4;1;1
"2014_16";"2014-04-14";0;2;8;5;2;0;2;6;11;5;2;10;3;10;7;0;1;19;0;9;0;2;11;4;2;7;2;0;2;2;5;3;1;17;17;9;13;15;5;10;2;4;2;1;2;5;16;1;3;0;6;0;1;0
"2014_15";"2014-04-07";1;0;0;4;0;0;0;5;30;1;3;9;6;8;14;1;2;6;1;15;0;1;9;0;2;8;6;13;3;1;4;7;1;15;6;7;11;35;5;4;2;0;2;6;2;7;8;1;4;0;4;1;0;1
"2014_14";"2014-03-31";2;5;6;1;1;0;1;4;34;3;0;10;3;0;7;0;2;6;1;4;0;4;4;3;1;0;4;3;1;5;6;0;0;16;12;4;5;6;5;6;2;3;5;1;0;2;14;1;4;0;1;1;2;1
"2014_13";"2014-03-24";2;3;3;1;1;0;0;13;29;1;3;2;1;9;11;2;3;17;1;13;0;4;3;19;1;5;2;5;1;2;4;7;0;7;2;0;10;27;5;0;1;3;1;2;1;5;5;1;0;2;7;2;2;1
"2014_12";"2014-03-17";2;5;2;3;1;0;0;6;34;3;3;4;4;5;19;1;1;13;2;3;0;5;5;17;1;11;0;7;5;4;4;4;0;11;11;0;5;26;0;1;1;3;2;9;7;1;10;0;0;1;7;4;2;0
"2014_11";"2014-03-10";2;7;4;3;0;0;2;10;12;4;2;0;2;7;26;2;1;9;0;5;0;3;3;14;0;12;5;13;2;5;8;0;0;16;3;1;7;10;3;9;1;0;6;0;0;5;4;0;2;2;7;2;1;1
"2014_10";"2014-03-03";1;6;2;1;1;0;1;9;26;5;3;13;6;3;16;2;3;7;2;0;0;6;1;21;0;7;1;13;1;0;7;6;1;7;0;5;8;29;4;3;1;4;6;8;1;6;0;0;3;2;7;1;1;0
"2014_09";"2014-02-24";0;0;4;1;0;0;0;12;23;0;1;8;6;1;22;0;0;14;1;7;0;5;0;2;2;0;2;3;4;3;2;3;1;15;9;4;11;14;0;9;1;2;5;1;4;1;12;0;1;2;2;4;0;0
"2014_08";"2014-02-17";2;5;5;5;1;0;1;0;26;0;1;15;2;9;1;2;2;19;0;10;0;2;0;0;0;6;1;2;0;2;2;0;1;16;11;2;11;19;1;0;1;4;7;5;0;2;3;0;0;2;3;1;2;0
"2014_07";"2014-02-10";2;7;0;0;0;0;2;10;10;1;2;13;2;4;11;1;2;11;0;6;0;6;6;24;0;1;1;9;3;6;3;2;1;16;3;1;2;10;3;8;1;2;8;4;7;5;10;1;1;2;2;3;1;1
"2014_06";"2014-02-03";1;6;8;4;0;0;2;4;18;4;2;12;3;8;8;2;2;15;0;9;0;5;1;11;2;2;2;12;3;1;4;5;0;20;11;2;2;12;2;3;2;2;8;6;4;4;5;1;3;1;0;0;2;1
"2014_05";"2014-01-27";2;0;3;4;0;0;0;12;30;4;3;6;3;4;0;0;2;11;2;3;0;1;13;24;2;5;1;14;0;2;5;7;0;18;13;3;4;33;2;8;0;4;3;6;3;3;0;0;0;0;3;2;0;0
"2014_04";"2014-01-20";2;3;0;4;0;0;2;13;10;5;0;15;4;9;5;2;0;10;2;7;0;4;6;19;0;2;2;11;5;0;6;2;1;16;17;8;4;27;5;7;0;2;8;6;4;5;2;0;3;0;4;2;2;0
"2014_03";"2014-01-13";0;6;2;2;0;0;0;10;16;0;0;4;2;7;22;0;1;16;0;1;0;0;4;14;0;2;7;4;1;4;5;6;0;2;8;2;7;4;1;3;3;2;6;11;1;9;2;1;4;0;1;1;0;1
"2014_02";"2014-01-06";2;0;2;2;2;0;3;12;24;4;0;11;4;4;1;0;0;7;1;11;0;2;5;9;2;2;4;3;1;2;6;9;1;12;17;0;0;14;3;2;2;0;0;2;1;1;11;0;1;0;1;1;1;0
"2014_01";"2013-12-30";2;0;4;4;0;0;2;5;3;2;0;7;6;2;0;0;1;12;2;13;0;5;4;15;2;9;5;1;0;0;9;7;1;8;6;3;12;27;5;8;0;0;8;10;2;3;1;1;3;0;4;1;0;0
"2013_52";"2013-12-23";1;5;0;0;0;0;1;9;10;4;2;1;5;9;4;1;3;17;2;9;0;4;9;26;2;1;2;10;3;2;9;4;0;3;12;4;5;8;5;5;1;1;0;6;4;8;12;1;2;0;5;3;1;0
"2013_51";"2013-12-16";2;0;6;2;2;0;0;11;13;4;1;6;7;10;17;2;2;9;3;15;0;0;5;26;2;0;4;4;0;1;1;6;0;2;9;8;11;33;4;8;2;4;4;0;0;7;4;0;2;1;6;4;2;1
"2013_50";"2013-12-09";1;2;5;0;0;0;0;8;22;0;0;9;3;2;2;1;0;4;2;9;0;2;4;31;1;9;4;0;1;6;1;7;0;6;3;2;6;18;5;6;0;2;6;1;4;5;1;0;0;2;1;1;1;0
"2013_49";"2013-12-02";2;2;0;4;0;0;1;8;23;1;0;1;6;5;4;1;1;14;1;4;0;0;2;7;2;12;1;8;5;1;2;3;1;9;14;4;5;2;5;4;1;0;1;9;3;7;6;1;2;0;4;1;0;0
"2013_48";"2013-11-25";0;0;5;3;1;0;1;13;25;4;3;13;1;2;9;1;3;11;1;5;0;2;13;23;1;11;2;14;2;1;9;2;0;0;0;1;4;27;3;7;1;3;3;2;1;6;8;1;4;2;7;1;1;0
"2013_47";"2013-11-18";1;2;7;2;0;0;3;3;2;3;0;12;4;0;5;0;1;15;0;10;0;6;11;1;1;0;2;4;1;0;9;3;1;5;12;6;2;37;2;6;0;1;7;3;1;9;11;1;4;0;0;0;2;1
"2013_46";"2013-11-11";0;6;0;4;1;0;1;0;32;0;0;9;4;0;28;2;2;7;0;6;0;5;0;3;0;12;8;10;1;3;3;8;1;15;12;10;12;34;1;4;1;0;5;7;3;9;4;0;2;1;6;3;0;0
"2013_45";"2013-11-04";0;7;5;3;1;0;2;0;32;2;4;10;5;4;13;0;3;7;0;2;0;6;1;2;2;4;1;13;3;3;9;0;1;20;0;2;7;13;3;2;3;2;1;9;0;3;10;0;1;1;3;2;1;1
"2013_44";"2013-10-28";0;0;2;3;0;0;0;6;30;3;4;7;1;8;19;1;3;4;2;9;0;3;6;20;0;1;6;10;2;2;8;0;0;11;3;6;3;9;1;3;2;3;0;6;2;9;0;0;3;0;5;3;1;0
"2013_43";"2013-10-21";0;6;5;2;2;0;3;5;7;0;1;2;2;3;28;1;0;11;0;9;0;3;8;15;2;0;5;8;4;3;9;6;0;3;7;9;9;1;3;7;1;2;4;13;3;2;1;0;3;1;5;2;1;0
"2013_42";"2013-10-14";2;2;1;5;1;0;3;5;23;2;1;4;6;4;26;0;0;8;1;6;0;5;9;4;1;8;8;10;3;1;0;0;1;10;7;1;3;39;2;6;3;3;7;13;0;2;12;0;2;0;7;1;1;1
"2013_41";"2013-10-07";1;5;5;0;0;0;2;11;10;4;0;1;4;2;11;2;1;6;3;3;0;2;8;30;1;3;6;10;0;0;5;8;0;12;15;2;7;19;5;10;2;3;0;6;0;2;8;0;0;0;5;4;2;0
"2013_40";"2013-09-30";0;7;0;5;0;0;2;11;7;3;4;14;3;8;20;0;1;0;1;7;0;3;8;13;2;10;5;13;3;2;6;9;0;2;10;4;6;39;4;4;3;1;3;1;2;0;1;0;2;0;3;0;1;0
"2013_39";"2013-09-23";1;3;0;5;0;0;3;6;30;5;0;11;4;1;8;2;2;3;2;6;0;5;4;34;0;11;0;1;4;6;2;7;1;10;8;4;3;29;2;8;2;0;0;8;0;6;9;0;1;1;0;3;2;0
"2013_38";"2013-09-16";0;0;0;4;0;0;3;9;24;5;0;1;2;5;5;2;3;14;3;4;0;6;12;30;0;11;2;5;3;2;1;7;1;0;7;8;12;3;3;10;2;0;1;6;4;5;14;1;2;1;0;1;1;0
"2013_37";"2013-09-09";0;2;1;5;2;0;3;0;12;2;2;3;4;7;9;1;0;9;1;9;0;5;4;13;0;7;1;11;2;1;6;9;0;0;7;1;6;38;1;0;0;4;2;1;0;5;7;0;0;2;4;2;1;0
"2013_36";"2013-09-02";2;7;3;5;0;0;0;6;33;0;2;7;2;10;27;1;2;9;2;4;0;2;2;11;2;3;8;8;3;3;1;5;1;7;4;2;13;4;3;4;0;1;3;11;6;6;3;1;1;2;0;2;1;1
"2013_35";"2013-08-26";2;7;6;3;0;0;0;5;27;3;1;1;0;8;27;0;0;9;2;9;0;0;8;22;1;12;1;5;2;0;6;7;1;16;5;8;9;1;0;4;3;0;7;0;2;4;14;1;3;2;5;1;0;1
"2013_34";"2013-08-19";1;3;6;0;1;0;3;2;10;4;3;10;4;5;26;2;3;1;3;4;0;2;12;13;2;5;5;3;2;4;8;0;1;8;2;3;5;37;5;7;0;4;4;1;0;6;7;1;4;0;4;2;1;0
"2013_33";"2013-08-12";2;7;5;5;1;0;0;10;2;3;0;4;0;3;19;2;2;12;0;11;0;5;12;6;2;5;5;0;1;6;4;6;1;16;5;8;13;38;5;10;0;1;3;8;2;8;2;1;3;2;2;0;1;1
"2013_32";"2013-08-05";0;1;2;3;0;0;3;7;33;1;3;4;0;2;3;1;1;3;2;1;0;3;3;13;0;1;5;6;0;1;1;9;0;1;9;0;2;35;4;0;0;4;0;9;3;0;2;1;0;2;7;4;0;1
"2013_31";"2013-07-29";0;3;1;4;0;0;2;10;8;3;3;11;5;2;24;0;2;17;2;5;0;5;6;28;0;11;5;4;1;0;8;4;1;19;13;0;11;12;2;4;2;3;2;7;2;2;12;0;1;0;2;2;0;0
"2013_30";"2013-07-22";1;3;0;1;1;0;3;0;14;5;1;1;0;9;21;2;1;7;3;5;0;5;5;12;1;12;8;10;5;3;0;6;0;15;0;3;11;10;3;1;3;1;4;6;0;4;17;1;4;1;6;0;1;0
"2013_29";"2013-07-15";0;7;6;2;0;0;1;11;21;4;2;3;6;1;16;2;3;9;2;13;0;2;11;17;1;11;8;9;1;4;9;0;1;1;11;8;12;5;3;5;0;4;7;0;6;7;11;1;1;2;3;0;2;1
"2013_28";"2013-07-08";0;1;7;4;0;0;2;0;21;4;0;12;6;1;17;1;3;17;0;6;0;0;3;31;1;9;4;10;3;2;1;9;0;7;14;10;0;15;1;5;1;1;7;10;1;9;12;1;4;2;1;3;1;0
"2013_27";"2013-07-01";2;7;0;1;2;0;0;6;3;3;1;7;2;1;28;2;0;6;0;12;0;2;1;19;2;4;2;11;2;2;5;3;0;0;12;10;10;9;0;5;3;0;3;3;7;0;0;0;0;0;4;3;2;1
"2013_26";"2013-06-24";2;6;7;2;0;0;0;4;2;3;2;12;2;2;9;2;1;13;1;13;0;0;13;28;0;8;3;6;5;0;3;4;1;9;16;7;4;21;3;4;3;0;2;0;4;7;13;0;1;1;2;1;1;0
"2013_25";"2013-06-17";2;1;7;3;0;0;3;0;8;2;1;13;4;10;2;1;0;0;0;4;0;5;5;29;1;0;4;9;1;4;9;6;0;2;9;4;0;7;5;1;1;0;6;13;3;8;3;1;3;0;1;4;0;1
"2013_24";"2013-06-10";1;2;2;4;1;0;0;0;13;5;3;6;5;0;24;1;2;2;2;15;0;3;4;23;0;4;6;2;0;5;5;1;1;18;7;5;11;12;1;8;3;3;8;3;2;3;3;0;4;1;5;2;2;1
"2013_23";"2013-06-03";1;6;6;2;1;0;1;0;10;5;0;8;7;0;11;2;2;4;0;0;0;1;4;1;0;6;6;1;3;1;2;4;0;20;0;0;13;28;1;6;0;3;7;7;4;2;13;0;4;1;4;2;1;1
"2013_22";"2013-05-27";1;2;0;1;1;0;2;0;32;5;4;13;4;1;22;2;0;0;1;10;0;4;3;5;1;6;5;3;0;0;4;0;0;17;17;1;12;39;1;6;1;3;5;7;2;1;16;1;4;2;2;3;0;1
"2013_21";"2013-05-20";1;7;2;1;2;0;1;4;32;5;2;10;6;2;7;1;3;7;1;3;0;5;10;5;0;0;0;1;0;2;6;6;1;10;15;7;6;18;5;0;3;2;7;4;1;0;5;1;1;1;3;3;0;1
"2013_20";"2013-05-13";1;3;8;0;2;0;3;0;32;2;1;2;1;10;23;1;3;6;1;11;0;6;3;23;2;3;8;5;4;0;5;2;0;6;0;4;13;7;0;9;1;2;2;10;1;2;13;0;3;0;7;1;1;1
"2013_19";"2013-05-06";0;2;0;2;2;0;2;13;20;0;2;6;3;10;24;1;1;17;0;10;0;0;2;36;2;0;8;3;5;2;3;4;0;1;16;0;3;0;5;9;2;3;8;3;7;8;1;0;0;2;6;4;0;1
"2013_18";"2013-04-29";1;6;8;1;1;0;2;4;31;0;3;12;5;5;10;0;2;18;1;3;0;1;0;16;1;0;2;2;0;0;0;8;1;8;13;4;0;26;2;4;2;3;7;7;5;9;8;0;4;1;6;3;1;1
"2013_17";"2013-04-22";2;2;5;2;1;0;3;4;16;5;1;6;0;7;11;2;2;13;0;2;0;4;10;20;2;2;4;2;5;0;0;5;1;15;9;6;13;16;2;6;1;2;3;3;3;3;2;1;1;2;0;1;2;1
"2013_16";"2013-04-15";1;2;3;3;0;0;3;4;28;4;1;15;2;8;17;1;2;0;3;7;0;6;12;20;1;5;6;11;2;0;1;5;1;9;6;2;2;38;5;9;3;3;8;10;0;6;16;0;1;1;7;4;0;0
"2013_15";"2013-04-08";2;0;2;5;2;0;1;9;13;0;1;1;7;6;10;0;0;2;2;5;0;5;8;10;0;3;8;3;1;3;1;2;0;18;16;1;12;31;5;1;2;4;2;10;6;8;14;0;3;2;5;0;1;0
"2013_14";"2013-04-01";0;2;0;3;1;0;3;7;4;1;2;0;2;5;24;1;3;13;0;11;0;1;3;17;1;3;3;12;4;5;4;4;0;14;3;5;7;25;3;1;1;3;8;5;6;2;1;0;2;2;0;4;0;0
"2013_13";"2013-03-25";0;3;7;4;1;0;3;6;3;3;0;4;4;0;1;0;0;14;2;13;0;5;9;30;1;4;4;0;4;1;9;0;0;8;0;5;3;7;4;10;2;4;7;1;6;3;11;1;1;0;2;0;2;1
"2013_12";"2013-03-18";1;0;3;4;1;0;1;9;13;5;2;14;6;9;14;0;0;9;3;6;0;3;0;19;2;11;4;6;1;2;5;1;1;10;9;4;6;15;5;9;3;1;1;1;0;8;14;1;3;1;0;2;1;0
"2013_11";"2013-03-11";0;6;2;4;1;0;1;11;16;2;2;0;4;6;19;0;2;3;0;4;0;4;6;21;2;10;7;4;0;2;3;0;0;9;2;3;1;30;3;6;2;4;3;13;5;0;14;0;1;1;0;0;2;1
"2013_10";"2013-03-04";2;5;3;3;0;0;0;1;8;4;3;12;2;0;7;1;1;4;1;0;0;6;3;5;2;0;7;13;3;1;1;9;0;13;10;1;8;11;5;3;3;3;2;0;4;4;13;1;2;2;0;4;0;0
"2013_09";"2013-02-25";0;6;3;3;0;0;1;11;29;5;0;3;5;1;11;0;1;13;2;0;0;2;5;6;1;5;5;8;5;4;4;4;1;7;12;3;2;20;1;6;3;3;2;13;4;5;13;0;4;0;2;4;2;0
"2013_08";"2013-02-18";1;5;6;2;1;0;1;3;5;4;2;4;4;4;22;2;1;8;3;9;0;5;8;21;0;5;0;7;2;4;6;6;0;4;3;6;12;33;5;8;0;0;7;5;7;4;0;0;2;0;5;4;0;0
"2013_07";"2013-02-11";2;5;4;4;2;0;3;2;4;4;0;10;7;8;4;2;2;14;1;13;0;2;3;12;1;8;6;11;5;3;0;6;0;15;14;9;9;33;3;3;3;4;1;9;2;4;13;0;2;2;7;4;2;0
"2013_06";"2013-02-04";1;2;2;4;2;0;3;0;22;0;4;2;6;4;4;1;0;12;3;15;0;1;5;1;1;9;4;7;4;2;7;9;1;18;15;6;7;39;4;4;0;2;5;7;2;3;9;0;0;1;5;1;0;1
"2013_05";"2013-01-28";2;2;1;5;2;0;1;3;6;5;1;13;5;2;0;1;1;19;3;4;0;4;13;33;1;0;3;12;1;2;3;6;1;15;7;1;4;15;5;9;1;1;3;8;3;0;15;1;2;2;5;2;0;1
"2013_04";"2013-01-21";1;2;5;5;2;0;2;3;11;0;1;0;5;8;13;2;3;12;3;6;0;6;11;34;1;0;8;1;4;0;9;9;1;16;6;6;0;18;0;2;1;2;2;4;2;6;8;0;2;0;2;3;0;1
"2013_03";"2013-01-14";0;0;7;0;1;0;3;0;6;2;4;7;6;8;9;2;2;0;2;12;0;0;12;23;2;0;2;12;0;4;0;5;1;13;5;0;11;31;1;8;3;2;4;9;1;0;11;1;3;2;1;0;0;0
"2013_02";"2013-01-07";1;0;1;3;2;0;1;12;2;5;4;4;0;10;25;0;3;0;2;1;0;0;6;14;0;5;0;2;4;1;4;8;1;0;10;6;9;7;0;3;2;0;3;0;4;6;11;0;0;1;6;1;1;1
"2013_01";"2012-12-31";0;5;2;2;0;0;0;13;21;3;4;11;1;3;22;2;3;12;2;15;0;2;4;15;0;7;0;10;1;2;4;4;0;14;8;7;0;2;5;0;0;0;7;1;5;4;1;1;2;2;5;4;2;0
"2012_52";"2012-12-24";2;1;4;3;0;0;0;11;31;2;1;10;6;8;11;0;3;4;1;2;0;5;10;31;2;7;6;12;3;3;4;5;0;13;14;7;11;35;5;1;1;4;3;4;1;6;4;0;4;1;5;3;1;0
"2012_51";"2012-12-17";2;3;8;0;2;0;3;8;30;4;4;12;2;0;28;2;0;5;1;0;0;0;5;15;2;8;7;12;2;4;2;0;0;18;15;5;5;1;2;5;0;2;3;13;4;2;7;0;3;0;1;0;2;1
