"code","deb_sem","abon","abv","abz","ahh","ajb","ambl","ants","atb","bel","bela","bhk","boe","bos","cda","die","diri","dona","dri","ejd","far","fito","fns","iho","mae","mand","mdv","mhj","mia","miad","mjr","mnj","mnld","mora","mrb","mrg","mrt","mtn","nsb","samp","sbv","snam","stm","tanb","tdd","tgr","tlr","toa","tomp","tsar","tsim","tsl","velo","vink","vola"
"2016_15","2016-04-11",,3,,1,0,0,5,15,,,,4,4,9,6,,2,0,0,2,1,6,0,54,,6,,6,1,5,9,1,0,7,2,,1,1,2,5,0,0,2,8,0,16,,1,6,0,0,2,4,1
