"code","deb_sem","abon","abv","abz","ahh","ajb","ambl","ants","atb","bel","bela","bhk","boe","bos","cda","die","diri","dona","dri","ejd","far","fito","fns","iho","mae","mand","mdv","mhj","mia","miad","mjr","mnj","mnld","mora","mrb","mrg","mrt","mtn","nsb","samp","sbv","snam","stm","tanb","tdd","tgr","tlr","toa","tomp","tsar","tsim","tsl","velo","vink","vola"
"2016_16",16909,,2,,,,0,,22,,,,2,4,0,,,0,0,,30,0,0,2,11,,,,0,,,0,,,0,0,,1,11,2,0,0,1,0,6,3,6,,,,,,2,,
