"code","deb_sem","abon","abv","abz","ahh","ajb","ambl","ants","atb","bel","bela","bhk","boe","bos","cda","die","diri","dona","dri","ejd","far","fito","fns","iho","mae","mand","mdv","mhj","mia","miad","mjr","mnj","mnld","mora","mrb","mrg","mrt","mtn","nsb","samp","sbv","snam","stm","tanb","tdd","tgr","tlr","toa","tomp","tsar","tsim","tsl","velo","vink","vola"
"2016_16",16909,,0,0,3,0,0,1,0,,,,1,1,0,0,1,1,4,,1,2,0,6,10,,2,,0,,,17,,,0,0,,12,4,1,0,0,0,0,13,0,8,,0,,0,0,0,0,0
