"code","deb_sem","abon","abv","abz","ahh","ajb","ambl","ants","atb","bel","bela","bhk","boe","bos","cda","die","diri","dona","dri","ejd","far","fito","fns","iho","mae","mand","mdv","mhj","mia","miad","mjr","mnj","mnld","mora","mrb","mrg","mrt","mtn","nsb","samp","sbv","snam","stm","tanb","tdd","tgr","tlr","toa","tomp","tsar","tsim","tsl","velo","vink","vola"
"2016_15","2016-04-11",,0,,9,7,2,2,36,,,,7,11,17,5,,1,6,3,55,0,4,8,162,,7,,35,2,0,68,7,2,3,11,,20,16,8,13,8,5,0,30,2,21,,0,0,19,12,4,2,2
