"code";"deb_sem";"abon";"abv";"abz";"ahh";"ajb";"ambl";"ants";"atb";"bel";"bela";"bhk";"boe";"bos";"cda";"die";"diri";"dona";"dri";"ejd";"far";"fito";"fns";"iho";"mae";"mand";"mdv";"mhj";"mia";"miad";"mjr";"mnj";"mnld";"mora";"mrb";"mrg";"mrt";"mtn";"nsb";"samp";"sbv";"snam";"stm";"tanb";"tdd";"tgr";"tlr";"toa";"tomp";"tsar";"tsim";"tsl";"velo";"vink";"vola"
"2014_50";"2014-12-08";0;0;4;5;2;0;0;0;10;1;2;1;3;1;32;1;0;1;1;28;2;0;8;35;0;5;10;0;0;2;46;1;0;0;1;6;1;11;0;11;0;0;0;2;3;2;28;1;0;0;2;1;1;0
"2014_49";"2014-12-01";0;1;3;2;1;0;0;0;1;0;1;4;2;1;88;0;0;1;0;10;1;0;4;12;0;12;1;2;0;4;90;1;0;1;10;0;0;0;1;2;0;2;0;9;1;4;15;1;0;0;1;1;1;0
"2014_48";"2014-11-24";0;2;3;1;0;0;0;2;9;1;3;0;2;7;59;1;0;0;0;1;2;0;1;15;0;16;7;3;0;3;122;2;0;1;12;4;3;9;1;13;0;5;0;10;3;0;94;1;0;0;2;2;1;0
"2014_47";"2014-11-17";0;0;2;3;1;0;0;3;10;0;0;5;1;4;47;2;0;1;2;28;1;0;7;0;0;13;8;1;0;4;13;1;0;1;2;4;1;4;0;14;0;4;0;11;2;5;43;1;0;0;2;0;0;0
"2014_46";"2014-11-10";1;2;0;0;2;0;0;0;5;0;1;2;1;5;18;1;0;0;0;13;2;0;3;1;0;13;7;1;1;0;100;2;0;0;8;1;1;11;1;8;0;2;0;2;1;4;24;1;0;0;2;2;0;0
"2014_45";"2014-11-03";1;0;2;2;2;0;0;2;1;0;2;5;1;2;36;1;0;0;0;34;3;2;1;22;0;11;5;1;1;2;3;2;0;1;1;7;2;9;1;4;0;5;0;0;1;5;17;1;0;0;1;2;0;0
"2014_44";"2014-10-27";0;2;2;5;2;0;0;3;8;0;1;2;0;1;11;0;0;0;2;8;3;2;2;10;0;1;0;0;1;3;112;2;0;0;2;5;1;4;1;1;0;4;0;11;3;1;99;0;0;0;2;0;1;0
"2014_43";"2014-10-20";0;2;1;0;2;0;0;5;4;0;0;5;3;8;83;2;0;1;3;40;0;1;8;15;0;12;2;1;1;2;141;2;0;1;4;1;3;4;1;12;0;5;0;5;3;6;7;0;0;0;2;0;1;0
"2014_42";"2014-10-13";1;1;2;0;0;0;0;2;8;0;1;0;1;1;43;1;0;1;0;15;1;0;0;27;0;12;8;3;0;4;138;2;0;1;9;6;0;0;1;2;0;4;0;0;3;4;2;0;0;0;1;0;0;0
"2014_41";"2014-10-06";1;2;1;6;1;0;0;5;0;1;3;0;4;6;6;1;0;0;0;27;3;1;8;27;0;0;4;2;1;2;53;0;0;0;9;1;1;9;0;13;0;4;0;3;0;3;29;0;0;0;0;1;0;0
"2014_40";"2014-09-29";1;2;3;0;1;0;0;3;7;0;3;4;2;5;32;0;0;0;3;12;3;2;6;5;0;17;5;1;1;0;1;0;0;0;10;3;1;6;0;0;0;0;0;4;1;8;79;1;0;0;0;1;1;0
"2014_39";"2014-09-22";0;1;5;3;2;0;0;2;7;1;3;5;4;6;75;2;0;1;2;14;1;0;3;26;0;12;10;1;0;1;0;2;0;1;12;1;2;8;1;5;0;3;0;1;2;8;37;0;0;0;0;1;1;0
"2014_38";"2014-09-15";0;0;2;3;2;0;0;4;5;0;2;4;0;5;40;1;0;0;3;42;3;0;0;17;0;10;7;1;0;4;101;0;0;0;4;3;3;8;1;6;0;0;0;7;1;0;77;1;0;0;1;0;0;0
"2014_37";"2014-09-08";1;0;2;4;1;0;0;3;9;0;3;4;2;2;11;0;0;1;0;39;1;1;2;20;0;9;0;0;0;1;73;0;0;1;2;1;3;1;1;8;0;5;0;8;0;7;91;0;0;0;1;1;1;0
"2014_36";"2014-09-01";0;1;2;6;2;0;0;1;9;0;0;2;3;7;82;2;0;1;2;12;2;0;4;23;0;2;0;0;0;2;74;0;0;0;5;3;3;6;1;9;0;4;0;4;4;6;48;1;0;0;2;0;0;0
"2014_35";"2014-08-25";1;2;5;0;0;0;0;3;2;1;3;0;4;0;46;2;0;1;1;5;3;2;2;6;0;13;10;0;1;0;51;1;0;0;9;3;0;4;1;11;0;2;0;6;2;2;82;1;0;0;2;1;1;0
"2014_34";"2014-08-18";0;0;2;3;1;0;0;2;10;1;0;5;3;1;56;0;0;1;3;25;0;0;0;22;0;14;6;1;1;4;57;0;0;0;12;2;1;5;0;13;0;0;0;8;4;2;9;0;0;0;2;1;0;0
"2014_33";"2014-08-11";0;0;3;6;1;0;0;1;3;1;1;2;3;5;42;1;0;1;0;18;1;1;8;16;0;16;10;3;1;2;25;0;0;1;4;4;0;5;0;4;0;2;0;6;3;2;75;1;0;0;1;2;0;0
"2014_32";"2014-08-04";1;2;0;1;1;0;0;4;6;0;3;4;4;4;73;1;0;0;2;7;2;2;1;12;0;9;3;1;1;0;12;2;0;1;13;1;2;11;1;4;0;0;0;7;4;2;2;0;0;0;2;2;1;0
"2014_31";"2014-07-28";1;2;1;2;2;0;0;5;4;0;0;0;1;0;33;0;0;1;3;30;3;1;7;20;0;8;3;3;1;4;142;1;0;0;13;2;2;10;0;5;0;1;0;3;3;1;92;0;0;0;1;1;0;0
"2014_30";"2014-07-21";1;0;0;5;2;0;0;2;10;0;3;2;3;0;6;0;0;0;0;41;0;1;1;19;0;0;9;0;1;0;134;1;0;0;12;5;1;2;1;12;0;4;0;12;3;9;71;1;0;0;0;0;0;0
"2014_29";"2014-07-14";0;2;2;6;2;0;0;4;8;0;1;1;0;5;35;1;0;0;2;17;2;2;3;15;0;7;10;0;0;0;8;1;0;1;8;2;0;12;0;0;0;3;0;5;1;10;8;1;0;0;1;0;0;0
"2014_28";"2014-07-07";0;2;1;5;1;0;0;2;4;1;3;2;2;0;65;0;0;0;0;17;1;0;8;16;0;6;6;3;0;3;101;1;0;0;5;6;1;14;0;5;0;1;0;6;4;7;67;0;0;0;0;2;0;0
"2014_27";"2014-06-30";0;1;3;4;0;0;0;5;9;0;3;2;0;4;66;2;0;0;1;41;2;2;6;18;0;8;0;2;1;4;91;1;0;1;13;5;1;10;0;3;0;3;0;8;2;7;65;1;0;0;2;1;0;0
"2014_26";"2014-06-23";1;2;1;4;2;0;0;2;6;1;3;1;2;4;69;1;0;0;3;27;3;2;8;31;0;15;7;2;1;3;48;2;0;0;0;2;1;8;0;13;0;2;0;5;0;1;58;1;0;0;1;1;1;0
"2014_25";"2014-06-16";1;1;2;2;0;0;0;2;8;0;0;0;3;0;47;2;0;0;1;15;0;1;4;38;0;8;8;3;1;2;63;2;0;1;1;6;1;16;1;6;0;3;0;1;2;9;9;0;0;0;2;2;0;0
"2014_24";"2014-06-09";0;2;2;5;1;0;0;0;6;1;2;2;3;1;39;0;0;1;3;22;3;0;6;8;0;15;11;1;1;1;75;1;0;1;3;0;1;14;1;4;0;2;0;8;4;8;45;0;0;0;1;2;0;0
"2014_23";"2014-06-02";1;0;3;5;0;0;0;0;7;1;1;2;1;5;85;1;0;0;0;38;3;0;0;33;0;12;11;3;1;2;90;0;0;1;4;2;2;11;1;7;0;2;0;1;1;1;16;1;0;0;2;2;1;0
"2014_22";"2014-05-26";0;0;2;5;0;0;0;5;10;0;2;4;1;0;12;0;0;1;3;22;3;1;4;27;0;16;0;2;1;4;136;2;0;1;11;8;2;11;0;7;0;1;0;5;1;4;82;1;0;0;2;2;0;0
"2014_21";"2014-05-19";0;1;2;4;2;0;0;0;2;0;2;2;3;8;92;1;0;0;0;17;2;2;7;36;0;15;4;2;1;4;121;2;0;1;0;4;1;15;0;3;0;2;0;9;4;7;2;0;0;0;1;2;0;0
"2014_20";"2014-05-12";1;2;5;5;1;0;0;4;0;1;1;5;3;5;28;2;0;1;0;5;1;2;7;14;0;16;3;2;1;4;26;0;0;1;11;1;3;14;0;0;0;3;0;5;3;0;55;1;0;0;1;0;1;0
"2014_19";"2014-05-05";1;2;5;4;0;0;0;2;3;0;0;3;1;5;37;1;0;1;0;8;2;1;6;16;0;5;11;0;0;4;110;2;0;0;4;8;3;4;0;10;0;0;0;9;0;0;23;1;0;0;2;1;0;0
"2014_18";"2014-04-28";0;1;0;4;0;0;0;0;7;0;0;5;4;0;15;1;0;1;0;8;2;1;6;27;0;3;10;3;0;0;97;0;0;1;11;7;2;9;1;12;0;1;0;1;3;7;20;0;0;0;0;1;0;0
"2014_17";"2014-04-21";1;0;4;3;1;0;0;4;1;1;3;1;1;3;93;0;0;1;3;15;3;2;1;20;0;15;6;3;0;3;74;0;0;1;0;5;0;8;1;14;0;0;0;10;3;9;8;1;0;0;2;2;1;0
"2014_16";"2014-04-14";0;0;1;6;1;0;0;3;9;1;1;3;3;2;41;1;0;1;1;10;2;0;0;33;0;4;1;2;1;1;115;0;0;0;11;2;0;2;0;1;0;1;0;5;0;6;60;0;0;0;0;1;0;0
"2014_15";"2014-04-07";1;0;1;6;2;0;0;1;6;0;0;1;4;7;41;2;0;0;3;10;1;1;4;26;0;12;3;3;1;0;121;2;0;1;0;8;0;0;0;6;0;2;0;0;2;1;2;0;0;0;0;2;1;0
"2014_14";"2014-03-31";0;0;0;2;1;0;0;3;1;1;0;3;4;8;40;0;0;0;2;38;2;0;0;21;0;8;11;0;0;3;34;2;0;1;3;3;2;13;0;11;0;4;0;0;0;0;14;0;0;0;2;1;0;0
"2014_13";"2014-03-24";1;2;0;5;0;0;0;4;8;0;2;2;3;8;7;0;0;0;2;19;1;0;2;4;0;3;4;3;1;0;33;0;0;0;0;7;1;12;1;14;0;5;0;4;2;10;85;1;0;0;2;0;0;0
"2014_12";"2014-03-17";0;0;3;4;0;0;0;2;8;1;1;3;0;2;90;2;0;0;1;25;3;1;5;28;0;4;12;0;0;0;7;0;0;0;7;7;2;13;0;1;0;4;0;8;3;1;40;1;0;0;0;1;1;0
"2014_11";"2014-03-10";1;2;1;4;1;0;0;3;7;1;3;1;1;4;40;0;0;1;3;7;3;2;6;32;0;0;2;2;0;1;29;0;0;0;4;5;2;4;1;10;0;2;0;6;2;0;41;1;0;0;2;2;1;0
"2014_10";"2014-03-03";0;0;0;5;2;0;0;4;5;1;0;5;0;7;49;2;0;1;0;3;3;2;8;9;0;7;1;2;0;1;89;1;0;1;10;2;2;14;1;9;0;4;0;2;0;7;13;1;0;0;1;0;0;0
"2014_09";"2014-02-24";0;1;2;6;1;0;0;5;10;0;0;1;3;0;21;0;0;1;2;0;3;0;1;8;0;10;10;2;1;0;127;1;0;0;2;6;0;4;1;6;0;5;0;11;2;4;102;1;0;0;0;2;0;0
"2014_08";"2014-02-17";1;0;2;0;2;0;0;0;8;1;0;2;0;4;42;2;0;1;3;13;1;1;7;21;0;4;2;1;1;2;41;1;0;0;12;5;0;12;0;8;0;2;0;8;1;2;26;0;0;0;0;2;1;0
"2014_07";"2014-02-10";1;2;5;2;0;0;0;5;3;0;1;4;4;8;92;2;0;0;1;33;1;0;8;4;0;1;6;1;0;2;124;2;0;1;2;4;1;10;0;6;0;1;0;2;4;9;56;1;0;0;0;1;1;0
"2014_06";"2014-02-03";1;0;0;5;1;0;0;4;0;1;0;3;2;3;22;1;0;1;2;1;1;0;8;13;0;3;3;0;0;4;41;2;0;1;2;8;0;4;1;9;0;4;0;6;2;2;95;1;0;0;1;0;0;0
"2014_05";"2014-01-27";0;0;2;6;1;0;0;2;9;1;0;0;4;3;93;1;0;0;1;28;3;1;4;32;0;17;7;1;0;1;72;1;0;1;2;7;3;4;1;1;0;2;0;4;3;2;92;0;0;0;1;1;0;0
"2014_04";"2014-01-20";0;1;3;2;1;0;0;4;6;1;1;1;2;1;29;0;0;0;2;10;3;1;1;21;0;0;4;1;1;0;139;2;0;1;8;6;0;7;0;2;0;2;0;7;4;8;99;0;0;0;1;2;1;0
"2014_03";"2014-01-13";1;0;4;1;2;0;0;3;9;0;3;4;4;7;61;2;0;1;3;19;3;2;5;33;0;1;0;0;0;4;114;2;0;0;3;1;3;5;0;13;0;2;0;1;3;7;89;1;0;0;2;0;0;0
"2014_02";"2014-01-06";1;2;2;6;0;0;0;1;0;0;1;3;1;6;29;0;0;0;3;25;2;2;0;24;0;0;0;3;0;0;1;1;0;1;5;3;2;8;0;3;0;3;0;3;0;9;37;0;0;0;2;2;0;0
"2014_01";"2013-12-30";1;0;3;6;1;0;0;0;3;0;0;5;1;4;16;0;0;0;0;39;1;0;2;0;0;2;9;1;1;1;100;0;0;0;5;6;2;9;0;7;0;0;0;3;1;2;61;0;0;0;2;0;1;0
"2013_52";"2013-12-23";1;0;3;5;1;0;0;3;3;0;2;3;3;8;18;2;0;0;3;37;2;1;5;14;0;1;0;2;0;3;87;0;0;1;6;7;2;1;0;14;0;5;0;3;0;2;66;0;0;0;2;1;0;0
"2013_51";"2013-12-16";1;1;2;3;1;0;0;0;9;0;0;2;3;0;20;1;0;1;1;26;2;2;2;4;0;1;12;0;1;4;30;2;0;0;0;1;3;2;0;0;0;3;0;6;1;3;18;1;0;0;1;0;0;0
"2013_50";"2013-12-09";0;2;5;4;0;0;0;1;2;1;0;5;0;2;89;0;0;0;1;8;2;2;4;9;0;14;4;1;0;1;24;1;0;1;9;7;2;7;0;7;0;3;0;6;3;2;0;0;0;0;2;1;1;0
"2013_49";"2013-12-02";1;0;1;2;2;0;0;2;10;0;3;4;3;4;43;2;0;0;2;14;0;1;4;14;0;8;9;1;0;4;13;1;0;1;6;1;1;3;0;0;0;2;0;7;0;4;93;0;0;0;0;1;1;0
"2013_48";"2013-11-25";1;0;4;0;1;0;0;4;4;1;0;3;0;5;26;2;0;0;1;6;3;1;8;27;0;11;9;1;1;1;4;0;0;0;13;7;1;11;1;6;0;2;0;12;4;8;74;0;0;0;1;1;0;0
"2013_47";"2013-11-18";1;0;0;3;0;0;0;2;0;1;2;1;4;6;41;0;0;0;0;42;2;1;5;4;0;5;0;0;0;0;69;0;0;1;5;7;1;14;0;9;0;4;0;4;4;8;94;1;0;0;0;0;1;0
"2013_46";"2013-11-11";0;0;1;2;2;0;0;4;5;1;2;1;4;3;6;1;0;1;3;8;1;0;8;36;0;6;2;2;0;0;135;2;0;1;3;1;3;6;0;13;0;2;0;0;1;10;47;1;0;0;2;2;0;0
"2013_45";"2013-11-04";0;0;3;5;2;0;0;2;5;1;1;5;4;7;24;0;0;1;3;33;0;2;8;38;0;6;6;2;1;1;96;1;0;0;7;2;3;3;0;9;0;2;0;4;3;10;98;0;0;0;2;2;1;0
"2013_44";"2013-10-28";1;2;0;5;2;0;0;1;9;1;2;4;3;2;18;1;0;0;0;13;2;2;2;1;0;8;11;2;0;2;52;1;0;0;1;7;1;0;1;3;0;2;0;12;3;0;14;1;0;0;1;1;0;0
"2013_43";"2013-10-21";1;0;5;0;1;0;0;1;10;0;3;3;3;3;1;2;0;1;3;9;3;1;1;3;0;5;8;2;0;0;103;0;0;0;1;0;1;5;1;7;0;0;0;1;0;1;45;1;0;0;2;2;0;0
"2013_42";"2013-10-14";1;2;2;1;0;0;0;5;2;0;1;2;1;0;58;2;0;0;0;33;1;1;6;37;0;10;5;1;1;4;40;0;0;0;7;3;2;1;0;7;0;1;0;6;0;3;0;1;0;0;2;1;0;0
"2013_41";"2013-10-07";1;2;5;0;2;0;0;4;6;0;2;3;0;2;85;2;0;0;2;33;3;2;1;7;0;3;5;0;1;4;80;0;0;1;4;6;3;6;0;7;0;2;0;0;2;6;20;0;0;0;0;1;1;0
"2013_40";"2013-09-30";1;0;5;6;0;0;0;1;2;0;0;5;0;7;2;1;0;0;3;24;2;0;5;17;0;11;0;3;1;4;117;1;0;0;1;1;1;11;1;14;0;2;0;5;0;9;42;1;0;0;0;0;1;0
"2013_39";"2013-09-23";0;2;0;6;0;0;0;0;8;0;3;4;0;6;22;2;0;0;2;16;2;1;1;25;0;13;4;3;0;0;134;2;0;1;6;6;2;10;0;10;0;0;0;2;3;6;94;0;0;0;0;1;1;0
"2013_38";"2013-09-16";0;1;0;0;2;0;0;0;0;0;2;3;1;1;53;0;0;1;2;0;1;1;1;3;0;1;3;0;1;1;82;1;0;0;12;5;3;9;1;7;0;2;0;9;2;3;67;0;0;0;2;1;0;0
"2013_37";"2013-09-09";0;2;4;1;0;0;0;3;2;1;1;4;3;2;15;1;0;0;3;4;1;1;0;14;0;5;3;0;1;0;128;2;0;0;1;4;3;9;1;11;0;1;0;3;1;5;50;1;0;0;2;0;0;0
"2013_36";"2013-09-02";1;2;0;0;0;0;0;5;7;1;1;1;3;2;52;0;0;1;2;28;0;1;4;0;0;3;7;3;1;4;139;0;0;1;1;0;1;7;0;10;0;2;0;3;1;3;37;1;0;0;0;0;1;0
"2013_35";"2013-08-26";1;1;3;2;0;0;0;2;1;1;0;5;2;8;93;1;0;0;1;14;0;0;6;9;0;0;0;2;0;1;11;0;0;0;7;0;0;12;0;4;0;5;0;10;2;0;57;0;0;0;2;1;0;0
"2013_34";"2013-08-19";0;1;3;6;2;0;0;4;1;0;3;0;3;5;88;1;0;1;1;27;1;0;7;22;0;12;0;0;0;0;32;1;0;1;12;4;1;13;1;5;0;3;0;0;2;10;29;0;0;0;2;2;1;0
"2013_33";"2013-08-12";1;1;5;1;2;0;0;1;1;1;3;2;2;4;77;1;0;1;3;21;1;1;4;23;0;6;8;2;1;1;54;1;0;1;4;0;0;5;0;4;0;2;0;8;0;4;8;0;0;0;1;0;1;0
"2013_32";"2013-08-05";0;2;1;4;2;0;0;1;10;1;2;4;2;2;87;1;0;0;0;40;0;2;7;8;0;2;6;1;0;1;14;2;0;1;5;5;2;4;1;5;0;0;0;10;4;6;51;1;0;0;2;1;1;0
"2013_31";"2013-07-29";0;1;0;5;0;0;0;2;9;1;1;1;2;1;57;0;0;0;3;11;2;1;0;30;0;9;4;1;1;2;10;1;0;1;0;6;3;2;0;2;0;0;0;6;2;8;15;1;0;0;2;1;1;0
"2013_30";"2013-07-22";1;1;5;4;1;0;0;1;4;0;3;2;1;2;84;2;0;0;0;16;1;0;8;34;0;2;4;3;1;0;107;0;0;1;3;6;3;6;0;9;0;3;0;12;1;10;52;1;0;0;2;1;0;0
"2013_29";"2013-07-15";1;1;5;1;2;0;0;5;2;1;1;4;4;6;1;1;0;1;3;14;2;1;1;22;0;10;4;2;0;4;138;2;0;0;12;2;1;4;1;4;0;5;0;7;1;2;100;0;0;0;1;2;1;0
"2013_28";"2013-07-08";1;1;3;1;0;0;0;1;7;1;0;4;1;6;79;1;0;0;0;39;3;1;2;9;0;4;2;1;0;3;11;1;0;0;9;4;1;12;0;5;0;1;0;1;0;10;31;1;0;0;0;1;1;0
"2013_27";"2013-07-01";1;0;0;4;1;0;0;4;3;0;1;3;1;1;40;1;0;0;3;8;3;1;2;22;0;17;3;2;1;0;65;1;0;1;0;8;0;6;1;6;0;5;0;0;3;0;3;1;0;0;0;2;0;0
"2013_26";"2013-06-24";0;0;2;5;0;0;0;0;4;0;2;4;0;7;75;2;0;1;1;2;1;1;3;16;0;6;10;0;0;2;4;0;0;1;11;5;1;10;0;6;0;5;0;11;3;8;96;1;0;0;1;0;0;0
"2013_25";"2013-06-17";1;0;4;5;0;0;0;0;0;1;0;5;3;7;39;0;0;1;2;5;1;0;8;21;0;16;0;3;1;2;65;2;0;1;9;4;3;1;0;6;0;5;0;9;2;10;7;0;0;0;0;1;1;0
"2013_24";"2013-06-10";0;0;5;6;2;0;0;0;9;1;2;0;0;5;56;0;0;1;3;15;1;0;6;8;0;6;2;0;0;4;11;2;0;0;5;4;3;6;0;9;0;3;0;3;4;10;1;1;0;0;1;0;1;0
"2013_23";"2013-06-03";0;2;0;0;0;0;0;4;3;1;3;2;2;2;46;1;0;1;3;14;3;0;5;23;0;3;12;2;1;1;129;2;0;0;2;6;3;13;1;11;0;1;0;12;3;3;24;0;0;0;1;1;0;0
"2013_22";"2013-05-27";1;1;4;0;2;0;0;5;7;0;2;3;4;2;89;0;0;0;2;16;3;2;4;36;0;17;4;1;0;0;31;1;0;1;5;8;0;13;0;5;0;1;0;9;2;4;82;1;0;0;2;2;0;0
"2013_21";"2013-05-20";0;2;4;2;1;0;0;5;5;0;1;1;3;2;22;2;0;0;1;0;0;0;8;6;0;6;3;3;1;3;12;0;0;0;4;1;2;13;0;11;0;4;0;9;2;3;91;0;0;0;1;0;0;0
"2013_20";"2013-05-13";1;2;0;0;1;0;0;5;4;0;0;1;1;6;71;2;0;0;1;16;0;2;0;29;0;6;2;3;1;2;41;2;0;0;10;2;3;12;1;5;0;5;0;5;2;1;79;0;0;0;2;2;0;0
"2013_19";"2013-05-06";1;0;5;5;2;0;0;2;4;0;1;1;3;2;30;2;0;0;2;31;2;0;4;32;0;1;9;3;0;2;34;0;0;1;11;1;1;8;0;5;0;1;0;9;4;2;93;0;0;0;0;1;1;0
"2013_18";"2013-04-29";0;1;0;5;2;0;0;5;2;0;0;4;2;7;70;0;0;0;0;27;1;1;7;15;0;14;2;3;1;4;7;0;0;1;2;8;3;10;0;0;0;0;0;1;2;3;1;0;0;0;0;1;0;0
"2013_17";"2013-04-22";0;2;1;3;0;0;0;5;10;1;3;1;1;2;5;1;0;1;3;15;1;2;4;8;0;8;2;2;0;0;90;0;0;1;0;7;1;13;0;9;0;2;0;5;2;2;77;0;0;0;0;0;0;0
"2013_16";"2013-04-15";0;1;0;2;1;0;0;5;5;0;0;4;4;6;44;0;0;1;0;8;0;0;8;2;0;3;0;1;0;0;34;0;0;0;1;0;2;4;0;12;0;0;0;10;2;3;38;1;0;0;1;2;1;0
"2013_15";"2013-04-08";1;0;2;0;1;0;0;1;9;1;3;3;2;4;70;0;0;0;1;3;1;1;4;38;0;13;9;0;0;2;136;0;0;1;11;4;0;10;0;10;0;0;0;9;3;9;17;1;0;0;2;2;0;0
"2013_14";"2013-04-01";0;1;4;0;1;0;0;2;6;1;0;4;1;8;57;2;0;0;2;6;2;2;4;31;0;1;7;2;1;4;51;2;0;0;10;7;2;1;1;8;0;0;0;10;2;3;27;1;0;0;1;1;1;0
"2013_13";"2013-03-25";0;1;3;5;2;0;0;0;8;0;0;4;4;8;54;1;0;0;2;19;0;0;6;6;0;5;3;0;0;4;143;1;0;0;12;3;2;13;0;7;0;2;0;5;1;10;96;0;0;0;1;1;1;0
"2013_12";"2013-03-18";1;1;1;0;0;0;0;1;0;1;3;1;2;1;87;1;0;0;1;13;1;1;0;26;0;6;7;2;0;1;59;2;0;1;1;8;2;9;1;9;0;2;0;2;1;1;13;0;0;0;2;0;0;0
"2013_11";"2013-03-11";1;0;4;5;0;0;0;4;3;0;0;1;1;5;51;0;0;0;2;23;1;0;5;28;0;5;5;0;1;1;57;1;0;1;7;7;2;16;0;7;0;0;0;7;4;0;91;0;0;0;2;2;1;0
"2013_10";"2013-03-04";1;1;3;1;0;0;0;4;0;1;0;2;1;6;43;0;0;0;3;13;3;0;1;11;0;5;8;0;0;3;23;2;0;0;5;8;2;3;1;2;0;3;0;8;4;8;59;0;0;0;0;2;0;0
"2013_09";"2013-02-25";0;2;3;4;2;0;0;4;4;0;2;4;3;4;89;2;0;1;0;14;1;0;3;20;0;1;6;2;0;2;85;0;0;0;8;4;0;15;1;13;0;0;0;4;4;8;55;1;0;0;0;2;1;0
"2013_08";"2013-02-18";0;1;0;2;1;0;0;2;4;0;0;1;1;0;26;2;0;0;2;21;1;0;1;9;0;17;4;3;0;0;118;0;0;1;10;6;3;10;1;9;0;4;0;10;1;10;80;1;0;0;0;1;0;0
"2013_07";"2013-02-11";0;1;1;5;1;0;0;4;6;0;0;2;0;4;22;2;0;1;2;9;1;1;5;0;0;16;2;0;1;0;85;2;0;1;7;3;3;10;1;7;0;4;0;5;2;9;47;0;0;0;2;1;1;0
"2013_06";"2013-02-04";0;1;5;5;2;0;0;4;6;0;3;1;4;4;96;1;0;1;2;23;1;0;3;3;0;13;7;2;0;0;82;1;0;0;10;0;1;15;0;9;0;3;0;5;0;3;45;1;0;0;2;1;1;0
"2013_05";"2013-01-28";1;0;3;5;0;0;0;2;2;1;3;5;4;2;33;0;0;1;2;36;3;2;2;35;0;7;9;2;1;4;83;0;0;1;7;8;3;7;1;8;0;1;0;1;3;7;47;0;0;0;2;2;0;0
"2013_04";"2013-01-21";0;2;4;6;2;0;0;2;7;0;3;4;3;2;21;0;0;0;0;12;2;2;0;21;0;9;11;3;0;1;132;2;0;1;2;3;1;12;1;2;0;2;0;6;2;4;13;1;0;0;0;1;1;0
"2013_03";"2013-01-14";0;1;5;3;0;0;0;5;0;0;1;2;1;8;47;1;0;0;1;40;0;1;6;27;0;12;2;0;0;2;16;2;0;1;8;0;3;0;0;11;0;5;0;12;1;9;69;0;0;0;2;2;0;0
"2013_02";"2013-01-07";1;0;1;0;2;0;0;4;5;0;1;5;3;8;13;2;0;1;3;33;3;1;2;27;0;14;8;2;1;3;38;1;0;1;9;1;2;7;1;4;0;1;0;5;1;3;99;0;0;0;0;2;0;0
"2013_01";"2012-12-31";0;2;5;3;0;0;0;5;9;0;1;3;3;1;52;1;0;0;1;25;2;0;1;25;0;15;8;3;0;3;15;2;0;0;11;6;3;0;0;7;0;0;0;0;4;0;90;1;0;0;2;0;0;0
"2012_52";"2012-12-24";0;2;3;4;0;0;0;1;8;0;3;2;3;8;13;2;0;0;2;0;1;1;8;21;0;1;2;1;0;0;121;0;0;0;10;2;2;9;0;6;0;3;0;7;2;1;83;1;0;0;1;1;0;0
"2012_51";"2012-12-17";1;1;2;4;2;0;0;0;10;0;3;3;0;3;55;0;0;0;0;42;2;1;7;2;0;6;10;0;1;2;81;0;0;1;11;6;0;12;1;11;0;2;0;4;1;9;26;0;0;0;2;2;0;0
"2012_50";"2012-12-10";0;2;0;2;2;0;0;1;9;0;2;1;1;1;63;1;0;0;3;5;1;0;0;15;0;0;7;1;0;4;143;2;0;0;4;8;1;10;1;3;0;3;0;9;4;4;95;0;0;0;2;0;0;0
"2012_49";"2012-12-03";0;0;0;5;1;0;0;5;10;1;1;2;3;4;59;2;0;1;3;9;1;2;2;35;0;10;8;0;0;3;90;0;0;0;8;4;3;12;1;6;0;1;0;3;1;2;91;0;0;0;2;2;1;0
"2012_48";"2012-11-26";0;2;1;2;1;0;0;3;1;1;0;2;4;1;63;1;0;1;1;41;3;0;6;35;0;17;6;2;1;3;74;1;0;1;7;0;1;14;1;1;0;1;0;8;2;5;15;0;0;0;2;1;1;0
"2012_47";"2012-11-19";0;2;1;5;2;0;0;5;2;0;1;5;1;7;77;1;0;1;0;11;1;2;0;27;0;14;9;0;1;1;36;1;0;1;7;2;1;10;0;6;0;5;0;6;0;8;15;0;0;0;0;1;1;0
"2012_46";"2012-11-12";0;0;4;5;0;0;0;5;10;0;1;4;1;5;77;0;0;1;1;4;2;2;5;38;0;0;8;3;1;3;134;2;0;1;3;2;2;1;1;4;0;3;0;0;2;3;44;1;0;0;0;2;1;0
"2012_45";"2012-11-05";1;0;2;6;2;0;0;5;6;0;3;5;1;7;95;2;0;1;2;4;0;0;2;22;0;13;7;2;1;4;136;2;0;1;11;6;3;8;0;3;0;3;0;2;3;7;47;0;0;0;0;2;1;0
"2012_44";"2012-10-29";1;0;0;2;2;0;0;3;4;1;3;5;4;5;78;1;0;1;1;18;1;2;2;29;0;5;0;3;0;0;43;1;0;1;1;3;3;10;0;0;0;2;0;2;0;5;39;1;0;0;0;0;0;0
"2012_43";"2012-10-22";0;2;3;5;2;0;0;3;3;1;3;0;3;0;18;0;0;0;2;38;2;0;8;7;0;0;5;2;1;2;66;0;0;1;9;6;1;8;1;4;0;0;0;2;4;2;86;1;0;0;0;1;1;0
