Date,SyndF,TestPalu,sites,Annee,Semaine,ArboSusp,GrippSusp,AutrVirResp,NxConsltTotal
16951,3,3,ABZ,2016,22,0,2,0,17
16951,0,0,AMBL,2016,22,0,0,0,9
16951,7,7,ATB,2016,22,0,5,0,54
16951,8,8,BEL,2016,22,0,4,0,41
16951,0,0,DONA,2016,22,0,0,0,12
16951,0,0,EJD,2016,22,0,0,0,7
16951,0,0,FNS,2016,22,0,0,0,12
16951,3,3,MDV,2016,22,0,0,0,57
16951,0,0,MJR,2016,22,0,0,0,8
16951,4,4,MRG,2016,22,0,0,0,29
16951,13,13,TDD,2016,22,0,5,0,55
16951,0,0,TGR,2016,22,0,0,0,22
16951,4,4,TLR,2016,22,0,3,0,30
16951,9,9,TOA,2016,22,0,1,2,27
16951,0,0,TOMP,2016,22,0,0,0,14
16951,0,0,VOLA,2016,22,0,0,0,8
16950,0,0,ANTS,2016,21,0,0,0,0
16950,0,0,SNAM,2016,21,0,0,0,1
16950,0,0,VINK,2016,21,0,0,0,0
16949,0,0,ANTS,2016,21,0,0,0,10
16949,0,0,FNS,2016,21,0,0,0,9
16949,0,0,MIAD,2016,21,0,0,0,7
16949,0,0,SNAM,2016,21,0,0,0,4
16949,0,0,TANB,2016,21,0,0,0,16
16949,1,1,TDD,2016,21,0,0,0,10
16949,0,0,TGR,2016,21,0,0,0,8
16949,0,0,TOMP,2016,21,0,0,0,16
16948,2,2,ABZ,2016,21,0,2,0,19
16948,2,2,AHH,2016,21,0,0,0,4
16948,0,0,AJB,2016,21,0,0,0,4
16948,0,0,AMBL,2016,21,0,0,0,12
16948,1,1,ANTS,2016,21,0,0,0,10
16948,7,7,ATB,2016,21,0,4,0,33
16948,6,6,BEL,2016,21,0,3,0,25
16948,0,0,BOS,2016,21,0,0,0,27
16948,3,3,DIE,2016,21,0,0,0,75
16948,0,0,DIRI,2016,21,0,0,0,11
16948,0,0,DONA,2016,21,0,0,0,10
16948,3,3,DRI,2016,21,0,0,0,41
16948,0,0,EJD,2016,21,0,0,0,10
16948,6,6,FAR,2016,21,0,14,0,26
16948,0,0,FITO,2016,21,0,0,0,0
16948,0,0,FNS,2016,21,0,0,0,18
16948,4,4,IHO,2016,21,0,3,0,22
16948,3,3,MDV,2016,21,0,0,0,45
16948,3,3,MHJ,2016,21,0,1,0,18
16948,2,2,MIAD,2016,21,0,0,0,10
16948,0,0,MJR,2016,21,0,0,0,4
16948,16,16,MNJ,2016,21,0,0,0,22
16948,1,1,MORA,2016,21,0,0,0,6
16948,2,2,MRB,2016,21,0,0,0,12
16948,2,2,MRG,2016,21,0,2,0,24
16948,2,2,MTN,2016,21,0,0,0,11
16948,8,8,NSB,2016,21,0,4,0,38
16948,1,1,SBV,2016,21,0,0,0,18
16948,4,4,SNAM,2016,21,0,4,0,10
16948,0,0,TANB,2016,21,0,0,0,7
16948,2,2,TDD,2016,21,0,2,0,28
16948,1,1,TGR,2016,21,0,0,0,19
16948,4,4,TLR,2016,21,0,2,0,28
16948,4,4,TOA,2016,21,1,0,1,30
16948,0,0,TOMP,2016,21,0,0,0,13
16948,3,3,TSL,2016,21,0,1,0,19
16948,0,0,VINK,2016,21,0,0,0,14
16948,0,0,VOLA,2016,21,0,0,0,6
16947,0,0,ABZ,2016,21,0,0,0,15
16947,2,2,AHH,2016,21,0,2,0,6
16947,0,0,AJB,2016,21,0,0,0,4
16947,0,0,AMBL,2016,21,0,0,0,10
16947,0,0,ANTS,2016,21,0,0,0,6
16947,9,9,ATB,2016,21,0,7,0,41
16947,5,5,BEL,2016,21,0,2,0,21
16947,2,2,BOS,2016,21,0,2,0,17
16947,3,3,DIE,2016,21,0,0,0,75
16947,0,0,DIRI,2016,21,0,0,0,7
16947,0,0,DONA,2016,21,0,0,0,13
16947,6,6,DRI,2016,21,0,1,0,37
16947,1,1,EJD,2016,21,0,0,0,11
16947,4,4,FAR,2016,21,0,7,0,18
16947,1,1,FITO,2016,21,0,0,0,27
16947,0,0,FNS,2016,21,0,0,0,16
16947,3,3,IHO,2016,21,0,1,0,21
16947,15,15,MAE,2016,21,0,2,0,66
16947,1,1,MAND,2016,21,0,1,0,8
16947,1,1,MDV,2016,21,0,0,0,45
16947,3,3,MIA,2016,21,0,0,0,11
16947,2,2,MIAD,2016,21,0,0,0,9
16947,0,0,MJR,2016,21,0,0,0,5
16947,10,10,MNJ,2016,21,0,0,0,41
16947,1,1,MORA,2016,21,0,0,0,4
16947,3,3,MRB,2016,21,0,0,0,12
16947,4,4,MRG,2016,21,1,3,0,23
16947,8,8,MTN,2016,21,0,1,0,25
16947,10,10,NSB,2016,21,0,3,0,42
16947,1,1,SAMP,2016,21,0,1,0,12
16947,2,2,SBV,2016,21,0,0,0,17
16947,0,0,SNAM,2016,21,0,0,0,0
16947,0,0,TANB,2016,21,0,0,0,6
16947,3,3,TDD,2016,21,0,1,0,31
16947,0,0,TGR,2016,21,0,0,0,14
16947,2,2,TLR,2016,21,0,0,0,30
16947,6,6,TOA,2016,21,0,0,1,41
16947,0,0,TOMP,2016,21,0,0,0,5
16947,2,2,TSL,2016,21,0,0,0,33
16947,0,0,VELO,2016,21,0,0,0,0
16947,0,0,VOLA,2016,21,0,0,0,0
16946,2,2,ABZ,2016,21,0,0,0,20
16946,1,1,AHH,2016,21,0,1,0,1
16946,1,1,AJB,2016,21,0,1,0,5
16946,0,0,AMBL,2016,21,0,0,0,6
16946,2,2,ANTS,2016,21,0,0,0,7
16946,4,4,ATB,2016,21,0,2,0,44
16946,9,9,BEL,2016,21,0,4,0,31
16946,2,2,BELA,2016,21,0,0,0,10
16946,3,3,BOE,2016,21,0,0,0,29
16946,1,1,BOS,2016,21,0,0,0,20
16946,3,3,DIE,2016,21,0,0,0,67
16946,0,0,DIRI,2016,21,0,0,0,7
16946,0,0,DONA,2016,21,0,0,0,9
16946,6,6,DRI,2016,21,0,2,0,36
16946,2,2,EJD,2016,21,0,1,0,10
16946,11,11,FAR,2016,21,0,8,0,24
16946,0,0,FITO,2016,21,0,0,0,22
16946,0,0,FNS,2016,21,0,0,0,18
16946,1,1,IHO,2016,21,0,1,0,12
16946,18,18,MAE,2016,21,0,2,0,77
16946,0,0,MAND,2016,21,0,0,0,9
16946,2,2,MDV,2016,21,0,0,0,36
16946,2,2,MHJ,2016,21,0,2,0,15
16946,3,3,MIA,2016,21,0,0,0,10
16946,0,0,MIAD,2016,21,0,0,0,4
16946,0,0,MJR,2016,21,0,0,0,10
16946,6,6,MNJ,2016,21,0,0,0,36
16946,1,1,MORA,2016,21,0,0,0,9
16946,0,0,MRB,2016,21,0,0,0,9
16946,2,2,MRG,2016,21,0,0,0,23
16946,8,8,MTN,2016,21,0,0,0,22
16946,2,2,NSB,2016,21,0,1,0,40
16946,0,0,SAMP,2016,21,0,0,0,3
16946,3,3,SBV,2016,21,0,1,0,30
16946,0,0,SNAM,2016,21,0,0,0,1
16946,2,2,STM,2016,21,0,0,0,6
16946,0,0,TANB,2016,21,0,0,0,4
16946,2,2,TDD,2016,21,0,2,0,25
16946,0,0,TGR,2016,21,0,0,0,16
16946,3,3,TLR,2016,21,0,1,0,30
16946,5,5,TOA,2016,21,0,1,1,34
16946,0,0,TOMP,2016,21,0,0,0,9
16946,3,3,TSL,2016,21,0,0,0,28
16946,1,1,VELO,2016,21,0,1,0,6
16946,0,0,VINK,2016,21,0,0,0,11
16946,0,0,VOLA,2016,21,0,0,0,9
16945,0,0,ABV,2016,21,0,0,0,11
16945,4,4,ABZ,2016,21,0,2,0,19
16945,1,1,AHH,2016,21,0,1,0,3
16945,2,2,AJB,2016,21,0,2,0,8
16945,0,0,AMBL,2016,21,0,0,0,10
16945,1,1,ANTS,2016,21,0,0,0,3
16945,7,7,ATB,2016,21,0,5,0,49
16945,5,5,BEL,2016,21,0,0,0,20
16945,0,0,BELA,2016,21,0,0,0,2
16945,2,2,BOE,2016,21,0,0,0,17
16945,2,2,BOS,2016,21,0,1,0,17
16945,2,2,DIE,2016,21,0,0,0,61
16945,0,0,DIRI,2016,21,0,0,0,5
16945,0,0,DONA,2016,21,0,0,0,15
16945,1,1,DRI,2016,21,0,0,0,20
16945,1,1,EJD,2016,21,0,0,0,12
16945,8,8,FAR,2016,21,0,7,0,15
16945,0,0,FITO,2016,21,0,0,0,20
16945,0,0,FNS,2016,21,0,0,0,11
16945,4,4,IHO,2016,21,0,2,0,21
16945,27,27,MAE,2016,21,0,11,0,73
16945,1,1,MAND,2016,21,0,1,0,3
16945,2,2,MDV,2016,21,0,1,0,32
16945,1,1,MHJ,2016,21,0,0,0,17
16945,4,4,MIA,2016,21,0,0,0,7
16945,1,1,MIAD,2016,21,0,0,0,8
16945,0,0,MJR,2016,21,0,0,0,2
16945,17,17,MNJ,2016,21,2,0,0,28
16945,0,0,MORA,2016,21,0,0,0,2
16945,0,0,MRB,2016,21,0,0,0,6
16945,0,0,MRG,2016,21,0,0,0,17
16945,5,5,MTN,2016,21,0,3,0,13
16945,2,2,NSB,2016,21,0,1,0,40
16945,1,1,SAMP,2016,21,0,0,1,7
16945,1,1,SBV,2016,21,0,0,0,24
16945,0,0,SNAM,2016,21,0,0,0,5
16945,1,1,STM,2016,21,0,1,0,11
16945,0,0,TANB,2016,21,0,0,0,5
16945,3,3,TDD,2016,21,0,2,0,19
16945,0,0,TGR,2016,21,0,0,0,19
16945,2,2,TLR,2016,21,0,1,0,68
16945,8,8,TOA,2016,21,1,3,1,42
16945,0,0,TOMP,2016,21,0,0,0,8
16945,4,4,TSL,2016,21,0,2,0,30
16945,1,1,VELO,2016,21,0,0,1,8
16945,1,1,VINK,2016,21,0,0,0,11
16945,0,0,VOLA,2016,21,0,0,0,4
16944,0,0,ABV,2016,21,0,0,0,8
16944,0,0,ABZ,2016,21,0,0,0,14
16944,2,2,AHH,2016,21,0,1,0,7
16944,1,1,AJB,2016,21,0,1,0,6
16944,0,0,AMBL,2016,21,0,0,0,10
16944,1,1,ANTS,2016,21,0,1,0,8
16944,10,10,ATB,2016,21,0,7,0,73
16944,4,4,BEL,2016,21,0,1,0,32
16944,2,2,BELA,2016,21,0,0,0,18
16944,4,4,BOE,2016,21,0,3,0,30
16944,3,3,BOS,2016,21,0,1,0,25
16944,3,3,DIE,2016,21,0,0,0,73
16944,1,1,DIRI,2016,21,0,0,0,15
16944,0,0,DONA,2016,21,0,0,0,19
16944,1,1,DRI,2016,21,0,0,0,24
16944,0,0,EJD,2016,21,0,0,0,4
16944,12,12,FAR,2016,21,0,11,0,25
16944,0,0,FITO,2016,21,0,0,0,47
16944,1,1,FNS,2016,21,0,1,0,31
16944,8,8,IHO,2016,21,0,3,0,26
16944,31,31,MAE,2016,21,0,8,0,131
16944,0,0,MAND,2016,21,0,0,0,12
16944,2,2,MDV,2016,21,0,0,0,50
16944,3,3,MHJ,2016,21,0,2,0,20
16944,3,3,MIA,2016,21,0,0,0,7
16944,0,0,MIAD,2016,21,0,0,0,9
16944,1,1,MJR,2016,21,0,0,0,11
16944,18,18,MNJ,2016,21,0,0,0,54
16944,1,1,MORA,2016,21,0,0,0,9
16944,1,1,MRB,2016,21,0,0,0,18
16944,7,7,MTN,2016,21,0,0,0,21
16944,15,15,NSB,2016,21,0,10,0,70
16944,3,3,SAMP,2016,21,0,0,2,12
16944,1,1,SBV,2016,21,0,0,0,27
16944,2,2,SNAM,2016,21,0,2,0,8
16944,0,0,STM,2016,21,0,0,0,10
16944,7,7,TDD,2016,21,0,3,0,40
16944,1,1,TGR,2016,21,0,0,0,20
16944,4,4,TLR,2016,21,0,2,0,33
16944,5,5,TOA,2016,21,2,0,0,65
16944,0,0,TOMP,2016,21,0,0,0,16
16944,3,3,TSL,2016,21,0,0,0,38
16944,0,0,VELO,2016,21,0,0,0,7
16944,0,0,VINK,2016,21,0,0,0,8
16944,0,0,VOLA,2016,21,0,0,0,7
16943,0,0,ANTS,2016,20,0,0,0,4
16943,2,2,BELA,2016,20,0,0,0,4
16943,0,0,SNAM,2016,20,0,0,0,1
16943,0,0,VELO,2016,20,0,0,0,3
16943,0,0,VINK,2016,20,0,0,0,0
16942,1,1,ANTS,2016,20,0,0,0,12
16942,0,0,BELA,2016,20,0,0,0,0
16942,3,3,EJD,2016,20,0,1,0,5
16942,0,0,MIAD,2016,20,0,0,0,2
16942,0,0,MORA,2016,20,0,0,0,0
16942,2,2,SAMP,2016,20,0,0,2,9
16942,0,0,SNAM,2016,20,0,0,0,10
16942,0,0,TANB,2016,20,0,0,0,13
16942,0,0,TDD,2016,20,0,0,0,2
16942,0,0,TGR,2016,20,0,0,0,13
16942,0,0,TOMP,2016,20,0,0,0,11
16942,0,0,VELO,2016,20,0,0,0,5
16942,0,0,VINK,2016,20,0,0,0,0
16941,2,2,ABV,2016,20,0,1,0,11
16941,4,4,ABZ,2016,20,0,2,0,16
16941,2,2,AHH,2016,20,0,2,0,6
16941,0,0,AJB,2016,20,0,0,0,1
16941,0,0,AMBL,2016,20,0,0,0,11
16941,0,0,ANTS,2016,20,0,0,0,5
16941,7,7,ATB,2016,20,0,5,0,42
16941,3,3,BEL,2016,20,0,0,0,19
16941,1,1,BELA,2016,20,0,0,0,10
16941,8,8,BOE,2016,20,0,3,0,27
16941,0,0,BOS,2016,20,0,0,0,15
16941,2,2,DIE,2016,20,0,0,0,50
16941,0,0,DIRI,2016,20,0,0,0,10
16941,0,0,DONA,2016,20,0,0,0,6
16941,2,2,DRI,2016,20,0,2,0,20
16941,3,3,EJD,2016,20,0,2,0,14
16941,8,8,FAR,2016,20,0,14,0,24
16941,0,0,FITO,2016,20,0,0,0,20
16941,2,2,IHO,2016,20,0,0,0,7
16941,14,14,MAE,2016,20,0,3,0,51
16941,0,0,MAND,2016,20,0,0,0,6
16941,0,0,MDV,2016,20,0,0,0,37
16941,1,1,MHJ,2016,20,0,0,1,16
16941,5,5,MIA,2016,20,0,0,0,9
16941,0,0,MIAD,2016,20,0,0,0,4
16941,0,0,MJR,2016,20,0,0,0,6
16941,15,15,MNJ,2016,20,0,0,0,39
16941,0,0,MORA,2016,20,0,0,0,6
16941,0,0,MRB,2016,20,0,0,0,17
16941,1,1,MRG,2016,20,0,1,0,14
16941,2,2,MRT,2016,20,0,1,0,25
16941,9,9,MTN,2016,20,0,1,0,18
16941,7,7,NSB,2016,20,0,3,0,47
16941,1,1,SAMP,2016,20,0,0,1,5
16941,1,1,SBV,2016,20,0,0,0,36
16941,0,0,SNAM,2016,20,0,0,0,0
16941,0,0,STM,2016,20,0,0,0,5
16941,0,0,TANB,2016,20,0,0,0,2
16941,5,5,TDD,2016,20,0,3,0,36
16941,0,0,TGR,2016,20,0,0,0,8
16941,2,2,TLR,2016,20,0,1,0,34
16941,2,2,TOA,2016,20,0,1,0,40
16941,0,0,TOMP,2016,20,0,0,0,12
16941,1,1,TSL,2016,20,0,0,0,21
16941,0,0,VELO,2016,20,0,0,0,5
16941,0,0,VINK,2016,20,0,0,0,8
16941,0,0,VOLA,2016,20,0,0,0,0
16940,0,0,ABV,2016,20,0,0,0,3
16940,1,1,ABZ,2016,20,0,0,0,16
16940,2,2,AHH,2016,20,0,1,0,4
16940,1,1,AJB,2016,20,0,1,0,8
16940,0,0,AMBL,2016,20,0,0,0,9
16940,0,0,ANTS,2016,20,0,0,0,4
16940,0,0,ATB,2016,20,0,0,0,46
16940,4,4,BEL,2016,20,0,1,0,29
16940,0,0,BELA,2016,20,0,0,0,6
16940,1,1,BOE,2016,20,0,0,0,36
16940,1,1,BOS,2016,20,0,1,0,19
16940,1,1,CDA,2016,20,0,1,0,10
16940,3,3,DIE,2016,20,0,0,0,67
16940,0,0,DIRI,2016,20,0,0,0,4
16940,0,0,DONA,2016,20,0,0,0,18
16940,6,6,DRI,2016,20,0,2,0,37
16940,0,0,EJD,2016,20,0,0,0,2
16940,5,5,FAR,2016,20,0,3,0,15
16940,0,0,FITO,2016,20,0,0,0,31
16940,3,3,IHO,2016,20,0,3,0,9
16940,25,25,MAE,2016,20,0,9,0,63
16940,0,0,MAND,2016,20,0,0,0,2
16940,3,3,MDV,2016,20,0,0,0,37
16940,2,2,MHJ,2016,20,0,2,0,20
16940,6,6,MIA,2016,20,0,0,0,15
16940,0,0,MIAD,2016,20,0,0,0,5
16940,1,1,MJR,2016,20,0,1,0,6
16940,8,8,MNJ,2016,20,0,0,0,24
16940,0,0,MORA,2016,20,0,0,0,0
16940,0,0,MRB,2016,20,0,0,0,6
16940,1,1,MRG,2016,20,0,1,0,25
16940,8,8,MRT,2016,20,0,2,0,30
16940,4,4,MTN,2016,20,0,1,0,14
16940,13,13,NSB,2016,20,0,5,0,48
16940,0,0,SAMP,2016,20,0,0,0,5
16940,1,1,SBV,2016,20,0,0,0,40
16940,0,0,SNAM,2016,20,0,0,0,0
16940,0,0,STM,2016,20,0,0,0,3
16940,0,0,TANB,2016,20,0,0,0,6
16940,7,7,TDD,2016,20,0,4,0,32
16940,0,0,TGR,2016,20,0,0,0,10
16940,2,2,TLR,2016,20,0,1,0,27
16940,4,4,TOA,2016,20,2,0,0,14
16940,0,0,TOMP,2016,20,0,0,0,7
16940,2,2,TSL,2016,20,0,0,0,21
16940,0,0,VELO,2016,20,0,0,0,0
16940,0,0,VINK,2016,20,0,0,0,9
16940,0,0,VOLA,2016,20,0,0,0,0
16939,0,0,ABV,2016,20,0,0,0,3
16939,0,0,ABZ,2016,20,0,0,0,18
16939,1,1,AHH,2016,20,0,0,0,2
16939,1,1,AJB,2016,20,0,1,0,4
16939,0,0,AMBL,2016,20,0,0,0,9
16939,1,1,ANTS,2016,20,0,0,0,14
16939,4,4,ATB,2016,20,0,3,0,62
16939,2,2,BEL,2016,20,0,0,0,15
16939,0,0,BELA,2016,20,0,0,0,3
16939,3,3,BOE,2016,20,0,1,0,27
16939,2,2,BOS,2016,20,0,1,0,27
16939,1,1,CDA,2016,20,0,0,1,30
16939,1,1,DIE,2016,20,0,0,0,68
16939,0,0,DIRI,2016,20,0,0,0,10
16939,0,0,DONA,2016,20,0,0,0,14
16939,0,0,DRI,2016,20,0,0,0,30
16939,6,6,FAR,2016,20,0,5,0,17
16939,0,0,FITO,2016,20,0,0,0,8
16939,0,0,FNS,2016,20,0,0,0,18
16939,6,6,IHO,2016,20,0,3,0,14
16939,24,24,MAE,2016,20,0,6,0,61
16939,3,3,MAND,2016,20,0,3,0,5
16939,1,1,MDV,2016,20,0,0,0,31
16939,1,1,MHJ,2016,20,0,1,0,6
16939,5,5,MIA,2016,20,0,0,0,12
16939,0,0,MIAD,2016,20,0,0,0,14
16939,0,0,MJR,2016,20,0,0,0,11
16939,25,25,MNJ,2016,20,0,0,0,42
16939,0,0,MORA,2016,20,0,0,0,2
16939,0,0,MRB,2016,20,0,0,0,11
16939,4,4,MRG,2016,20,0,1,0,19
16939,6,6,MRT,2016,20,0,1,0,38
16939,6,6,MTN,2016,20,0,0,0,18
16939,0,0,NSB,2016,20,0,0,0,0
16939,0,0,SAMP,2016,20,0,0,0,4
16939,5,5,SBV,2016,20,0,0,0,47
16939,0,0,SNAM,2016,20,0,0,0,0
16939,0,0,STM,2016,20,0,0,0,11
16939,2,2,TANB,2016,20,0,0,0,9
16939,11,11,TDD,2016,20,0,5,0,30
16939,0,0,TGR,2016,20,0,0,0,7
16939,0,0,TLR,2016,20,0,0,0,18
16939,4,4,TOA,2016,20,2,1,0,34
16939,0,0,TOMP,2016,20,0,0,0,10
16939,6,6,TSIM,2016,20,0,0,0,10
16939,2,2,TSL,2016,20,0,0,0,20
16939,0,0,VELO,2016,20,0,0,0,0
16939,1,1,VINK,2016,20,0,0,0,6
16939,0,0,VOLA,2016,20,0,0,0,0
16938,0,0,ABV,2016,20,0,0,0,7
16938,3,3,ABZ,2016,20,0,1,0,24
16938,1,1,AHH,2016,20,0,1,0,5
16938,4,4,AJB,2016,20,0,4,0,9
16938,0,0,AMBL,2016,20,0,0,0,9
16938,0,0,ANTS,2016,20,0,0,0,10
16938,8,8,ATB,2016,20,0,6,0,64
16938,3,3,BEL,2016,20,0,0,0,41
16938,1,1,BELA,2016,20,0,0,0,6
16938,2,2,BOE,2016,20,0,1,0,29
16938,3,3,BOS,2016,20,0,3,0,43
16938,0,0,CDA,2016,20,0,0,0,27
16938,2,2,DIE,2016,20,0,0,0,85
16938,1,1,DIRI,2016,20,0,0,0,7
16938,0,0,DONA,2016,20,0,0,0,17
16938,2,2,DRI,2016,20,0,1,0,51
16938,3,2,EJD,2016,20,0,0,0,8
16938,6,6,FAR,2016,20,1,7,0,22
16938,0,0,FITO,2016,20,0,0,0,0
16938,0,0,FNS,2016,20,0,0,0,22
16938,5,5,IHO,2016,20,0,3,0,15
16938,27,27,MAE,2016,20,0,10,0,164
16938,2,2,MAND,2016,20,0,2,0,16
16938,2,2,MDV,2016,20,0,0,0,44
16938,4,4,MHJ,2016,20,0,3,0,20
16938,7,7,MIA,2016,20,0,0,0,13
16938,0,0,MIAD,2016,20,0,0,0,9
16938,2,2,MJR,2016,20,0,2,0,12
16938,17,17,MNJ,2016,20,0,0,0,50
16938,0,0,MORA,2016,20,0,0,0,3
16938,0,0,MRB,2016,20,0,0,0,22
16938,7,7,MRG,2016,20,0,3,0,35
16938,11,11,MRT,2016,20,0,1,0,43
16938,8,8,MTN,2016,20,0,0,0,24
16938,0,0,NSB,2016,20,0,0,0,0
16938,4,4,SBV,2016,20,0,0,0,57
16938,0,0,SNAM,2016,20,0,0,0,0
16938,0,0,STM,2016,20,0,0,0,9
16938,2,2,TANB,2016,20,0,0,0,9
16938,8,8,TDD,2016,20,0,6,0,40
16938,0,0,TGR,2016,20,0,0,0,28
16938,3,3,TLR,2016,20,0,2,0,44
16938,5,5,TOA,2016,20,2,0,0,57
16938,0,0,TOMP,2016,20,0,0,0,9
16938,8,8,TSIM,2016,20,0,0,0,14
16938,2,2,TSL,2016,20,0,0,0,26
16938,0,0,VELO,2016,20,0,0,0,5
16938,0,0,VINK,2016,20,0,0,0,9
16938,0,0,VOLA,2016,20,0,0,0,9
16937,0,0,ANTS,2016,20,0,1,0,7
16937,5,5,BELA,2016,20,0,0,0,22
16937,0,0,DIRI,2016,20,0,0,0,10
16937,0,0,SAMP,2016,20,0,0,0,5
16937,1,1,SNAM,2016,20,0,0,0,1
16937,0,0,TANB,2016,20,0,0,0,2
16937,0,0,TSIM,2016,20,0,0,0,0
16937,0,0,VELO,2016,20,0,0,0,6
16937,0,0,VINK,2016,20,0,0,0,0
16936,0,0,BELA,2016,19,0,0,0,0
16936,2,2,MHJ,2016,19,0,1,0,17
16936,0,0,SNAM,2016,19,0,0,0,0
16936,0,0,TSIM,2016,19,0,0,0,1
16936,0,0,VINK,2016,19,0,0,0,0
16935,0,0,ANTS,2016,19,0,0,0,15
16935,0,0,BELA,2016,19,0,0,0,3
16935,0,0,DIRI,2016,19,0,0,0,4
16935,0,0,FNS,2016,19,0,0,0,16
16935,1,1,MHJ,2016,19,0,1,0,10
16935,0,0,MORA,2016,19,0,0,0,1
16935,0,0,SNAM,2016,19,0,0,0,11
16935,2,2,TANB,2016,19,0,2,0,11
16935,7,7,TDD,2016,19,0,3,0,11
16935,1,1,TGR,2016,19,0,0,1,6
16935,0,0,TOMP,2016,19,0,0,0,15
16935,3,3,TSIM,2016,19,0,0,0,3
16935,1,1,VELO,2016,19,0,0,0,6
16934,0,0,ABV,2016,19,0,0,0,3
16934,1,1,ABZ,2016,19,0,0,0,16
16934,0,0,AHH,2016,19,0,0,0,0
16934,0,0,AJB,2016,19,0,0,0,3
16934,0,0,AMBL,2016,19,0,0,0,10
16934,1,1,ANTS,2016,19,0,1,0,10
16934,5,5,ATB,2016,19,0,3,0,41
16934,7,7,BEL,2016,19,0,3,0,30
16934,0,0,BELA,2016,19,0,0,0,5
16934,2,2,BOE,2016,19,0,1,0,30
16934,1,1,BOS,2016,19,0,1,0,20
16934,1,1,CDA,2016,19,1,0,0,44
16934,1,1,DIE,2016,19,0,0,0,69
16934,1,1,DIRI,2016,19,0,0,0,14
16934,0,0,DONA,2016,19,0,0,0,10
16934,0,0,DRI,2016,19,0,0,0,5
16934,2,2,EJD,2016,19,0,1,0,38
16934,5,5,FAR,2016,19,0,9,0,22
16934,0,0,FITO,2016,19,0,0,0,5
16934,0,0,FNS,2016,19,0,0,0,11
16934,8,8,IHO,2016,19,0,5,0,24
16934,18,18,MAE,2016,19,0,1,0,70
16934,1,1,MAND,2016,19,0,1,0,6
16934,4,4,MDV,2016,19,0,1,0,31
16934,2,2,MHJ,2016,19,0,1,0,38
16934,4,4,MIA,2016,19,0,0,0,9
16934,0,0,MIAD,2016,19,0,0,0,20
16934,0,0,MJR,2016,19,0,0,0,5
16934,7,7,MNJ,2016,19,0,0,0,25
16934,0,0,MORA,2016,19,0,0,0,16
16934,0,0,MRB,2016,19,0,0,0,23
16934,3,3,MRG,2016,19,0,3,0,14
16934,2,2,MRT,2016,19,0,0,0,28
16934,1,1,MTN,2016,19,0,0,0,8
16934,0,0,NSB,2016,19,0,0,0,0
16934,1,1,SAMP,2016,19,0,0,0,15
16934,3,3,SBV,2016,19,0,0,0,35
16934,0,0,SNAM,2016,19,0,0,0,5
16934,0,0,STM,2016,19,0,0,0,1
16934,0,0,TANB,2016,19,0,0,0,0
16934,5,5,TDD,2016,19,0,0,0,33
16934,0,0,TGR,2016,19,0,0,0,14
16934,2,2,TLR,2016,19,0,0,0,28
16934,4,4,TOA,2016,19,1,1,0,19
16934,0,0,TOMP,2016,19,0,0,0,15
16934,0,0,TSIM,2016,19,0,0,0,1
16934,0,0,TSL,2016,19,0,0,0,4
16934,0,0,VELO,2016,19,0,0,0,3
16934,0,0,VINK,2016,19,0,0,0,12
16934,0,0,VOLA,2016,19,0,0,0,8
16933,0,0,ABV,2016,19,0,0,0,5
16933,2,2,ABZ,2016,19,0,1,0,16
16933,0,0,AHH,2016,19,0,0,0,4
16933,0,0,AJB,2016,19,0,0,0,8
16933,0,0,AMBL,2016,19,0,0,0,9
16933,0,0,ANTS,2016,19,0,0,0,4
16933,6,6,ATB,2016,19,0,5,0,47
16933,8,8,BEL,2016,19,0,2,0,31
16933,0,0,BELA,2016,19,0,0,0,4
16933,4,4,BOE,2016,19,0,1,0,27
16933,3,3,BOS,2016,19,0,4,0,19
16933,1,1,CDA,2016,19,1,0,0,16
16933,1,1,DIE,2016,19,0,0,0,64
16933,0,0,DIRI,2016,19,0,0,0,7
16933,0,0,DONA,2016,19,0,0,0,15
16933,1,1,DRI,2016,19,0,0,0,5
16933,4,4,EJD,2016,19,0,4,0,8
16933,10,10,FAR,2016,19,0,8,0,18
16933,1,1,FITO,2016,19,0,0,0,17
16933,0,0,FNS,2016,19,0,0,0,12
16933,2,2,IHO,2016,19,0,1,0,7
16933,24,24,MAE,2016,19,1,7,0,56
16933,0,0,MAND,2016,19,0,0,0,1
16933,2,2,MDV,2016,19,0,0,0,40
16933,2,2,MHJ,2016,19,0,1,1,16
16933,2,2,MIA,2016,19,0,0,0,11
16933,3,3,MIAD,2016,19,0,0,0,7
16933,0,0,MJR,2016,19,0,0,0,5
16933,11,11,MNJ,2016,19,0,1,0,29
16933,1,1,MORA,2016,19,0,1,0,6
16933,0,0,MRB,2016,19,0,0,0,29
16933,4,4,MRG,2016,19,0,4,0,17
16933,5,5,MRT,2016,19,0,0,0,26
16933,5,5,MTN,2016,19,0,2,0,16
16933,0,0,NSB,2016,19,0,0,0,0
16933,0,0,SAMP,2016,19,0,0,0,3
16933,0,0,SBV,2016,19,0,0,0,28
16933,0,0,SNAM,2016,19,0,0,0,5
16933,1,1,STM,2016,19,0,1,0,12
16933,1,1,TANB,2016,19,0,0,0,9
16933,12,12,TDD,2016,19,0,3,0,44
16933,0,0,TGR,2016,19,0,0,0,18
16933,2,2,TLR,2016,19,0,0,0,27
