"code";"deb_sem";"sites";"perc_rank"
"2013_36";"2013-09-02";"atb";30
"2013_35";"2013-08-26";"atb";30
"2013_34";"2013-08-19";"atb";39
"2013_33";"2013-08-12";"atb";1
"2013_32";"2013-08-05";"atb";16
"2013_31";"2013-07-29";"atb";16
"2013_30";"2013-07-22";"atb";24
"2013_29";"2013-07-15";"atb";46
"2013_28";"2013-07-08";"atb";68
"2013_27";"2013-07-01";"atb";5
"2013_26";"2013-06-24";"atb";24
"2013_25";"2013-06-17";"atb";24
"2013_24";"2013-06-10";"atb";61
"2013_23";"2013-06-03";"atb";55
"2013_22";"2013-05-27";"atb";82
"2013_21";"2013-05-20";"atb";24
"2013_20";"2013-05-13";"atb";55
"2013_19";"2013-05-06";"atb";39
"2013_18";"2013-04-29";"atb";68
"2013_17";"2013-04-22";"atb";82
"2013_16";"2013-04-15";"atb";39
"2013_15";"2013-04-08";"atb";46
"2013_14";"2013-04-01";"atb";39
"2013_13";"2013-03-25";"atb";2
"2013_12";"2013-03-18";"atb";5
"2013_11";"2013-03-11";"atb";55
"2013_10";"2013-03-04";"atb";30
"2013_09";"2013-02-25";"atb";55
"2013_08";"2013-02-18";"atb";46
"2013_07";"2013-02-11";"atb";68
"2013_06";"2013-02-04";"atb";16
"2013_05";"2013-01-28";"atb";24
"2013_04";"2013-01-21";"atb";55
"2013_03";"2013-01-14";"atb";73
"2013_02";"2013-01-07";"atb";61
"2013_01";"2012-12-31";"atb";24
"2012_52";"2012-12-24";"atb";39
"2012_51";"2012-12-17";"atb";68
"2012_50";"2012-12-10";"atb";73
"2012_49";"2012-12-03";"atb";39
"2012_48";"2012-11-26";"atb";73
"2012_47";"2012-11-19";"atb";89
"2012_46";"2012-11-12";"atb";73
"2012_45";"2012-11-05";"atb";94
"2012_44";"2012-10-29";"atb";46
"2012_43";"2012-10-22";"atb";73
"2012_42";"2012-10-15";"atb";94
"2012_41";"2012-10-08";"atb";82
"2012_40";"2012-10-01";"atb";55
"2012_39";"2012-09-24";"atb";24
"2012_38";"2012-09-17";"atb";55
"2012_37";"2012-09-10";"atb";55
"2012_36";"2012-09-03";"atb";16
"2012_35";"2012-08-27";"atb";39
"2012_34";"2012-08-20";"atb";16
"2012_33";"2012-08-13";"atb";39
"2012_32";"2012-08-06";"atb";30
"2012_31";"2012-07-30";"atb";39
"2012_30";"2012-07-23";"atb";30
"2012_29";"2012-07-16";"atb";24
"2012_28";"2012-07-09";"atb";24
"2012_27";"2012-07-02";"atb";61
"2012_26";"2012-06-25";"atb";16
"2012_25";"2012-06-18";"atb";39
"2012_24";"2012-06-11";"atb";24
"2012_23";"2012-06-04";"atb";24
"2012_22";"2012-05-28";"atb";55
"2012_21";"2012-05-21";"atb";86
"2012_20";"2012-05-14";"atb";55
"2012_19";"2012-05-07";"atb";61
"2012_18";"2012-04-30";"atb";9
"2012_17";"2012-04-23";"atb";46
"2012_16";"2012-04-16";"atb";55
"2012_15";"2012-04-09";"atb";24
"2012_14";"2012-04-02";"atb";46
"2012_13";"2012-03-26";"atb";39
"2012_12";"2012-03-19";"atb";61
"2012_11";"2012-03-12";"atb";30
"2012_10";"2012-03-05";"atb";61
"2012_09";"2012-02-27";"atb";78
"2012_08";"2012-02-20";"atb";55
"2012_07";"2012-02-13";"atb";55
"2012_06";"2012-02-06";"atb";61
"2012_05";"2012-01-30";"atb";61
"2012_04";"2012-01-23";"atb";24
"2012_03";"2012-01-16";"atb";61
"2012_02";"2012-01-09";"atb";78
"2012_01";"2012-01-02";"atb";24
"2016_29";"2016-07-18";"bel";14
"2016_28";"2016-07-11";"bel";90
"2016_27";"2016-07-04";"bel";76
"2016_26";"2016-06-27";"bel";81
"2016_25";"2016-06-20";"bel";25
"2016_24";"2016-06-13";"bel";10
"2016_23";"2016-06-06";"bel";37
"2016_22";"2016-05-30";"bel";19
"2016_21";"2016-05-23";"bel";3
"2016_20";"2016-05-16";"bel";25
"2016_19";"2016-05-09";"bel";10
"2016_18";"2016-05-02";"bel";2
"2016_17";"2016-04-25";"bel";43
"2016_16";"2016-04-18";"bel";25
"2016_15";"2016-04-11";"bel";25
"2016_14";"2016-04-04";"bel";25
"2016_13";"2016-03-28";"bel";3
"2016_12";"2016-03-21";"bel";47
"2016_11";"2016-03-14";"bel";37
"2016_10";"2016-03-07";"bel";47
"2016_09";"2016-02-29";"bel";68
"2016_08";"2016-02-22";"bel";70
"2016_07";"2016-02-15";"bel";68
"2016_06";"2016-02-08";"bel";55
"2016_05";"2016-02-01";"bel";70
"2016_04";"2016-01-25";"bel";76
"2016_03";"2016-01-18";"bel";76
"2016_02";"2016-01-11";"bel";47
"2016_01";"2016-01-04";"bel";76
"2015_53";"2015-12-28";"bel";49
"2015_52";"2015-12-21";"bel";19
"2015_51";"2015-12-14";"bel";43
"2015_50";"2015-12-07";"bel";55
"2015_49";"2015-11-30";"bel";47
"2015_48";"2015-11-23";"bel";43
"2015_47";"2015-11-16";"bel";30
"2015_46";"2015-11-09";"bel";30
"2015_45";"2015-11-02";"bel";19
"2015_44";"2015-10-26";"bel";49
"2015_43";"2015-10-19";"bel";60
"2015_42";"2015-10-12";"bel";70
"2015_41";"2015-10-05";"bel";37
"2015_40";"2015-09-28";"bel";47
"2015_39";"2015-09-21";"bel";2
"2015_38";"2015-09-14";"bel";14
"2015_37";"2015-09-07";"bel";60
"2015_36";"2015-08-31";"bel";14
"2015_35";"2015-08-24";"bel";25
"2015_34";"2015-08-17";"bel";10
"2015_33";"2015-08-10";"bel";2
"2015_32";"2015-08-03";"bel";30
"2015_31";"2015-07-27";"bel";25
"2015_30";"2015-07-20";"bel";14
"2015_29";"2015-07-13";"bel";10
"2015_28";"2015-07-06";"bel";25
"2015_27";"2015-06-29";"bel";14
"2015_26";"2015-06-22";"bel";47
"2015_25";"2015-06-15";"bel";19
"2015_24";"2015-06-08";"bel";25
"2015_23";"2015-06-01";"bel";60
"2015_22";"2015-05-25";"bel";55
"2015_21";"2015-05-18";"bel";43
"2015_20";"2015-05-11";"bel";60
"2015_19";"2015-05-04";"bel";43
"2015_18";"2015-04-27";"bel";65
"2015_17";"2015-04-20";"bel";60
"2015_16";"2015-04-13";"bel";55
"2015_15";"2015-04-06";"bel";10
"2015_14";"2015-03-30";"bel";81
"2015_13";"2015-03-23";"bel";97
"2015_12";"2015-03-16";"bel";37
"2015_11";"2015-03-09";"bel";60
"2015_10";"2015-03-02";"bel";73
"2015_09";"2015-02-23";"bel";81
"2015_08";"2015-02-16";"bel";100
"2015_07";"2015-02-09";"bel";83
"2015_06";"2015-02-02";"bel";77
"2015_05";"2015-01-26";"bel";96
"2015_04";"2015-01-19";"bel";94
"2015_03";"2015-01-12";"bel";60
"2015_02";"2015-01-05";"bel";87
"2015_01";"2014-12-29";"bel";87
"2014_52";"2014-12-22";"bel";77
"2014_51";"2014-12-15";"bel";96
"2014_50";"2014-12-08";"bel";97
"2014_49";"2014-12-01";"bel";100
"2014_48";"2014-11-24";"bel";98
"2014_47";"2014-11-17";"bel";90
"2014_46";"2014-11-10";"bel";89
"2014_45";"2014-11-03";"bel";76
"2014_44";"2014-10-27";"bel";99
"2014_43";"2014-10-20";"bel";90
"2014_42";"2014-10-13";"bel";98
"2014_41";"2014-10-06";"bel";49
"2014_40";"2014-09-29";"bel";91
"2014_39";"2014-09-22";"bel";76
"2014_38";"2014-09-15";"bel";89
"2014_37";"2014-09-08";"bel";86
"2014_36";"2014-09-01";"bel";70
"2014_35";"2014-08-25";"bel";49
"2014_34";"2014-08-18";"bel";49
"2014_33";"2014-08-11";"bel";37
"2014_32";"2014-08-04";"bel";68
"2014_31";"2014-07-28";"bel";47
"2014_30";"2014-07-21";"bel";43
"2014_29";"2014-07-14";"bel";68
"2014_28";"2014-07-07";"bel";70
"2014_27";"2014-06-30";"bel";55
"2014_26";"2014-06-23";"bel";25
"2014_25";"2014-06-16";"bel";30
"2014_24";"2014-06-09";"bel";55
"2014_23";"2014-06-02";"bel";49
"2014_22";"2014-05-26";"bel";19
"2014_21";"2014-05-19";"bel";68
"2014_20";"2014-05-12";"bel";30
"2014_19";"2014-05-05";"bel";55
"2014_18";"2014-04-28";"bel";49
"2014_17";"2014-04-21";"bel";76
"2014_16";"2014-04-14";"bel";84
"2014_15";"2014-04-07";"bel";73
"2014_14";"2014-03-31";"bel";37
"2014_13";"2014-03-24";"bel";30
"2014_12";"2014-03-17";"bel";37
"2014_11";"2014-03-10";"bel";37
"2014_10";"2014-03-03";"bel";65
"2014_09";"2014-02-24";"bel";77
"2014_08";"2014-02-17";"bel";65
"2014_07";"2014-02-10";"bel";96
"2014_06";"2014-02-03";"bel";93
"2014_05";"2014-01-27";"bel";93
"2014_04";"2014-01-20";"bel";93
"2014_03";"2014-01-13";"bel";91
"2014_02";"2014-01-06";"bel";43
"2014_01";"2013-12-30";"bel";65
"2013_52";"2013-12-23";"bel";87
"2013_51";"2013-12-16";"bel";83
"2013_50";"2013-12-09";"bel";60
"2013_49";"2013-12-02";"bel";96
"2013_48";"2013-11-25";"bel";86
"2013_47";"2013-11-18";"bel";98
"2013_46";"2013-11-11";"bel";100
"2013_45";"2013-11-04";"bel";84
"2013_44";"2013-10-28";"bel";81
"2013_43";"2013-10-21";"bel";76
"2013_42";"2013-10-14";"bel";97
"2013_41";"2013-10-07";"bel";81
"2013_40";"2013-09-30";"bel";68
"2013_39";"2013-09-23";"bel";84
"2013_38";"2013-09-16";"bel";83
"2013_37";"2013-09-09";"bel";81
"2013_36";"2013-09-02";"bel";81
"2013_35";"2013-08-26";"bel";19
"2013_34";"2013-08-19";"bel";68
"2013_33";"2013-08-12";"bel";19
"2013_32";"2013-08-05";"bel";60
"2013_31";"2013-07-29";"bel";4
"2013_30";"2013-07-22";"bel";65
"2013_29";"2013-07-15";"bel";65
"2013_28";"2013-07-08";"bel";94
"2013_27";"2013-07-01";"bel";89
"2013_26";"2013-06-24";"bel";60
"2013_25";"2013-06-17";"bel";96
"2013_24";"2013-06-10";"bel";96
"2013_23";"2013-06-03";"bel";93
"2013_22";"2013-05-27";"bel";91
"2013_21";"2013-05-20";"bel";77
"2013_20";"2013-05-13";"bel";81
"2013_19";"2013-05-06";"bel";60
"2013_18";"2013-04-29";"bel";83
"2013_17";"2013-04-22";"bel";81
"2013_16";"2013-04-15";"bel";89
"2013_15";"2013-04-08";"bel";93
"2013_14";"2013-04-01";"bel";73
"2013_13";"2013-03-25";"bel";14
"2013_12";"2013-03-18";"bel";73
"2013_11";"2013-03-11";"bel";76
"2013_10";"2013-03-04";"bel";77
"2013_09";"2013-02-25";"bel";65
"2013_08";"2013-02-18";"bel";60
"2013_07";"2013-02-11";"bel";73
"2013_06";"2013-02-04";"bel";86
"2013_05";"2013-01-28";"bel";84
"2013_04";"2013-01-21";"bel";89
"2013_03";"2013-01-14";"bel";99
"2013_02";"2013-01-07";"bel";91
"2013_01";"2012-12-31";"bel";73
"2012_52";"2012-12-24";"bel";37
"2012_51";"2012-12-17";"bel";47
"2012_50";"2012-12-10";"bel";55
"2012_49";"2012-12-03";"bel";47
"2012_48";"2012-11-26";"bel";55
"2012_47";"2012-11-19";"bel";55
"2012_46";"2012-11-12";"bel";65
"2012_45";"2012-11-05";"bel";47
"2012_44";"2012-10-29";"bel";25
"2012_43";"2012-10-22";"bel";65
"2012_42";"2012-10-15";"bel";37
"2012_41";"2012-10-08";"bel";19
"2012_40";"2012-10-01";"bel";87
"2012_39";"2012-09-24";"bel";10
"2012_38";"2012-09-17";"bel";43
"2012_37";"2012-09-10";"bel";37
"2012_36";"2012-09-03";"bel";55
"2012_35";"2012-08-27";"bel";43
"2012_34";"2012-08-20";"bel";37
"2012_33";"2012-08-13";"bel";19
"2012_32";"2012-08-06";"bel";2
"2012_31";"2012-07-30";"bel";25
"2012_30";"2012-07-23";"bel";14
"2012_29";"2012-07-16";"bel";25
"2012_28";"2012-07-09";"bel";4
"2012_27";"2012-07-02";"bel";47
"2012_26";"2012-06-25";"bel";10
"2012_25";"2012-06-18";"bel";25
"2012_24";"2012-06-11";"bel";19
"2012_23";"2012-06-04";"bel";10
"2012_22";"2012-05-28";"bel";25
"2012_21";"2012-05-21";"bel";83
"2012_20";"2012-05-14";"bel";73
"2012_19";"2012-05-07";"bel";65
"2012_18";"2012-04-30";"bel";25
"2012_17";"2012-04-23";"bel";55
"2012_16";"2012-04-16";"bel";10
"2012_15";"2012-04-09";"bel";10
"2012_14";"2012-04-02";"bel";14
"2012_13";"2012-03-26";"bel";19
"2012_12";"2012-03-19";"bel";37
"2012_11";"2012-03-12";"bel";37
"2012_10";"2012-03-05";"bel";43
"2012_09";"2012-02-27";"bel";43
"2012_08";"2012-02-20";"bel";65
"2012_07";"2012-02-13";"bel";70
"2012_06";"2012-02-06";"bel";94
"2012_05";"2012-01-30";"bel";81
"2012_04";"2012-01-23";"bel";87
"2012_03";"2012-01-16";"bel";73
"2012_02";"2012-01-09";"bel";19
"2012_01";"2012-01-02";"bel";37
"2016_29";"2016-07-18";"bela";36
"2016_28";"2016-07-11";"bela";90
"2016_27";"2016-07-04";"bela";90
"2016_26";"2016-06-27";"bela";74
"2016_25";"2016-06-20";"bela";56
"2016_24";"2016-06-13";"bela";56
"2016_23";"2016-06-06";"bela";22
"2016_22";"2016-05-30";"bela";74
"2016_21";"2016-05-23";"bela";56
"2016_20";"2016-05-16";"bela";74
"2016_19";"2016-05-09";"bela";74
"2016_18";"2016-05-02";"bela";56
"2016_17";"2016-04-25";"bela";22
"2016_16";"2016-04-18";"bela";22
"2016_15";"2016-04-11";"bela";22
"2016_14";"2016-04-04";"bela";0
"2016_13";"2016-03-28";"bela";0
"2016_12";"2016-03-21";"bela";0
"2016_11";"2016-03-14";"bela";74
"2016_10";"2016-03-07";"bela";22
"2016_09";"2016-02-29";"bela";36
"2016_08";"2016-02-22";"bela";96
"2016_07";"2016-02-15";"bela";36
"2016_06";"2016-02-08";"bela";22
"2016_05";"2016-02-01";"bela";36
"2016_04";"2016-01-25";"bela";22
"2016_03";"2016-01-18";"bela";56
"2016_02";"2016-01-11";"bela";90
"2016_01";"2016-01-04";"bela";74
"2015_53";"2015-12-28";"bela";36
"2015_52";"2015-12-21";"bela";90
"2015_51";"2015-12-14";"bela";100
"2015_50";"2015-12-07";"bela";74
"2015_49";"2015-11-30";"bela";100
"2015_48";"2015-11-23";"bela";36
"2015_47";"2015-11-16";"bela";96
"2015_46";"2015-11-09";"bela";90
"2015_45";"2015-11-02";"bela";56
"2015_44";"2015-10-26";"bela";56
"2015_43";"2015-10-19";"bela";56
"2015_42";"2015-10-12";"bela";90
"2015_41";"2015-10-05";"bela";74
"2015_40";"2015-09-28";"bela";22
"2015_39";"2015-09-21";"bela";22
"2015_38";"2015-09-14";"bela";74
"2015_37";"2015-09-07";"bela";36
"2015_36";"2015-08-31";"bela";56
"2015_35";"2015-08-24";"bela";90
"2015_34";"2015-08-17";"bela";56
"2015_33";"2015-08-10";"bela";22
"2015_32";"2015-08-03";"bela";90
"2015_31";"2015-07-27";"bela";96
"2015_30";"2015-07-20";"bela";22
"2015_29";"2015-07-13";"bela";0
"2015_28";"2015-07-06";"bela";0
"2015_27";"2015-06-29";"bela";0
"2015_26";"2015-06-22";"bela";0
"2015_25";"2015-06-15";"bela";0
"2015_24";"2015-06-08";"bela";0
"2015_23";"2015-06-01";"bela";0
"2015_22";"2015-05-25";"bela";0
"2015_21";"2015-05-18";"bela";0
"2015_20";"2015-05-11";"bela";0
"2015_19";"2015-05-04";"bela";0
"2015_18";"2015-04-27";"bela";0
"2015_17";"2015-04-20";"bela";0
"2015_16";"2015-04-13";"bela";0
"2015_15";"2015-04-06";"bela";0
"2015_14";"2015-03-30";"bela";0
"2015_13";"2015-03-23";"bela";0
"2015_12";"2015-03-16";"bela";0
"2015_11";"2015-03-09";"bela";0
"2015_10";"2015-03-02";"bela";0
"2015_09";"2015-02-23";"bela";0
"2015_08";"2015-02-16";"bela";0
"2015_07";"2015-02-09";"bela";0
"2015_06";"2015-02-02";"bela";0
"2015_05";"2015-01-26";"bela";0
"2015_04";"2015-01-19";"bela";0
"2015_03";"2015-01-12";"bela";0
"2015_02";"2015-01-05";"bela";0
"2015_01";"2014-12-29";"bela";0
"2014_52";"2014-12-22";"bela";0
"2014_51";"2014-12-15";"bela";0
"2014_50";"2014-12-08";"bela";0
"2014_49";"2014-12-01";"bela";0
"2014_48";"2014-11-24";"bela";0
"2014_47";"2014-11-17";"bela";0
"2014_46";"2014-11-10";"bela";0
"2014_45";"2014-11-03";"bela";0
"2014_44";"2014-10-27";"bela";0
"2014_43";"2014-10-20";"bela";0
"2014_42";"2014-10-13";"bela";0
"2014_41";"2014-10-06";"bela";0
"2014_40";"2014-09-29";"bela";0
"2014_39";"2014-09-22";"bela";0
"2014_38";"2014-09-15";"bela";0
"2014_37";"2014-09-08";"bela";0
"2014_36";"2014-09-01";"bela";0
"2014_35";"2014-08-25";"bela";0
"2014_34";"2014-08-18";"bela";0
"2014_33";"2014-08-11";"bela";0
"2014_32";"2014-08-04";"bela";0
"2014_31";"2014-07-28";"bela";0
"2014_30";"2014-07-21";"bela";0
"2014_29";"2014-07-14";"bela";0
"2014_28";"2014-07-07";"bela";0
"2014_27";"2014-06-30";"bela";0
"2014_26";"2014-06-23";"bela";0
"2014_25";"2014-06-16";"bela";0
"2014_24";"2014-06-09";"bela";0
"2014_23";"2014-06-02";"bela";0
"2014_22";"2014-05-26";"bela";0
"2014_21";"2014-05-19";"bela";0
"2014_20";"2014-05-12";"bela";0
"2014_19";"2014-05-05";"bela";0
"2014_18";"2014-04-28";"bela";0
"2014_17";"2014-04-21";"bela";0
"2014_16";"2014-04-14";"bela";0
"2014_15";"2014-04-07";"bela";0
"2014_14";"2014-03-31";"bela";0
"2014_13";"2014-03-24";"bela";0
"2014_12";"2014-03-17";"bela";0
"2014_11";"2014-03-10";"bela";0
"2014_10";"2014-03-03";"bela";0
"2014_09";"2014-02-24";"bela";0
"2014_08";"2014-02-17";"bela";0
"2014_07";"2014-02-10";"bela";0
"2014_06";"2014-02-03";"bela";0
"2014_05";"2014-01-27";"bela";0
"2014_04";"2014-01-20";"bela";0
"2014_03";"2014-01-13";"bela";0
"2014_02";"2014-01-06";"bela";0
"2014_01";"2013-12-30";"bela";0
"2013_52";"2013-12-23";"bela";0
"2013_51";"2013-12-16";"bela";0
"2013_50";"2013-12-09";"bela";0
"2013_49";"2013-12-02";"bela";0
"2013_48";"2013-11-25";"bela";0
"2013_47";"2013-11-18";"bela";0
"2013_46";"2013-11-11";"bela";0
"2013_45";"2013-11-04";"bela";0
"2013_44";"2013-10-28";"bela";0
"2013_43";"2013-10-21";"bela";0
"2013_42";"2013-10-14";"bela";0
"2013_41";"2013-10-07";"bela";0
"2013_40";"2013-09-30";"bela";0
"2013_39";"2013-09-23";"bela";0
"2013_38";"2013-09-16";"bela";0
"2013_37";"2013-09-09";"bela";0
"2013_36";"2013-09-02";"bela";0
"2013_35";"2013-08-26";"bela";0
"2013_34";"2013-08-19";"bela";0
"2013_33";"2013-08-12";"bela";0
"2013_32";"2013-08-05";"bela";0
"2013_31";"2013-07-29";"bela";0
"2013_30";"2013-07-22";"bela";0
"2013_29";"2013-07-15";"bela";0
"2013_28";"2013-07-08";"bela";0
"2013_27";"2013-07-01";"bela";0
"2013_26";"2013-06-24";"bela";0
"2013_25";"2013-06-17";"bela";0
"2013_24";"2013-06-10";"bela";0
"2013_23";"2013-06-03";"bela";0
"2013_22";"2013-05-27";"bela";0
"2013_21";"2013-05-20";"bela";0
"2013_20";"2013-05-13";"bela";0
"2013_19";"2013-05-06";"bela";0
"2013_18";"2013-04-29";"bela";0
"2013_17";"2013-04-22";"bela";0
"2013_16";"2013-04-15";"bela";0
"2013_15";"2013-04-08";"bela";0
"2013_14";"2013-04-01";"bela";0
"2013_13";"2013-03-25";"bela";0
"2013_12";"2013-03-18";"bela";0
"2013_11";"2013-03-11";"bela";0
"2013_10";"2013-03-04";"bela";0
"2013_09";"2013-02-25";"bela";0
"2013_08";"2013-02-18";"bela";0
"2013_07";"2013-02-11";"bela";0
"2013_06";"2013-02-04";"bela";0
"2013_05";"2013-01-28";"bela";0
"2013_04";"2013-01-21";"bela";0
"2013_03";"2013-01-14";"bela";0
"2013_02";"2013-01-07";"bela";0
"2013_01";"2012-12-31";"bela";0
"2012_52";"2012-12-24";"bela";0
"2012_51";"2012-12-17";"bela";0
"2012_50";"2012-12-10";"bela";0
"2012_49";"2012-12-03";"bela";0
"2012_48";"2012-11-26";"bela";0
"2012_47";"2012-11-19";"bela";0
"2012_46";"2012-11-12";"bela";0
"2012_45";"2012-11-05";"bela";0
"2012_44";"2012-10-29";"bela";0
"2012_43";"2012-10-22";"bela";0
"2012_42";"2012-10-15";"bela";0
"2012_41";"2012-10-08";"bela";0
"2012_40";"2012-10-01";"bela";0
"2012_39";"2012-09-24";"bela";0
"2012_38";"2012-09-17";"bela";0
"2012_37";"2012-09-10";"bela";0
"2012_36";"2012-09-03";"bela";0
"2012_35";"2012-08-27";"bela";0
"2012_34";"2012-08-20";"bela";0
"2012_33";"2012-08-13";"bela";0
"2012_32";"2012-08-06";"bela";0
"2012_31";"2012-07-30";"bela";0
"2012_30";"2012-07-23";"bela";0
"2012_29";"2012-07-16";"bela";0
"2012_28";"2012-07-09";"bela";0
"2012_27";"2012-07-02";"bela";0
"2012_26";"2012-06-25";"bela";0
"2012_25";"2012-06-18";"bela";0
"2012_24";"2012-06-11";"bela";0
"2012_23";"2012-06-04";"bela";0
"2012_22";"2012-05-28";"bela";0
"2012_21";"2012-05-21";"bela";0
"2012_20";"2012-05-14";"bela";0
"2012_19";"2012-05-07";"bela";0
"2012_18";"2012-04-30";"bela";0
"2012_17";"2012-04-23";"bela";0
"2012_16";"2012-04-16";"bela";0
"2012_15";"2012-04-09";"bela";0
"2012_14";"2012-04-02";"bela";0
"2012_13";"2012-03-26";"bela";0
"2012_12";"2012-03-19";"bela";0
"2012_11";"2012-03-12";"bela";0
"2012_10";"2012-03-05";"bela";0
"2012_09";"2012-02-27";"bela";0
"2012_08";"2012-02-20";"bela";0
"2012_07";"2012-02-13";"bela";0
"2012_06";"2012-02-06";"bela";0
"2012_05";"2012-01-30";"bela";0
"2012_04";"2012-01-23";"bela";0
"2012_03";"2012-01-16";"bela";0
"2012_02";"2012-01-09";"bela";0
"2012_01";"2012-01-02";"bela";0
"2016_29";"2016-07-18";"bhk";0
"2016_28";"2016-07-11";"bhk";0
"2016_27";"2016-07-04";"bhk";0
"2016_26";"2016-06-27";"bhk";88
"2016_25";"2016-06-20";"bhk";83
"2016_24";"2016-06-13";"bhk";57
"2016_23";"2016-06-06";"bhk";86
"2016_22";"2016-05-30";"bhk";86
"2016_21";"2016-05-23";"bhk";71
"2016_20";"2016-05-16";"bhk";89
"2016_19";"2016-05-09";"bhk";67
"2016_18";"2016-05-02";"bhk";81
"2016_17";"2016-04-25";"bhk";83
"2016_16";"2016-04-18";"bhk";71
"2016_15";"2016-04-11";"bhk";51
"2016_14";"2016-04-04";"bhk";51
"2016_13";"2016-03-28";"bhk";40
"2016_12";"2016-03-21";"bhk";2
"2016_11";"2016-03-14";"bhk";19
"2016_10";"2016-03-07";"bhk";28
"2016_09";"2016-02-29";"bhk";15
"2016_08";"2016-02-22";"bhk";71
"2016_07";"2016-02-15";"bhk";62
"2016_06";"2016-02-08";"bhk";54
"2016_05";"2016-02-01";"bhk";93
"2016_04";"2016-01-25";"bhk";78
"2016_03";"2016-01-18";"bhk";67
"2016_02";"2016-01-11";"bhk";98
"2016_01";"2016-01-04";"bhk";89
"2015_53";"2015-12-28";"bhk";86
"2015_52";"2015-12-21";"bhk";67
"2015_51";"2015-12-14";"bhk";95
"2015_50";"2015-12-07";"bhk";46
"2015_49";"2015-11-30";"bhk";75
"2015_48";"2015-11-23";"bhk";81
"2015_47";"2015-11-16";"bhk";2
"2015_46";"2015-11-09";"bhk";2
"2015_45";"2015-11-02";"bhk";2
"2015_44";"2015-10-26";"bhk";12
"2015_43";"2015-10-19";"bhk";62
"2015_42";"2015-10-12";"bhk";71
"2015_41";"2015-10-05";"bhk";28
"2015_40";"2015-09-28";"bhk";22
"2015_39";"2015-09-21";"bhk";12
"2015_38";"2015-09-14";"bhk";59
"2015_37";"2015-09-07";"bhk";46
"2015_36";"2015-08-31";"bhk";22
"2015_35";"2015-08-24";"bhk";15
"2015_34";"2015-08-17";"bhk";54
"2015_33";"2015-08-10";"bhk";51
"2015_32";"2015-08-03";"bhk";6
"2015_31";"2015-07-27";"bhk";19
"2015_30";"2015-07-20";"bhk";6
"2015_29";"2015-07-13";"bhk";19
"2015_28";"2015-07-06";"bhk";12
"2015_27";"2015-06-29";"bhk";4
"2015_26";"2015-06-22";"bhk";6
"2015_25";"2015-06-15";"bhk";22
"2015_24";"2015-06-08";"bhk";15
"2015_23";"2015-06-01";"bhk";46
"2015_22";"2015-05-25";"bhk";57
"2015_21";"2015-05-18";"bhk";40
"2015_20";"2015-05-11";"bhk";46
"2015_19";"2015-05-04";"bhk";12
"2015_18";"2015-04-27";"bhk";32
"2015_17";"2015-04-20";"bhk";28
"2015_16";"2015-04-13";"bhk";32
"2015_15";"2015-04-06";"bhk";28
"2015_14";"2015-03-30";"bhk";6
"2015_13";"2015-03-23";"bhk";35
"2015_12";"2015-03-16";"bhk";46
"2015_11";"2015-03-09";"bhk";19
"2015_10";"2015-03-02";"bhk";32
"2015_09";"2015-02-23";"bhk";54
"2015_08";"2015-02-16";"bhk";67
"2015_07";"2015-02-09";"bhk";75
"2015_06";"2015-02-02";"bhk";59
"2015_05";"2015-01-26";"bhk";4
"2015_04";"2015-01-19";"bhk";15
"2015_03";"2015-01-12";"bhk";67
"2015_02";"2015-01-05";"bhk";67
"2015_01";"2014-12-29";"bhk";35
"2014_52";"2014-12-22";"bhk";15
"2014_51";"2014-12-15";"bhk";40
"2014_50";"2014-12-08";"bhk";78
"2014_49";"2014-12-01";"bhk";67
"2014_48";"2014-11-24";"bhk";19
"2014_47";"2014-11-17";"bhk";67
"2014_46";"2014-11-10";"bhk";96
"2014_45";"2014-11-03";"bhk";95
"2014_44";"2014-10-27";"bhk";97
"2014_43";"2014-10-20";"bhk";91
"2014_42";"2014-10-13";"bhk";67
"2014_41";"2014-10-06";"bhk";78
"2014_40";"2014-09-29";"bhk";59
"2014_39";"2014-09-22";"bhk";74
"2014_38";"2014-09-15";"bhk";46
"2014_37";"2014-09-08";"bhk";74
"2014_36";"2014-09-01";"bhk";59
"2014_35";"2014-08-25";"bhk";28
"2014_34";"2014-08-18";"bhk";8
"2014_33";"2014-08-11";"bhk";2
"2014_32";"2014-08-04";"bhk";2
"2014_31";"2014-07-28";"bhk";15
"2014_30";"2014-07-21";"bhk";8
"2014_29";"2014-07-14";"bhk";35
"2014_28";"2014-07-07";"bhk";8
"2014_27";"2014-06-30";"bhk";12
"2014_26";"2014-06-23";"bhk";12
"2014_25";"2014-06-16";"bhk";2
"2014_24";"2014-06-09";"bhk";40
"2014_23";"2014-06-02";"bhk";28
"2014_22";"2014-05-26";"bhk";15
"2014_21";"2014-05-19";"bhk";32
"2014_20";"2014-05-12";"bhk";32
"2014_19";"2014-05-05";"bhk";74
"2014_18";"2014-04-28";"bhk";8
"2014_17";"2014-04-21";"bhk";28
"2014_16";"2014-04-14";"bhk";35
"2014_15";"2014-04-07";"bhk";54
"2014_14";"2014-03-31";"bhk";28
"2014_13";"2014-03-24";"bhk";19
"2014_12";"2014-03-17";"bhk";12
"2014_11";"2014-03-10";"bhk";40
"2014_10";"2014-03-03";"bhk";40
"2014_09";"2014-02-24";"bhk";12
"2014_08";"2014-02-17";"bhk";22
"2014_07";"2014-02-10";"bhk";12
